seed,selected_stage,sample_id,system_id,direction,component_count,mean_abs_delta_log_gamma,mean_abs_delta_log_psat,mean_abs_delta_y,stage1_teacher_forced_fugacity_rmse,stage2_teacher_forced_fugacity_rmse,delta_teacher_forced_fugacity_rmse,evaluation_partition
1,stage1,state_352c984fde42a57a3456fd64,2c_82cfa7a14fa3ab1984f1,isobaric,2,0.18558433651924133,0.12308788299560547,0.04306851327419281,0.16725695133209229,0.23676864802837372,0.06951169669628143,test
1,stage1,state_36926e868e605b51d1123315,2c_78e4041fdc9b73dd9ca1,full_state,2,0.004304274916648865,0.10595417022705078,0.04015957564115524,0.37254446744918823,0.3560864329338074,-0.01645803451538086,test
1,stage1,state_3bd419229c543a40c8784137,2c_b94de72ffbeb53d6294b,isobaric,2,0.048240918666124344,0.01293325424194336,0.0010301829315721989,7.523573875427246,7.644838333129883,0.12126445770263672,test
1,stage1,state_3dae76bf6880d8d9dc414a85,2c_8b8dfc345b3e095c6955,isothermal,2,0.06054806709289551,0.07162070274353027,1.5809922815357424e-12,0.6745102405548096,0.6700641512870789,-0.004446089267730713,test
1,stage1,state_3e3578ced3e71733101a4475,2c_9f331b7867f625e21322,isobaric,2,0.06101801618933678,0.0419306755065918,0.019990429282188416,0.22757163643836975,0.21609675884246826,-0.01147487759590149,test
1,stage1,state_3e9f39a79e5a64a9041bf7bb,2c_e29e26bace624bda7d38,isobaric,2,0.08966946601867676,0.06783151626586914,2.462063755995225e-13,0.29473239183425903,0.3926287293434143,0.09789633750915527,test
1,stage1,state_412d22f275a1508574945147,2c_21b807a1a6c6348c91ac,isobaric,2,0.0719747245311737,0.03457164764404297,0.009952127933502197,0.322704941034317,0.26870569586753845,-0.053999245166778564,test
1,stage1,state_42061ad6de47249d51953841,2c_e29e26bace624bda7d38,isobaric,2,0.03393492102622986,0.0746617317199707,0.007747069001197815,0.16367505490779877,0.1973942667245865,0.03371921181678772,test
1,stage1,state_42c4900a123d7a2d1d976c58,2c_78e4041fdc9b73dd9ca1,full_state,2,0.006166249513626099,0.10595417022705078,0.05067607760429382,0.4034439027309418,0.3978967070579529,-0.005547195672988892,test
1,stage1,state_444621094bfa84a4fd7cb521,2c_98afb8e6c65a310db5e0,isothermal,2,0.043071866035461426,0.01579427719116211,0.02206447720527649,0.190768763422966,0.17950870096683502,-0.011260062456130981,test
1,stage1,state_444a18c01819be71f64035df,2c_ae99b15d6b25c7962c21,isothermal,2,0.09372560679912567,0.09347105026245117,0.07923509180545807,0.04894065111875534,0.10525798797607422,0.05631733685731888,test
1,stage1,state_456fa35c2707cd1eef361267,2c_26042ad21e725d8f2224,isobaric,2,0.04072084277868271,0.15829944610595703,0.0058722905814647675,0.05954622104763985,0.11983811110258102,0.06029189005494118,test
1,stage1,state_458c4d221907c2822e805539,2c_82cfa7a14fa3ab1984f1,isobaric,2,0.2618265450000763,0.1186070442199707,0.09666073322296143,0.29515185952186584,0.23571175336837769,-0.05944010615348816,test
1,stage1,state_47607fd30ae3459a884d2092,2c_dc191206ee879c89c4e5,isothermal,2,0.046975940465927124,0.07111692428588867,0.027999311685562134,0.1639283299446106,0.1806386113166809,0.016710281372070312,test
1,stage1,state_4bf945a64c8cd022b5734a70,2c_78e4041fdc9b73dd9ca1,full_state,2,0.0074446722865104675,0.10595417022705078,0.010575998574495316,0.4672248363494873,0.43593573570251465,-0.031289100646972656,test
1,stage1,state_4d6d83fb34139c42af26dda2,2c_303f5d258da9140f9795,isothermal,2,0.026316702365875244,0.1213221549987793,0.0032060444355010986,0.23352773487567902,0.25704532861709595,0.02351759374141693,test
1,stage1,state_4dcfdeec49401f7d31308607,2c_ae99b15d6b25c7962c21,isothermal,2,0.15609952807426453,0.09347105026245117,8.853483267692863e-13,0.01853560097515583,0.010911191813647747,-0.007624409161508083,test
1,stage1,state_4e15a65594d682faf8538c25,2c_e0b19b407556ad694f4a,isothermal,2,0.059879232197999954,0.11483573913574219,0.001049746060743928,0.14185160398483276,0.17407117784023285,0.032219573855400085,test
1,stage1,state_4ff0d5db592d18acfa0d91d7,2c_1490252da7453cbbebe4,isothermal,2,0.07130183279514313,0.025423526763916016,0.003364815376698971,0.3225211203098297,0.2883715331554413,-0.03414958715438843,test
1,stage1,state_511be1860c8c284b3858d0b5,2c_ae99b15d6b25c7962c21,isothermal,2,0.07676765322685242,0.07554197311401367,0.0048300884664058685,0.05604865401983261,0.060936324298381805,0.004887670278549194,test
1,stage1,state_5229c2412cfcf00bf49ce5dc,2c_913ec9aa8f318623c900,isothermal,2,0.006342284381389618,0.030972003936767578,0.006299395114183426,0.5340095162391663,0.522485077381134,-0.011524438858032227,test
1,stage1,state_5473c1cdb91f3da4f42dbd6c,2c_e29e26bace624bda7d38,isobaric,2,0.029477626085281372,0.07777738571166992,0.022752732038497925,0.11836685240268707,0.14998941123485565,0.03162255883216858,test
1,stage1,state_55fd631772ba38d52e517040,2c_1490252da7453cbbebe4,isothermal,2,0.019959747791290283,0.028083324432373047,0.00032961368560791016,0.18127737939357758,0.16908109188079834,-0.012196287512779236,test
1,stage1,state_57a8ef94339927f2a99752d3,2c_079ccab2da1cc47051a9,isobaric,2,0.066340871155262,0.021335601806640625,3.5789231821181655e-13,0.25109535455703735,0.23939770460128784,-0.011697649955749512,test
1,stage1,state_5810a4e80b0ed24b837d8247,2c_b5e6a87ec43f38c5a3d1,full_state,2,0.06491512060165405,0.045720577239990234,0.0026388480328023434,0.10950950533151627,0.10823138058185577,-0.001278124749660492,test
1,stage1,state_5d35ec7256b54503987ec6f8,2c_1490252da7453cbbebe4,isothermal,2,0.051402747631073,0.028083324432373047,0.028758808970451355,0.18044285476207733,0.14940795302391052,-0.03103490173816681,test
1,stage1,state_5f2cb664bcb6eaba52cd9343,2c_079ccab2da1cc47051a9,isobaric,2,0.06615938991308212,0.02498769760131836,0.0027342308312654495,0.041231460869312286,0.04899939149618149,0.007767930626869202,test
1,stage1,state_602f3d2f4f6499822f321b4e,2c_d66c7a74cea5d8732e08,isobaric,2,0.01332557201385498,0.06961822509765625,0.033956825733184814,0.2259148359298706,0.2479153722524643,0.02200053632259369,test
1,stage1,state_64b287935f6ea6de7faca444,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.0026154816150665283,0.09825372695922852,0.04927365481853485,0.3920190632343292,0.39646831154823303,0.004449248313903809,test
1,stage1,state_650a2dc39e05e302676d1153,2c_78e4041fdc9b73dd9ca1,full_state,2,0.010949615389108658,0.10595417022705078,0.02636665105819702,0.571032702922821,0.5748487114906311,0.0038160085678100586,test
1,stage1,state_6580f89bb2282ffe4534b9c1,2c_079ccab2da1cc47051a9,isobaric,2,0.0521988719701767,0.02144908905029297,0.006022222340106964,0.06151125952601433,0.09301683306694031,0.03150557354092598,test
1,stage1,state_65febfc8458dcfd2bc314031,2c_1490252da7453cbbebe4,isothermal,2,0.1324905902147293,0.025423526763916016,0.009417550638318062,0.20786771178245544,0.2144828587770462,0.006615146994590759,test
1,stage1,state_6689813ec352441137bcc44e,2c_78e4041fdc9b73dd9ca1,full_state,2,0.002865225076675415,0.10595417022705078,0.05310383439064026,0.4740893244743347,0.47528570890426636,0.0011963844299316406,test
1,stage1,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,isothermal,2,0.020859424024820328,0.11483573913574219,0.015595406293869019,0.1647556722164154,0.1937115639448166,0.028955891728401184,test
1,stage1,state_67acb66622557411949d9ca6,2c_1490252da7453cbbebe4,isothermal,2,0.12420270591974258,0.025423526763916016,0.031438522040843964,0.19495180249214172,0.20281341671943665,0.007861614227294922,test
1,stage1,state_67f74edd442a633af50b59e5,2c_98afb8e6c65a310db5e0,isothermal,2,0.03577473759651184,0.018291234970092773,0.017593324184417725,0.10763860493898392,0.09033209085464478,-0.017306514084339142,test
1,stage1,state_680f389f70473ca5e7462826,2c_e0b19b407556ad694f4a,isothermal,2,0.02515418641269207,0.11667299270629883,0.013222083449363708,0.9285520315170288,0.7230527997016907,-0.20549923181533813,test
1,stage1,state_6ba3b9bd115e89350f21ef80,2c_b5e6a87ec43f38c5a3d1,isothermal,2,0.0526466965675354,0.05696582794189453,0.0011054500937461853,0.5118542909622192,0.5093218684196472,-0.0025324225425720215,test
1,stage1,state_6bccc9bf459253a762afb963,2c_dc191206ee879c89c4e5,isothermal,2,0.08282557874917984,0.07111692428588867,0.02158718928694725,0.21863985061645508,0.2877027094364166,0.06906285881996155,test
1,stage1,state_6c59e2c0c63ee022eecb1490,2c_d66c7a74cea5d8732e08,isobaric,2,0.022897478193044662,0.06903553009033203,0.023748323321342468,0.2997405529022217,0.3072148561477661,0.007474303245544434,test
1,stage1,state_6d083aae5ad1056fc64f41f9,2c_5c8d62c2d26d3b612ba9,isobaric,2,0.08256228268146515,0.1345982551574707,0.01908007264137268,0.23064546287059784,0.26401975750923157,0.03337429463863373,test
1,stage1,state_6d67c8f607d48b68387d9dfe,2c_303f5d258da9140f9795,isothermal,2,0.026848379522562027,0.1213221549987793,0.0018610134720802307,0.2663401663303375,0.3343103528022766,0.06797018647193909,test
1,stage1,state_6dc5ee647142445c823a237e,2c_079ccab2da1cc47051a9,isobaric,2,0.0556013323366642,0.021680355072021484,0.00109158456325531,0.06168073043227196,0.08942467719316483,0.027743946760892868,test
1,stage1,state_6ef8d53881677f5dc131ec21,2c_d66c7a74cea5d8732e08,isobaric,2,0.007632002234458923,0.06516122817993164,0.014469489455223083,0.15476521849632263,0.20627301931381226,0.051507800817489624,test
1,stage1,state_6f0f360e979c816d33525c0f,2c_98afb8e6c65a310db5e0,isothermal,2,0.03198841214179993,0.018291234970092773,0.005103245377540588,0.04114541411399841,0.03489774465560913,-0.006247669458389282,test
1,stage1,state_713d11f4d2113e1f9e3b8a04,2c_f98cab4acf014d5210d4,isobaric,2,0.04302537441253662,0.06769657135009766,0.024621911346912384,0.06889430433511734,0.09804323315620422,0.029148928821086884,test
1,stage1,state_715946a238b2de2450efa906,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.007894232869148254,0.09813547134399414,0.03546507656574249,0.4577038884162903,0.464881032705307,0.007177144289016724,test
1,stage1,state_73002753a7b4d95ef1c5537d,2c_913ec9aa8f318623c900,isothermal,2,0.001926526427268982,0.030972003936767578,0.0010826904326677322,0.33984485268592834,0.3183578550815582,-0.021486997604370117,test
1,stage1,state_745e1ba61ea9f12d894b5ddb,2c_d66c7a74cea5d8732e08,isobaric,2,0.020052045583724976,0.06941699981689453,0.019650399684906006,0.2521982789039612,0.2792801856994629,0.02708190679550171,test
1,stage1,state_77fbfa04ea8e0da9ed0d1553,2c_a160651817afdffd3182,isothermal,2,0.022084206342697144,0.008336067199707031,0.0068169087171554565,0.13188236951828003,0.12544205784797668,-0.006440311670303345,test
1,stage1,state_7a3bf3b2824db3ef4977a091,2c_d498cbbd8f767d43f3e7,isothermal,2,0.06281846761703491,0.07791852951049805,0.024386152625083923,0.026260364800691605,0.11202819645404816,0.08576783537864685,test
1,stage1,state_7acbf45cc3fb2cffe42e2e30,2c_079ccab2da1cc47051a9,isobaric,2,0.05112401396036148,0.021111488342285156,0.013681262731552124,0.061745986342430115,0.08985965698957443,0.028113670647144318,test
1,stage1,state_7d6600e527de0a75ef6cae3d,2c_d66c7a74cea5d8732e08,isobaric,2,0.020729191601276398,0.06940317153930664,0.03884249925613403,0.2679407596588135,0.2765260338783264,0.00858527421951294,test
1,stage1,state_7e5fcf9c6d8fcce14db0729d,2c_f98cab4acf014d5210d4,isobaric,2,0.04165641963481903,0.06700515747070312,0.025252044200897217,0.06926411390304565,0.09149837493896484,0.02223426103591919,test
1,stage1,state_7e6d2a832af9f6d0f455a0b6,2c_8b8dfc345b3e095c6955,isothermal,2,0.020583808422088623,0.06520986557006836,0.007517047226428986,0.21737807989120483,0.21714070439338684,-0.00023737549781799316,test
1,stage1,state_7f80c081e1f2aebdf06fd098,2c_98afb8e6c65a310db5e0,isothermal,2,0.032592445611953735,0.016997575759887695,0.005356445908546448,0.06253301352262497,0.06285122781991959,0.0003182142972946167,test
1,stage1,state_809fb7ca7e244bff2bba2509,2c_aa40a1fa420da0f1d552,full_state,2,0.11097647249698639,0.11082983016967773,4.4479966163635254e-05,0.15476717054843903,0.17389404773712158,0.019126877188682556,test
1,stage1,state_84f3eed677f0babf5b5e671d,2c_3e7cc7d2a95d27d26296,isothermal,2,0.04942851513624191,0.05749225616455078,0.005986034870147705,2.614236354827881,2.392120838165283,-0.22211551666259766,test
1,stage1,state_85a9c371dd83a0d5b89d2c63,2c_8b8dfc345b3e095c6955,isothermal,2,0.051393672823905945,0.08590435981750488,0.004753217101097107,0.6269794702529907,0.634308934211731,0.007329463958740234,test
1,stage1,state_894e256fc8915a6336ac26f2,2c_ae99b15d6b25c7962c21,isothermal,2,0.18574237823486328,0.07554197311401367,2.7478534855504555e-14,0.16996489465236664,0.2700970768928528,0.10013218224048615,test
1,stage1,state_89e4b9e218f31e7288dfbc60,2c_82cfa7a14fa3ab1984f1,isobaric,2,0.14970922470092773,0.12235355377197266,0.011391803622245789,0.05586768314242363,0.08450700342655182,0.02863932028412819,test
1,stage1,state_8a8ab35c6acfaf224068463b,2c_7b12ee2d0e35e39326bc,isobaric,2,0.04820411652326584,0.09859943389892578,0.02505210041999817,0.2511615753173828,0.21653924882411957,-0.034622326493263245,test
1,stage1,state_8abf7000f88463f69f54596f,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.005901336669921875,0.09732484817504883,0.04395930469036102,0.2891928553581238,0.2799724340438843,-0.009220421314239502,test
1,stage1,state_8da4af7a0d92321cd134f88c,2c_079ccab2da1cc47051a9,isobaric,2,0.051903873682022095,0.020940780639648438,0.018722474575042725,0.06854797899723053,0.09622756391763687,0.02767958492040634,test
1,stage1,state_8e3e60b2f0942230e8a9959e,2c_21b807a1a6c6348c91ac,isobaric,2,0.031665265560150146,0.034562110900878906,0.028678789734840393,0.3031434714794159,0.288811057806015,-0.014332413673400879,test
1,stage1,state_8f9adc0bc6f42c5c12ef40aa,2c_ea9da779580d9b792700,isothermal,2,0.09921742975711823,0.11954927444458008,0.010796375572681427,0.20363231003284454,0.14083057641983032,-0.06280173361301422,test
1,stage1,state_936369df1f5fd857c5e337b6,2c_b5e6a87ec43f38c5a3d1,full_state,2,0.07387000322341919,0.051163673400878906,4.334247262309521e-14,0.11707053333520889,0.12578825652599335,0.008717723190784454,test
1,stage1,state_96d09976de30d36423b95fb9,2c_5c8d62c2d26d3b612ba9,isobaric,2,0.1064496785402298,0.13020992279052734,0.031196899712085724,0.22122769057750702,0.27674591541290283,0.05551822483539581,test
1,stage1,state_98e23ef4d748249c3a110550,2c_d66c7a74cea5d8732e08,isobaric,2,0.004083001054823399,0.06216239929199219,0.0031260745599865913,0.11692196875810623,0.18501153588294983,0.0680895671248436,test
1,stage1,state_9ae701b33a1bb1ec6929d7f9,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.010583315044641495,0.09801197052001953,0.0235302597284317,0.4836865961551666,0.4915052652359009,0.007818669080734253,test
1,stage1,state_9b49161999ff2e90e6a0a683,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.004944555461406708,0.09520244598388672,0.018360313028097153,0.26408398151397705,0.2186361402273178,-0.04544784128665924,test
1,stage1,state_9c023d5ae6fdd440979e7e0e,2c_e0b19b407556ad694f4a,isothermal,2,0.02810874581336975,0.11483573913574219,0.012511849403381348,0.47609713673591614,0.3733445703983307,-0.10275256633758545,test
1,stage1,state_a301c0d580b57d563acc681a,2c_1490252da7453cbbebe4,isothermal,2,0.010046660900115967,0.025423526763916016,0.009005919098854065,0.20180198550224304,0.17857302725315094,-0.023228958249092102,test
1,stage1,state_a373e236247f06ae24f4e880,2c_82cfa7a14fa3ab1984f1,isobaric,2,0.3249204158782959,0.10953950881958008,0.06341853737831116,0.29348164796829224,0.2892438769340515,-0.004237771034240723,test
1,stage1,state_a421e48d74a4df5a7e2d5d32,2c_d498cbbd8f767d43f3e7,isothermal,2,0.27711009979248047,0.07791852951049805,0.008800743147730827,0.12151409685611725,0.17894412577152252,0.05743002891540527,test
1,stage1,state_a58834ccce1affdcfe7b9a96,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.001369759440422058,0.09637737274169922,0.0312592089176178,0.2538885474205017,0.22608532011508942,-0.027803227305412292,test
1,stage1,state_a65669121a960e72765f678e,2c_34804c7fdf5c7dc9c9e5,isobaric,2,0.03586454689502716,0.05013704299926758,0.010347113013267517,0.04813378304243088,0.052754536271095276,0.004620753228664398,test
1,stage1,state_a72a2d0d16b9c67ede5bed52,2c_079ccab2da1cc47051a9,isobaric,2,0.09416556358337402,0.02240753173828125,0.005367748439311981,0.08106072247028351,0.09284815937280655,0.01178743690252304,test
1,stage1,state_a8476d14bb808379d0347255,2c_e0b19b407556ad694f4a,isothermal,2,0.03014075756072998,0.11873149871826172,0.02463771402835846,0.16358232498168945,0.12366463989019394,-0.039917685091495514,test
1,stage1,state_a9391108de58292bdd827e06,2c_7b12ee2d0e35e39326bc,isobaric,2,0.0765451118350029,0.10899925231933594,0.006213737186044455,0.2784467041492462,0.2099055051803589,-0.06854119896888733,test
1,stage1,state_a9b84faef810f455a03fbfe5,2c_1490252da7453cbbebe4,isothermal,2,0.12813009321689606,0.028083324432373047,0.023714572191238403,0.25202202796936035,0.2595973014831543,0.007575273513793945,test
1,stage1,state_aa61b7954b0f79b4c2493e75,2c_d498cbbd8f767d43f3e7,isothermal,2,0.056608010083436966,0.07791852951049805,0.013784624636173248,0.048377715051174164,0.03679393604397774,-0.011583779007196426,test
1,stage1,state_aaa17a9325086c11a1f88204,2c_21b807a1a6c6348c91ac,isobaric,2,0.03037625551223755,0.033924102783203125,0.03213043510913849,0.3393911123275757,0.32575124502182007,-0.013639867305755615,test
1,stage1,state_abcec9e26371b196cf885f10,2c_b5e6a87ec43f38c5a3d1,full_state,2,0.05742345750331879,0.051163673400878906,0.007490115240216255,0.3054658770561218,0.3025391697883606,-0.0029267072677612305,test
1,stage1,state_af2ba64b845e2cf7ab209005,2c_a1a215858c9235f0cf6a,isobaric,2,0.05884788930416107,0.12171459197998047,0.0014230161905288696,0.13943463563919067,0.058873921632766724,-0.08056071400642395,test
1,stage1,state_afe7155b03198b6629f07746,2c_3cf279eea352998261d1,isothermal,2,0.003482624888420105,0.051961421966552734,0.011902906000614166,0.19400033354759216,0.19891858100891113,0.00491824746131897,test
1,stage1,state_b1ebd7e8143309dfc175766e,2c_b5e6a87ec43f38c5a3d1,isothermal,2,0.0762273445725441,0.06316328048706055,0.0015393090434372425,0.3153236210346222,0.3233380615711212,0.008014440536499023,test
1,stage1,state_b72e92f64f2b5ef317b34c41,2c_d498cbbd8f767d43f3e7,isothermal,2,0.13393794000148773,0.06374645233154297,0.005383945070207119,0.026212302967905998,0.06528506428003311,0.039072759449481964,test
1,stage1,state_b7ced2e6b786313ccf38b27c,2c_ea9da779580d9b792700,isothermal,2,0.04014602303504944,0.13034391403198242,0.037654533982276917,0.18584832549095154,0.13635653257369995,-0.04949179291725159,test
1,stage1,state_b7f3bdbd3f96bcf0fc725a04,2c_7b12ee2d0e35e39326bc,isobaric,2,0.10622911900281906,0.07142257690429688,1.6960304688451444e-13,0.02528238296508789,0.021378884091973305,-0.003903498873114586,test
1,stage1,state_bb2c956b6ca42099af5dc7d2,2c_8b8dfc345b3e095c6955,isothermal,2,0.017259836196899414,0.07850098609924316,0.006504388526082039,0.49337857961654663,0.4910777509212494,-0.002300828695297241,test
1,stage1,state_bbc66854f770cab3265c0d44,2c_ae99b15d6b25c7962c21,isothermal,2,0.06499920040369034,0.07554197311401367,0.05385948717594147,0.15738250315189362,0.0822317898273468,-0.07515071332454681,test
1,stage1,state_bca2426a438c4e23c53de645,2c_9478a219a5c540597926,isothermal,2,0.008679807186126709,0.04985618591308594,0.010930538177490234,0.03971235081553459,0.03104694001376629,-0.008665410801768303,test
1,stage1,state_be89661e630815a44fda9496,2c_9478a219a5c540597926,isothermal,2,0.00962691381573677,0.04985618591308594,0.012898236513137817,0.05134293809533119,0.04086385294795036,-0.010479085147380829,test
1,stage1,state_bf81d0592bf94006ea68deb8,2c_e0b19b407556ad694f4a,isothermal,2,0.03312963247299194,0.11483573913574219,6.525953822472674e-14,1.4101483821868896,1.0773895978927612,-0.3327587842941284,test
1,stage1,state_c24df69f8c7940c783e3b9e5,2c_0415aea2ff15a94267cc,isothermal,2,0.002097092568874359,0.049558162689208984,0.0014502010308206081,0.6652174592018127,0.6610891819000244,-0.00412827730178833,test
1,stage1,state_c37a984ee3fc94bc66959394,2c_3e7cc7d2a95d27d26296,isothermal,2,0.10658971965312958,0.05749225616455078,0.03538181260228157,1.415054440498352,1.4366763830184937,0.0216219425201416,test
1,stage1,state_c3ea2937c5819d74ffeec0e7,2c_dc191206ee879c89c4e5,isothermal,2,0.048659443855285645,0.07111692428588867,0.02152295410633087,0.1459541767835617,0.14844581484794617,0.0024916380643844604,test
1,stage1,state_c3ff65b389de4983451af178,2c_98afb8e6c65a310db5e0,isothermal,2,0.030239403247833252,0.018291234970092773,0.010108500719070435,0.0678558200597763,0.056313879787921906,-0.0115419402718544,test
1,stage1,state_c4af82aff42dbf950fac942a,2c_a160651817afdffd3182,isothermal,2,0.017791643738746643,0.008488178253173828,0.005190059542655945,0.2337910234928131,0.2360684722661972,0.0022774487733840942,test
1,stage1,state_c4fa1d7af97befff439a7433,2c_e0b19b407556ad694f4a,isothermal,2,0.020400136709213257,0.11667299270629883,0.022281676530838013,0.3916993737220764,0.3025977313518524,-0.089101642370224,test
1,stage1,state_c53a23c23d08276f7ba585ef,2c_7b12ee2d0e35e39326bc,isobaric,2,0.06208953261375427,0.10633707046508789,0.015137147158384323,0.2752677798271179,0.21285071969032288,-0.062417060136795044,test
1,stage1,state_c547616a9425d7bcd889d22e,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.0026904642581939697,0.09634828567504883,0.03447432070970535,0.2564413249492645,0.23220083117485046,-0.024240493774414062,test
1,stage1,state_c7aa993c265a91c50e65d7b4,2c_ea9da779580d9b792700,isothermal,2,0.080861397087574,0.13034391403198242,0.008540764451026917,0.2005671113729477,0.14903174340724945,-0.05153536796569824,test
1,stage1,state_c7ae3efd465dfd44faa5132c,2c_303f5d258da9140f9795,isothermal,2,0.015843724831938744,0.1125173568725586,0.0030471161007881165,0.2822411060333252,0.2754634916782379,-0.00677761435508728,test
1,stage1,state_c7b68a845035b80d7e9e1d91,2c_97830bff71af0df3111e,isobaric,2,0.010053172707557678,0.1747426986694336,0.0904596745967865,0.17154882848262787,0.2137145698070526,0.042165741324424744,test
1,stage1,state_d016de502fe5078d7960f252,2c_d66c7a74cea5d8732e08,isobaric,2,0.010389655828475952,0.06551647186279297,0.01740720123052597,0.1885368525981903,0.24078476428985596,0.05224791169166565,test
1,stage1,state_d16112027307ef13a4e590d2,2c_079ccab2da1cc47051a9,isobaric,2,0.0450097881257534,0.022966384887695312,0.025717154145240784,0.10237137973308563,0.10102187842130661,-0.0013495013117790222,test
1,stage1,state_d1d9c9d1d849af82de3c60d1,2c_78e4041fdc9b73dd9ca1,isobaric,2,0.007685139775276184,0.0943746566772461,0.010435961186885834,0.2837604582309723,0.23056823015213013,-0.05319222807884216,test
1,stage1,state_d1f152c5a4b017f242a9b3d3,2c_34804c7fdf5c7dc9c9e5,isobaric,2,0.014613337814807892,0.0643000602722168,0.00970466434955597,0.008467242121696472,0.04375047981739044,0.03528323769569397,test
1,stage1,state_d2ad99a2b102b0a06e5c2c37,2c_78e4041fdc9b73dd9ca1,full_state,2,0.007709920406341553,0.10595417022705078,0.0412139892578125,0.5360985398292542,0.5393916368484497,0.0032930970191955566,test
1,stage1,state_d49d675dde765941b06ebb77,2c_079ccab2da1cc47051a9,isobaric,2,0.11285773664712906,0.023693561553955078,2.990609062475391e-14,0.06878048181533813,0.07664968073368073,0.00786919891834259,test
1,stage1,state_d75107bf08c11ff19e7aa3f1,2c_1490252da7453cbbebe4,isothermal,2,0.1225065141916275,0.025423526763916016,0.03390651196241379,0.19082607328891754,0.19979283213615417,0.008966758847236633,test
1,stage1,state_d82a8ec081dc3a29339bd6c1,2c_e0b19b407556ad694f4a,isothermal,2,0.029806237667798996,0.11483573913574219,0.006051674485206604,0.9060449004173279,0.6869814395904541,-0.21906346082687378,test
1,stage1,state_d8e81c84c1f40a971456460a,2c_1490252da7453cbbebe4,isothermal,2,0.04390549659729004,0.025423526763916016,0.00031088292598724365,0.1875782459974289,0.18911145627498627,0.001533210277557373,test
1,stage1,state_da4e3fee977daa94bbbabdd3,2c_e0b19b407556ad694f4a,isothermal,2,0.02974574640393257,0.11873149871826172,0.02385295182466507,0.1626070886850357,0.12313280999660492,-0.039474278688430786,test
1,stage1,state_da8b4f89da3ae5c70a1a2916,2c_e0b19b407556ad694f4a,isothermal,2,0.0037475917488336563,0.11873149871826172,0.025540202856063843,1.169391393661499,0.9203047156333923,-0.2490866780281067,test
1,stage1,state_da9d1639db55b21850b84b82,2c_0415aea2ff15a94267cc,isothermal,2,0.020267941057682037,0.049558162689208984,0.026877135038375854,0.6390971541404724,0.6347138285636902,-0.0043833255767822266,test
1,stage1,state_db4bf1e7ed91d85e77dbf325,2c_1490252da7453cbbebe4,isothermal,2,0.0661422610282898,0.025423526763916016,0.03561711311340332,0.19909588992595673,0.15711307525634766,-0.04198281466960907,test
1,stage1,state_dba3b1c85121a8811f0bbfbd,2c_8b8dfc345b3e095c6955,isothermal,2,0.021172940731048584,0.07162070274353027,0.007902752608060837,0.3440457582473755,0.33626264333724976,-0.007783114910125732,test
1,stage1,state_dc8ecff0c75e53a060dc8bf8,2c_6eb2e45afed5017e5e33,isobaric,2,0.03665660321712494,0.14381980895996094,0.03176242113113403,0.03499438613653183,0.05699154734611511,0.021997161209583282,test
1,stage1,state_de0b52d3c39f6ca774eb4d65,2c_d66c7a74cea5d8732e08,isobaric,2,0.019942283630371094,0.0691828727722168,0.019626915454864502,0.24006633460521698,0.2681468427181244,0.02808050811290741,test
1,stage1,state_de36c2ed6f26269b366feec5,2c_26042ad21e725d8f2224,isobaric,2,0.04577484726905823,0.15732479095458984,3.211276730641366e-14,0.17361339926719666,0.27422603964805603,0.10061264038085938,test
1,stage1,state_de57fb23c2c4ce99c8679f66,2c_82cfa7a14fa3ab1984f1,isobaric,2,0.1596257984638214,0.12238931655883789,0.023587197065353394,0.1309235692024231,0.08627974987030029,-0.0446438193321228,test
1,stage1,state_e17a6b73a4fd1554f88217b0,2c_78e4041fdc9b73dd9ca1,full_state,2,0.004848122596740723,0.10595417022705078,0.05334889888763428,0.4283430278301239,0.4260929226875305,-0.002250105142593384,test
1,stage1,state_e3d0c016ec71ca05be0f7695,2c_98afb8e6c65a310db5e0,isothermal,2,0.048787713050842285,0.016997575759887695,8.220485923915444e-14,0.1416780650615692,0.13898222148418427,-0.0026958435773849487,test
1,stage1,state_e439cc3a69bf04e0b1282616,2c_d498cbbd8f767d43f3e7,isothermal,2,0.04623749852180481,0.07059478759765625,0.018012896180152893,0.04723253846168518,0.07101909816265106,0.02378655970096588,test
1,stage1,state_e451634d2f76e92c567251e5,2c_5c8d62c2d26d3b612ba9,isobaric,2,0.09100356698036194,0.13971424102783203,0.03965379297733307,0.2579492926597595,0.23760347068309784,-0.020345821976661682,test
1,stage1,state_e520bbb60888c6331f7e7e7f,2c_78e4041fdc9b73dd9ca1,full_state,2,0.004115551710128784,0.10595417022705078,0.05102276802062988,0.4951379597187042,0.4972558319568634,0.0021178722381591797,test
1,stage1,state_e588e4f50ff30366c301ea4f,2c_a1a215858c9235f0cf6a,isobaric,2,0.05862069129943848,0.12217521667480469,0.0043000830337405205,0.1314498335123062,0.16415978968143463,0.03270995616912842,test
