seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,component_i_family,component_j_family,x_i,x_j,pair_interaction,absolute_pair_interaction,composition_weighted_pair_contribution,mean_abs_log_gamma,excess_gibbs_rt,evaluation_partition
2,stage2,state_698f01829a2d08c887de8669,2c_112489fd04ba2d890a8f,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.385,0.615,0.6082762479782104,0.6082762479782104,0.1440246086150408,0.1650541126728058,0.14402461051940918,test
2,stage2,state_69ab55e54f37b52964648cc3,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.0903,0.9097,0.2097593992948532,0.2097593992948532,0.017230876736129077,0.09198974817991257,0.01723087579011917,test
2,stage2,state_6a1ef38c7e3369be2e827e73,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.0,1.0,1.0816261768341064,1.0816261768341064,0.0,0.5408130884170532,0.0,test
2,stage2,state_6a5138f70690f18f4dad4f92,2c_8e067ff97666bbf12700,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0,1.0,2.3078792095184326,2.3078792095184326,0.0,1.1539396047592163,0.0,test
2,stage2,state_6bcd793f0962d9a78b1e7cc3,2c_6eb2e45afed5017e5e33,isobaric,2,ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.331,0.669,0.44441983103752136,0.44441983103752136,0.0984118829651177,0.12655073404312134,0.09841188788414001,test
2,stage2,state_6dbf93f317ee0478ee119c3c,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.1067,0.8933,1.6099556684494019,1.6099556684494019,0.15345310163337825,0.6602073311805725,0.15345311164855957,test
2,stage2,state_6ebf7aea12eaf11b43b12a71,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.552,0.44799999999999995,1.088788390159607,1.088788390159607,0.26925301373291016,0.2747049927711487,0.2692530155181885,test
2,stage2,state_7118f4575f08ee489cd723ce,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.7032,0.29679999999999995,-1.2576557397842407,1.2576557397842407,-0.2624850276129913,0.37620532512664795,-0.26248499751091003,test
2,stage2,state_71f65f17070dee9b977ea00e,2c_112489fd04ba2d890a8f,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.488,0.512,0.6274362802505493,0.6274362802505493,0.15676871923828126,0.1575053334236145,0.15676872432231903,test
2,stage2,state_74a663ad3432cdd79ada1454,2c_e61dad92ccc0c30340a4,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.9483,0.05169999999999997,0.8438392877578735,0.8438392877578735,0.041371001583226895,0.3883686065673828,0.04137100279331207,test
2,stage2,state_779ece6844f7aba58004650e,2c_8ec77568f85fa24389e9,full_state,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0,1.0,0.9514874219894409,0.9514874219894409,0.0,0.47574371099472046,0.0,test
2,stage2,state_7b250b31307624160fbf757c,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.1446,0.8553999999999999,-1.268970251083374,1.268970251083374,-0.15695999629151344,0.4638274013996124,-0.15695999562740326,test
2,stage2,state_80600c77917621909757544c,2c_3e81da950c7ab7bbfaed,isothermal,2,alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.016,0.984,0.8747944831848145,0.8747944831848145,0.01377276434326172,0.42446985840797424,0.013772765174508095,test
2,stage2,state_810ae42e94acec4ad444e84c,2c_c7052cf3bd6baff652ca,isobaric,2,alcohol/polyol + sulfoxide/sulfone,alcohol/polyol,sulfoxide/sulfone,0.4117,0.5883,0.5200949907302856,0.5200949907302856,0.12596862425029637,0.1280122697353363,0.12596862018108368,test
2,stage2,state_8119c35931baf1e9a2336027,2c_56df7cea200b948181e5,full_state,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.5992319583892822,1.5992319583892822,0.0,0.7996159791946411,0.0,test
2,stage2,state_811efb017a789d758016748a,2c_52ebe76e93d4f04caa4d,isobaric,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.49,0.51,0.09608691930770874,0.09608691930770874,0.024012121134996414,0.023748435080051422,0.024012120440602303,test
2,stage2,state_843b4798da2e7133f91abbee,2c_52ebe76e93d4f04caa4d,isobaric,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.868,0.132,0.04271620139479637,0.04271620139479637,0.00489425149101019,0.025545954704284668,0.004894251469522715,test
2,stage2,state_8583b08494d07a6e55fca197,2c_ca2ff513d4ae36f2f8e1,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.0,1.0,1.8690961599349976,1.8690961599349976,0.0,0.9345480799674988,0.0,test
2,stage2,state_869a008f6f1df8072d4ba584,2c_9279bbcc7c86a33f7f84,full_state,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,1.0,0.0,2.3344571590423584,2.3344571590423584,0.0,1.1672285795211792,0.0,test
2,stage2,state_86b3ea7dc0491dcc5858b6bd,2c_e0f0b666641c6cb126e1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.0,1.0,1.8200441598892212,1.8200441598892212,0.0,0.9100220799446106,0.0,test
2,stage2,state_87012297b9f222154834f4db,2c_ba6de3f53ea6de13738b,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.3761,0.6239,0.1472310870885849,0.1472310870885849,0.03454759643572107,0.03515857085585594,0.0345475971698761,test
2,stage2,state_8751b89089f50c32dc36b60b,2c_f98cab4acf014d5210d4,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,1.0,0.0,-0.02052636817097664,0.02052636817097664,-0.0,0.01026318408548832,0.0,test
2,stage2,state_880ef6218790f8359be567ce,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.6977,0.3023,1.0784932374954224,1.0784932374954224,0.22747008842330815,0.3197380006313324,0.22747009992599487,test
2,stage2,state_8b443a99a2c68c8c2b1567ab,2c_0afc81efacf81d2f9881,isobaric,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,0.484,0.516,0.07546839118003845,0.07546839118003845,0.018847777886867523,0.018589235842227936,0.01884777657687664,test
2,stage2,state_8c3b9514d2f365b7c7085ace,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.1232,0.8768,0.2128080427646637,0.2128080427646637,0.02298789932159424,0.0894920825958252,0.02298789843916893,test
2,stage2,state_8c5afd6aa081bbf361c5c4e5,2c_e0f0b666641c6cb126e1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.0,1.0,1.8770679235458374,1.8770679235458374,0.0,0.9385339617729187,0.0,test
2,stage2,state_8ce55dc787a8a92020d2c7cb,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,1.0,0.0,1.0234919786453247,1.0234919786453247,0.0,0.5117459893226624,0.0,test
2,stage2,state_8dc173472f2f4babdd8307e1,2c_b11dff0fda4f01349610,isobaric,2,alcohol/polyol + water,water,alcohol/polyol,0.4529,0.5470999999999999,0.9128977060317993,0.9128977060317993,0.22619924510791178,0.2426767349243164,0.22619923949241638,test
2,stage2,state_8dc2ae33404e93a83571c1c7,2c_9279bbcc7c86a33f7f84,full_state,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.0,1.0,1.3997387886047363,1.3997387886047363,0.0,0.6998693943023682,0.0,test
2,stage2,state_8e3682c50ee90166a35e79ce,2c_b94de72ffbeb53d6294b,isobaric,2,aromatic/unsaturated hydrocarbon + sulfoxide/sulfone,aromatic/unsaturated hydrocarbon,sulfoxide/sulfone,0.0321,0.9679,1.3038586378097534,1.3038586378097534,0.040510353294707535,0.5999833941459656,0.04051034897565842,test
2,stage2,state_8fa15db042440f74fa7b82dc,2c_56df7cea200b948181e5,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.52,0.48,1.608237862586975,1.608237862586975,0.40141617050170897,0.40197354555130005,0.4014161229133606,test
2,stage2,state_905deef035d020a5cc8ed423,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.1,0.9,1.1208956241607666,1.1208956241607666,0.100880606174469,0.4642515182495117,0.10088060051202774,test
2,stage2,state_91bd8b5f627ee93746b0acac,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.306,0.694,0.14942792057991028,0.14942792057991028,0.03173311092603206,0.047619566321372986,0.031733110547065735,test
2,stage2,state_93734ecd1c2cd4d2827512fb,2c_3e81da950c7ab7bbfaed,isothermal,2,alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.4472,0.5528,0.8780031800270081,0.8780031800270081,0.21705306262134552,0.2212492823600769,0.21705305576324463,test
2,stage2,state_943615cf3fd3c8277683b0a5,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,1.0,0.0,-0.21071694791316986,0.21071694791316986,-0.0,0.10535847395658493,0.0,test
2,stage2,state_96d09976de30d36423b95fb9,2c_5c8d62c2d26d3b612ba9,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.184,0.8160000000000001,1.16981041431427,1.16981041431427,0.17564001484680175,0.4153667688369751,0.1756400167942047,test
2,stage2,state_98db5ffb492d59df2164c9b7,2c_6cdeaa0b12c0bcad5378,isothermal,2,alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.499,0.501,0.8955554366111755,0.8955554366111755,0.22388796359735727,0.22406944632530212,0.22388796508312225,test
2,stage2,state_9a55a519de58b9b5ab251e4b,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.2796,0.7203999999999999,0.3386423885822296,0.3386423885822296,0.06821065029500484,0.10284443944692612,0.0682106465101242,test
2,stage2,state_9ab2a2a35bddb785e625fbb9,2c_a4ea92aaad2e5eb91802,isobaric,2,carboxylic acid/ester + sulfoxide/sulfone,carboxylic acid/ester,sulfoxide/sulfone,0.462,0.538,0.7502861022949219,0.7502861022949219,0.18648811244201663,0.198175847530365,0.18648812174797058,test
2,stage2,state_9c7f67bb4886e0eeb6fdad06,2c_56df7cea200b948181e5,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.06,0.94,1.5838621854782104,1.5838621854782104,0.08932982726097105,0.6973366737365723,0.08932982385158539,test
2,stage2,state_9c8f58fe784c4bd29c712270,2c_ca2ff513d4ae36f2f8e1,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.057,0.943,1.7594928741455078,1.7594928741455078,0.0945745014781952,0.7381947040557861,0.09457450360059738,test
2,stage2,state_9df9c7e116887a96b4ab024a,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,1.0,0.0,-0.9559096097946167,0.9559096097946167,-0.0,0.47795480489730835,0.0,test
2,stage2,state_9fc9e182add392002cb2593e,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.7645,0.23550000000000004,1.0668436288833618,1.0668436288833618,0.19207426023325327,0.350176066160202,0.192074254155159,test
2,stage2,state_a08673c56151eaeca366d1dc,2c_40e8c463ab1ddecad6ca,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,0.7809,0.21909999999999996,0.18793080747127533,0.18793080747127533,0.03215405721115127,0.06329846382141113,0.032154057174921036,test
2,stage2,state_a4d8a485e5bb9804e78ef215,2c_ba6de3f53ea6de13738b,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.31,0.69,0.1404033750295639,0.1404033750295639,0.030032281918823716,0.037318166345357895,0.030032282695174217,test
2,stage2,state_a4e5ca0cf7faaa555dd33c0b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0701,0.9299,-0.1812431663274765,0.1812431663274765,-0.01181451522779122,0.09184899926185608,-0.01181451603770256,test
2,stage2,state_a5e2d49c6796afa60ffe0e2d,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.6754744052886963,1.6754744052886963,0.0,0.8377372026443481,0.0,test
2,stage2,state_a5f121f6047b4ec79e4fd7a5,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,1.0,0.0,1.2271524667739868,1.2271524667739868,0.0,0.6135762333869934,0.0,test
2,stage2,state_a613bd6cda4708fd9c56dcdd,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.1516,0.8484,0.3716713488101959,0.3716713488101959,0.047803417405314456,0.1356634795665741,0.04780341684818268,test
2,stage2,state_aa185a483501b01596e7af20,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.429,0.571,1.1470451354980469,1.1470451354980469,0.28097902934646607,0.2956571578979492,0.2809790074825287,test
2,stage2,state_ab1ef0961b3091b4368d624d,2c_9279bbcc7c86a33f7f84,isothermal,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.7467,0.25329999999999997,2.0874695777893066,2.0874695777893066,0.39482213809514516,0.618147611618042,0.3948221504688263,test
2,stage2,state_ab25ca36c888c76ea6309c30,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.6002,0.39980000000000004,1.0960644483566284,1.0960644483566284,0.2630115811850786,0.2898613214492798,0.2630115747451782,test
2,stage2,state_ab40272f82f62ab376ff27f0,2c_8ec77568f85fa24389e9,full_state,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0,1.0,0.9229406714439392,0.9229406714439392,0.0,0.4614703357219696,0.0,test
2,stage2,state_ac1d2877f828be193dd90d85,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.2229,0.7771,-1.2763968706130981,1.2763968706130981,-0.22109183701740145,0.4026643931865692,-0.2210918515920639,test
2,stage2,state_ad5fdd19f5d04daa81d72c97,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.6302,0.3698,0.3631463944911957,0.3631463944911957,0.08463052641752838,0.09376941621303558,0.08463053405284882,test
2,stage2,state_ae96b5736f02601dc92b2b0d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.3461,0.6538999999999999,0.3645053207874298,0.3645053207874298,0.08249294512788981,0.0989469438791275,0.08249294757843018,test
2,stage2,state_b05ca0a258ca56d8220acf8d,2c_c6a565ee5191fe2b2cdb,isothermal,2,alcohol/polyol + sulfur-containing,sulfur-containing,alcohol/polyol,0.045,0.955,1.130057692527771,1.130057692527771,0.04856422933638096,0.5150578618049622,0.048564229160547256,test
2,stage2,state_b3f4a36c1e8fbf84b0db25d5,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.5064,0.49360000000000004,0.2853410840034485,0.2853410840034485,0.07132358343006134,0.07105013728141785,0.07132358103990555,test
2,stage2,state_b48fa3957d5d4f815ffcfb53,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.6130644083023071,1.6130644083023071,0.0,0.8065322041511536,0.0,test
2,stage2,state_b4edfc692e40803234aa33d2,2c_ae514b5a938c4d83d1c9,isothermal,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,1.0,0.0,2.040877103805542,2.040877103805542,0.0,1.020438551902771,0.0,test
2,stage2,state_b4ee506bb1add64a4199db84,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.585,0.41500000000000004,0.18441684544086456,0.18441684544086456,0.0447717996519059,0.04504692554473877,0.04477179795503616,test
2,stage2,state_b6fbea6153dbc507b9c2f3a1,2c_0afc81efacf81d2f9881,isobaric,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,1.0,0.0,0.05046169087290764,0.05046169087290764,0.0,0.02523084543645382,0.0,test
2,stage2,state_b92f1c32ae0e8b5db3435440,2c_e61dad92ccc0c30340a4,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.0633,0.9367,1.176150918006897,1.176150918006897,0.06973764575798391,0.5141851902008057,0.06973764300346375,test
2,stage2,state_b971d407fb99b21ffa5c4805,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.586,0.41400000000000003,1.177232027053833,1.177232027053833,0.28560119869136813,0.2989209294319153,0.2856012284755707,test
2,stage2,state_bca2426a438c4e23c53de645,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.0356,0.9644,0.1914135366678238,0.1914135366678238,0.006571732045543194,0.09049315750598907,0.006571731995791197,test
2,stage2,state_bef74850f04c7b6854b3fed8,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.7094,0.29059999999999997,-1.0781605243682861,1.0781605243682861,-0.22226456028178215,0.3262636065483093,-0.22226455807685852,test
2,stage2,state_bf59b68d157a288b104f009a,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.432,0.5680000000000001,0.1654660552740097,0.1654660552740097,0.04060139877891541,0.04404110461473465,0.04060140252113342,test
2,stage2,state_bf9b4645670e0c14218c887b,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.8164,0.18359999999999999,0.0002490030601620674,0.0002490030601620674,3.732332765087485e-05,0.005566166713833809,3.732332697836682e-05,test
2,stage2,state_c024958d42c75954e3580601,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.701,0.29900000000000004,0.36649829149246216,0.36649829149246216,0.07681767539852857,0.10483154654502869,0.07681766897439957,test
2,stage2,state_c5cc0b2c855449b0bff7f538,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.537,0.46299999999999997,1.1448954343795776,1.1448954343795776,0.28465649674522875,0.28617674112319946,0.28465649485588074,test
2,stage2,state_ca3e3cb83f1706586bbe10e1,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.695,0.30500000000000005,1.0900548696517944,1.0900548696517944,0.23106438099443916,0.3147377073764801,0.23106439411640167,test
2,stage2,state_cb2b2c8bcf04ab286a4b1623,2c_ba6de3f53ea6de13738b,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.4516,0.5484,0.13826127350330353,0.13826127350330353,0.03424143304696799,0.03373914584517479,0.03424143046140671,test
2,stage2,state_cee3587bef9d6be04203f769,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.2533,0.7466999999999999,1.1708593368530273,1.1708593368530273,0.2214552929075718,0.3467909097671509,0.22145529091358185,test
2,stage2,state_cf24c566fe5ad5a77484081f,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.0,1.0,1.3078328371047974,1.3078328371047974,0.0,0.6539164185523987,0.0,test
2,stage2,state_d01dd26a27e6f6baed115299,2c_23001626ba9c10a2709a,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.0369,0.9631,0.19174686074256897,0.19174686074256897,0.006814374718345106,0.08674582839012146,0.006814374588429928,test
2,stage2,state_d4c1ebd4d4283ce30b3ed68f,2c_ca2ff513d4ae36f2f8e1,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.102,0.898,1.6735109090805054,1.6735109090805054,0.15328690522813795,0.6157689690589905,0.1532869040966034,test
2,stage2,state_d4d24c8dcbc87d1f21954c92,2c_5c8d62c2d26d3b612ba9,isobaric,2,alcohol/polyol + nitrogen-containing,nitrogen-containing,alcohol/polyol,0.749,0.251,1.1787391901016235,1.1787391901016235,0.22160178899991512,0.37412703037261963,0.22160178422927856,test
2,stage2,state_d50c4a0f42ef3b5c1b0b3714,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0,1.0,-0.8497415781021118,0.8497415781021118,-0.0,0.4248707890510559,0.0,test
2,stage2,state_d53b491bd8fa279a66939074,2c_4d66ac225ef5e3a977b1,isothermal,2,halogenated + nitrogen-containing,nitrogen-containing,halogenated,0.2455,0.7545,0.6964182257652283,0.6964182257652283,0.12899737385393678,0.20085930824279785,0.12899737060070038,test
2,stage2,state_d560a36b35f6b7153fbc49e3,2c_559834d74fe40bd4b97f,isothermal,2,halogenated + nitrogen-containing,nitrogen-containing,halogenated,0.4184,0.5816,0.7589602470397949,0.7589602470397949,0.18468647941741942,0.19577357172966003,0.18468646705150604,test
2,stage2,state_d759fa692304ac740ad6f633,2c_f6e4afdc0101fe369605,isobaric,2,alkane/cycloalkane + carboxylic acid/ester,alkane/cycloalkane,carboxylic acid/ester,0.0963,0.9037,0.7729856967926025,0.7729856967926025,0.06727009287463903,0.311372309923172,0.06727009266614914,test
2,stage2,state_d82a8ec081dc3a29339bd6c1,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0511,0.9489,-0.07630354911088943,0.07630354911088943,-0.0036998667690926043,0.04234061390161514,-0.0036998665891587734,test
2,stage2,state_d93c425c2b4a3a6ee604b0ca,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.6753393411636353,1.6753393411636353,0.0,0.8376696705818176,0.0,test
2,stage2,state_d99bf9a35364a6d88bfd8d27,2c_7089ceccf9a6ce828d93,isobaric,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0116,0.9884,1.7833685874938965,1.7833685874938965,0.02044710553779602,0.8715740442276001,0.020447105169296265,test
2,stage2,state_d9ab2cd0c8eebad335471d20,2c_e0f0b666641c6cb126e1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.166,0.834,1.829382300376892,1.829382300376892,0.25326700319337847,0.6397241353988647,0.25326699018478394,test
2,stage2,state_da88c99f15b0ffb4e9c43779,2c_b11dff0fda4f01349610,isobaric,2,alcohol/polyol + water,water,alcohol/polyol,0.9195,0.08050000000000002,1.6577427387237549,1.6577427387237549,0.12270570308464768,0.6364636421203613,0.12270570546388626,test
2,stage2,state_dba3b1c85121a8811f0bbfbd,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.423,0.577,1.678460717201233,1.678460717201233,0.4096635857080221,0.4294058680534363,0.409663587808609,test
2,stage2,state_dbb546a8dbfc0579959b4a88,2c_f98cab4acf014d5210d4,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.662,0.33799999999999997,-0.03630511835217476,0.03630511835217476,-0.008123488062009215,0.00967502873390913,-0.008123488165438175,test
2,stage2,state_dc1be3146565572244e0eb62,2c_8ec77568f85fa24389e9,full_state,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.108,0.892,0.9455605745315552,0.9455605745315552,0.0910915235080719,0.38087981939315796,0.09109152853488922,test
2,stage2,state_ddfc2f37ac945c70610a0179,2c_112489fd04ba2d890a8f,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.954,0.04600000000000004,0.7096861600875854,0.7096861600875854,0.031143867449283623,0.3204594850540161,0.03114386834204197,test
2,stage2,state_e13c95d5c2dda0fbb13de42d,2c_e61dad92ccc0c30340a4,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.2784,0.7216,1.2031399011611938,1.2031399011611938,0.2417029135455322,0.35901084542274475,0.24170292913913727,test
2,stage2,state_e2751fbd0bec0133f227894a,2c_0afc81efacf81d2f9881,isobaric,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,0.918,0.08199999999999996,0.053670670837163925,0.053670670837163925,0.00404011341793835,0.02401958592236042,0.004040113650262356,test
2,stage2,state_e31b1a9154318f8cc287bf7d,2c_72801d7427f9871710ea,isobaric,2,alcohol/polyol + nitrogen-containing,nitrogen-containing,alcohol/polyol,0.996,0.0040000000000000036,0.9660304188728333,0.9660304188728333,0.0038486651887893707,0.4792977273464203,0.0038486651610583067,test
2,stage2,state_e462bf9995217fdaa462b487,2c_56df7cea200b948181e5,full_state,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.5993740558624268,1.5993740558624268,0.0,0.7996870279312134,0.0,test
2,stage2,state_e521c18f09e485e15689fa10,2c_e0f0b666641c6cb126e1,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.682,0.31799999999999995,1.6926368474960327,1.6926368474960327,0.36709230893754957,0.486836314201355,0.3670922815799713,test
2,stage2,state_e588e4f50ff30366c301ea4f,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.938,0.062000000000000055,0.22763410210609436,0.22763410210609436,0.013238288842082035,0.09744170308113098,0.013238289393484592,test
2,stage2,state_e73b95f9b5b7192d2607fb2e,2c_e61dad92ccc0c30340a4,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.074,0.926,1.256366491317749,1.256366491317749,0.08609125745105743,0.5404772162437439,0.08609125763177872,test
2,stage2,state_e92c73a3dc986f9841c66c81,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.3788,0.6212,0.012519997544586658,0.012519997544586658,0.0029460876334153115,0.008223477751016617,0.002946087857708335,test
