seed,selected_stage,case,sample_id,system_id,system_family,temperature_k,pressure_kpa,x_1,y_1,pair_interaction_12,log_gamma_1,log_gamma_2,log_alpha_12,evaluation_partition,explanation_mode
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.7400000095367432,0.8820667862892151,1.7017616033554077,0.13860422372817993,0.8648146390914917,0.9661808013916016,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.7699999809265137,0.8868983387947083,1.7160667181015015,0.11042571067810059,0.9516851902008057,0.8511321544647217,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.800000011920929,0.8927243947982788,1.7306772470474243,0.08494645357131958,1.0447561740875244,0.7325818538665771,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.8299999833106995,0.8999255895614624,1.745537281036377,0.0624200701713562,1.144039273262024,0.6107721328735352,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.8600000143051147,0.9089533686637878,1.7606135606765747,0.04303145408630371,1.2497916221618652,0.48563146591186523,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.8899999856948853,0.9204123616218567,1.775863528251648,0.02698841691017151,1.3621578216552734,0.3572220802307129,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.9200000166893005,0.9351097941398621,1.7912472486495972,0.01449403166770935,1.481265902519226,0.22561931610107422,test,teacher_forced_fixed_T_P_composition_scan
0,stage2,strong_nonideal,state_4fe1c2b72f722935b06e48f4,2c_4e1effd6e44016fa9e71,alcohol/polyol + aromatic/unsaturated hydrocarbon,332.72,100.2,0.949999988079071,0.9541458487510681,1.8067291975021362,0.00574551522731781,1.6072280406951904,0.0909116268157959,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.05000000074505806,0.13996602594852448,0.023966241627931595,0.011814216151833534,0.0005765114910900593,1.1288666725158691,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.07999999821186066,0.20989897847175598,0.01753518357872963,0.000539424130693078,0.0013559081126004457,1.1168122291564941,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.10999999940395355,0.27202552556991577,0.011292543262243271,-0.008914003148674965,0.002343910513445735,1.1063709259033203,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.14000000059604645,0.3278725743293762,0.005236852914094925,-0.01670866832137108,0.003453174838796258,1.0974669456481934,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.17000000178813934,0.3785741329193115,-0.0006352178752422333,-0.023003119975328445,0.004603495821356773,1.0900225639343262,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.20000000298023224,0.42498666048049927,-0.0063255541026592255,-0.02794823981821537,0.005721948575228453,1.083958625793457,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.23000000417232513,0.46776604652404785,-0.011839669197797775,-0.03168978542089462,0.006742656230926514,1.0791969299316406,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.25999999046325684,0.5074217915534973,-0.017181959003210068,-0.03436444327235222,0.0076066842302680016,1.0756583213806152,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.28999999165534973,0.5443536043167114,-0.022358473390340805,-0.03610120713710785,0.0082616051658988,1.0732660293579102,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.3199999928474426,0.5788796544075012,-0.027375321835279465,-0.03702010214328766,0.008661121129989624,1.0719475746154785,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.3499999940395355,0.6112555861473083,-0.03223922476172447,-0.03723251074552536,0.008764545433223248,1.071631908416748,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.3799999952316284,0.641689121723175,-0.036958079785108566,-0.03684152662754059,0.008536219596862793,1.072251319885254,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.4099999964237213,0.6703519225120544,-0.04153948649764061,-0.03594144806265831,0.007945068180561066,1.073742389678955,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.4399999976158142,0.6973866820335388,-0.045991670340299606,-0.0346185564994812,0.006963961757719517,1.0760469436645508,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.4699999988079071,0.722914457321167,-0.05032431706786156,-0.03295169770717621,0.005568888038396835,1.0791082382202148,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.5,0.7470383644104004,-0.05454639717936516,-0.0310119166970253,0.003738716244697571,1.0828781127929688,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.5299999713897705,0.7698484063148499,-0.058667879551649094,-0.028863413259387016,0.0014541279524564743,1.0873112678527832,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.5600000023841858,0.791424036026001,-0.06270025670528412,-0.026563923805952072,-0.0013035126030445099,1.0923686027526855,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.5899999737739563,0.8118355870246887,-0.06665508449077606,-0.02416486293077469,-0.004552677273750305,1.0980172157287598,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.6200000047683716,0.8311470746994019,-0.07054515182971954,-0.021711871027946472,-0.008313357830047607,1.1042304039001465,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.6499999761581421,0.8494164347648621,-0.07438389956951141,-0.019245337694883347,-0.01260819286108017,1.1109919548034668,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.6800000071525574,0.8666969537734985,-0.07818603515625,-0.01680094376206398,-0.017464496195316315,1.1182928085327148,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.7099999785423279,0.8830379247665405,-0.08196739852428436,-0.014410462230443954,-0.022916067391633987,1.1261343955993652,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.7400000095367432,0.8984847664833069,-0.08574515581130981,-0.012102577835321426,-0.029005616903305054,1.1345319747924805,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.7699999809265137,0.9130789637565613,-0.08953756093978882,-0.009904053062200546,-0.03578687831759453,1.14351224899292,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.800000011920929,0.9268664717674255,-0.09335982799530029,-0.00781763345003128,-0.04341733455657959,1.153228759765625,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.8299999833106995,0.9398633241653442,-0.09721796214580536,-0.005921434611082077,-0.05178038030862808,1.1634879112243652,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.8600000143051147,0.9521105289459229,-0.10115104913711548,-0.0042173974215984344,-0.061083026230335236,1.1744942665100098,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.8899999856948853,0.9636340737342834,-0.10518057644367218,-0.0027392860502004623,-0.07144740223884583,1.1863369941711426,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.9200000166893005,0.9744558334350586,-0.10932996869087219,-0.001527298241853714,-0.08301962912082672,1.1991214752197266,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,near_ideal,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,alcohol/polyol + carboxylic acid/ester,373.15,68.53,0.949999988079071,0.9845929741859436,-0.11362196505069733,-0.0006300816312432289,-0.09596932679414749,1.212968349456787,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.05000000074505806,0.16775216162204742,1.9615033864974976,1.7511235475540161,0.005910754203796387,1.3427963256835938,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.07999999821186066,0.22505627572536469,1.9492223262786865,1.6231203079223633,0.01479688286781311,1.2059073448181152,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.10999999940395355,0.26559194922447205,1.9378657341003418,1.5034048557281494,0.02735114097595215,1.0736370086669922,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.14000000059604645,0.29536640644073486,1.9274970293045044,1.3915612697601318,0.043316394090652466,0.945828914642334,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.17000000178813934,0.31791236996650696,1.9181714057922363,1.2871227264404297,0.06246161460876465,0.8222446441650391,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.20000000298023224,0.3354315757751465,1.909934163093567,1.189582109451294,0.0845913290977478,0.7025742530822754,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.23000000417232513,0.3493542969226837,1.9028162956237793,1.098402500152588,0.10955357551574707,0.5864324569702148,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.25999999046325684,0.36063846945762634,1.8968360424041748,1.0130362510681152,0.13724565505981445,0.4733743667602539,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.28999999165534973,0.3699394464492798,1.8919966220855713,0.9329421520233154,0.16761815547943115,0.36290788650512695,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.3199999928474426,0.37771522998809814,1.8882880210876465,0.8576045036315918,0.20067358016967773,0.2545146942138672,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.3499999940395355,0.38429152965545654,1.8856853246688843,0.7865475416183472,0.23646438121795654,0.14766693115234375,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.3799999952316284,0.3899078369140625,1.884153962135315,0.7193509340286255,0.27508604526519775,0.04184865951538086,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.4099999964237213,0.3947480022907257,1.8836489915847778,0.655655562877655,0.31667107343673706,-0.06343197822570801,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.4399999976158142,0.3989628553390503,1.8841179609298706,0.595168948173523,0.36137914657592773,-0.1686263084411621,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.4699999988079071,0.4026862680912018,1.8855030536651611,0.5376647710800171,0.4093893766403198,-0.2741408348083496,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.5,0.40604740381240845,1.88774573802948,0.4829796552658081,0.4608931541442871,-0.38032960891723633,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.5299999713897705,0.40918076038360596,1.8907839059829712,0.43100619316101074,0.5160871744155884,-0.48749732971191406,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.5600000023841858,0.41223400831222534,1.894558310508728,0.38168632984161377,0.5751701593399048,-0.5959000587463379,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.5899999737739563,0.4153757393360138,1.8990106582641602,0.3350033760070801,0.6383383274078369,-0.7057511806488037,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.6200000047683716,0.4188057780265808,1.9040863513946533,0.2909749746322632,0.7057849168777466,-0.8172259330749512,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.6499999761581421,0.4227655827999115,1.9097336530685425,0.24964570999145508,0.7776992321014404,-0.9304697513580322,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.6800000071525574,0.42755627632141113,1.9159038066864014,0.21108180284500122,0.8542656302452087,-1.045600175857544,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.7099999785423279,0.43356284499168396,1.9225523471832275,0.1753673553466797,0.9356645345687866,-1.1627135276794434,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.7400000095367432,0.4412922263145447,1.9296373128890991,0.14259958267211914,1.022071123123169,-1.2818877696990967,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.7699999809265137,0.4514349102973938,1.9371200799942017,0.11288696527481079,1.113656759262085,-1.4031860828399658,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.800000011920929,0.46496716141700745,1.9449647665023804,0.08634650707244873,1.2105861902236938,-1.526655673980713,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.8299999833106995,0.4833299517631531,1.9531365633010864,0.0631018877029419,1.3130178451538086,-1.6523323059082031,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.8600000143051147,0.5087622404098511,1.9616036415100098,0.043282121419906616,1.4211032390594482,-1.7802374362945557,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.8899999856948853,0.5449681282043457,1.970335841178894,0.027019739151000977,1.534984827041626,-1.9103813171386719,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.9200000166893005,0.5985878109931946,1.9793041944503784,0.01444903016090393,1.6547960042953491,-2.0427632331848145,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,hydrogen_bond_rich,state_30020bc1987efbfc1e92c011,2c_1490252da7453cbbebe4,alcohol/polyol + alkane/cycloalkane,340.0,64.81,0.949999988079071,0.6828867793083191,1.9884809255599976,0.00570523738861084,1.780657410621643,-2.1773681640625,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.05000000074505806,0.014032043516635895,-2.6970396041870117,-2.487396478652954,-0.003936350345611572,-1.3078410625457764,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.07999999821186066,0.025335466489195824,-2.7326459884643555,-2.393630027770996,-0.010469973087310791,-1.2075409889221191,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.10999999940395355,0.039456527680158615,-2.7685608863830566,-2.2977304458618164,-0.020552515983581543,-1.101558804512024,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.14000000059604645,0.057046983391046524,-2.804785966873169,-2.200000762939453,-0.0345304012298584,-0.9898512363433838,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.17000000178813934,0.07884801179170609,-2.841344118118286,-2.100832462310791,-0.05273759365081787,-0.8724757432937622,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.20000000298023224,0.10565818846225739,-2.8782918453216553,-2.0006895065307617,-0.07548600435256958,-0.749584436416626,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.23000000417232513,0.13827407360076904,-2.91571307182312,-1.9000685214996338,-0.10306096076965332,-0.6213884353637695,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.25999999046325684,0.17739522457122803,-2.953723669052124,-1.799468755722046,-0.13572251796722412,-0.48812711238861084,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.28999999165534973,0.2234966903924942,-2.9924676418304443,-1.6993529796600342,-0.17371368408203125,-0.350020170211792,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.3199999928474426,0.2766799330711365,-3.032113552093506,-1.600117564201355,-0.21727979183197021,-0.20721864700317383,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.3499999940395355,0.33652952313423157,-3.072847843170166,-1.5020688772201538,-0.26669037342071533,-0.05975937843322754,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.3799999952316284,0.4020164906978607,-3.114867925643921,-1.4054102897644043,-0.3222694396972656,0.09247827529907227,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.4099999964237213,0.47148939967155457,-3.1583735942840576,-1.3102442026138306,-0.3844245672225952,0.24979948997497559,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.4399999976158142,0.5427822470664978,-3.2035562992095947,-1.2165851593017578,-0.4536764621734619,0.41271042823791504,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.4699999988079071,0.6134345531463623,-3.2505910396575928,-1.1243846416473389,-0.5306820869445801,0.5819165706634521,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.5,0.680985152721405,-3.299626588821411,-1.033564805984497,-0.616248607635498,0.7583029270172119,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.5299999713897705,0.7432719469070435,-3.3507792949676514,-0.9440569877624512,-0.7113382816314697,0.9429004192352295,test,teacher_forced_fixed_T_P_composition_scan
1,stage1,strong_nonideal,state_f5ef7d114b0225d47e57725a,2c_7e396008deb1d14f8e15,carboxylic acid/ester + nitrogen-containing,353.26,7.0,0.5600000023841858,0.7986700534820557,-3.4041244983673096,-0.8558387756347656,-0.8170604705810547,1.1368408203125,test,teacher_forced_fixed_T_P_composition_scan
