seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,evaluation_partition,explanation_mode,output,view_i,view_j,shapley_interaction,absolute_shapley_interaction
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.08907154947519302,0.08907154947519302
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,0.36428654193878174,0.36428654193878174
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,0.007483839988708496,0.007483839988708496
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.2906728982925415,0.2906728982925415
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.2129579484462738,0.2129579484462738
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,0.1770879328250885,0.1770879328250885
0,stage2,state_c79ac7f7f6400070cac1d36b,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.18243542313575745,0.18243542313575745
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.0182773657143116,0.0182773657143116
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,-0.028568025678396225,0.028568025678396225
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.0646076649427414,0.0646076649427414
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.01864452101290226,0.01864452101290226
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,-0.02954261191189289,0.02954261191189289
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.06872400641441345,0.06872400641441345
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,-0.32745397090911865,0.32745397090911865
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.13772451877593994,0.13772451877593994
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,-0.24811160564422607,0.24811160564422607
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.07394026219844818,0.07394026219844818
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,-0.11557064950466156,0.11557064950466156
0,stage2,state_c938f34e9e908ad47e502c75,2c_ebc3b99e7d6baac46bdf,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.26136744022369385,0.26136744022369385
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.0,0.0
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,0.0,0.0
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.0,0.0
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.05458134040236473,0.05458134040236473
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,-0.2765752971172333,0.2765752971172333
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,-0.012814231216907501,0.012814231216907501
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,-0.013158082962036133,0.013158082962036133
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-2.0196115970611572,2.0196115970611572
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.009901285171508789,0.009901285171508789
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.10916268080472946,0.10916268080472946
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,-0.5531505942344666,0.5531505942344666
0,stage2,state_c991175941e28c70a2f1b78e,2c_9f31aad1f9974e54ecb0,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,-0.025628462433815002,0.025628462433815002
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,-6.088241934776306e-05,6.088241934776306e-05
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,-0.06082434952259064,0.06082434952259064
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.05458704009652138,0.05458704009652138
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,-0.005536794662475586,0.005536794662475586
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,-0.058452457189559937,0.058452457189559937
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.049584776163101196,0.049584776163101196
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,-0.1406685709953308,0.1406685709953308
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.2430381178855896,0.2430381178855896
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.21911519765853882,0.21911519765853882
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,-0.01870308443903923,0.01870308443903923
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,-0.22175972163677216,0.22175972163677216
0,stage2,state_ca7024482cb57a51d088d343,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.20199961960315704,0.20199961960315704
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.003971117548644543,0.003971117548644543
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,-0.007255553267896175,0.007255553267896175
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.0033086705952882767,0.0033086705952882767
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.004095807671546936,0.004095807671546936
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,-0.007504470646381378,0.007504470646381378
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.003418855369091034,0.003418855369091034
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,0.00836479663848877,0.00836479663848877
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.76787269115448,0.76787269115448
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,-0.11600983142852783,0.11600983142852783
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.01672835275530815,0.01672835275530815
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,-0.03056403622031212,0.03056403622031212
0,stage2,state_cb0427fab5819498b3e46ea9,2c_e0c162126f5997f9fcd9,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.013937778770923615,0.013937778770923615
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,-0.0021432870998978615,0.0021432870998978615
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,-0.006542408373206854,0.006542408373206854
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.010037371888756752,0.010037371888756752
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.0036060716956853867,0.0036060716956853867
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,-0.12146313488483429,0.12146313488483429
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,-0.02876071073114872,0.02876071073114872
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,0.027990341186523438,0.027990341186523438
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.06568574905395508,0.06568574905395508
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.19546246528625488,0.19546246528625488
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.007200874388217926,0.007200874388217926
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,-0.28877484798431396,0.28877484798431396
0,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,-0.0696440264582634,0.0696440264582634
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.0037002768367528915,0.0037002768367528915
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,0.0020546484738588333,0.0020546484738588333
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.004521721974015236,0.004521721974015236
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.00409763865172863,0.00409763865172863
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,0.002984454855322838,0.002984454855322838
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.0069870296865701675,0.0069870296865701675
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,-0.056343674659729004,0.056343674659729004
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.2239457368850708,0.2239457368850708
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.0006095170974731445,0.0006095170974731445
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.018559381365776062,0.018559381365776062
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,0.010305449366569519,0.010305449366569519
0,stage2,state_cc4cbbd4fd58ab78348a0ca7,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.02267947793006897,0.02267947793006897
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.025991715490818024,0.025991715490818024
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,0.058963704854249954,0.058963704854249954
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.01521768607199192,0.01521768607199192
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.04268624261021614,0.04268624261021614
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,0.12278248369693756,0.12278248369693756
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.044549740850925446,0.044549740850925446
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,0.27801501750946045,0.27801501750946045
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,0.2681828737258911,0.2681828737258911
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.17573297023773193,0.17573297023773193
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.14728419482707977,0.14728419482707977
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,0.3517545461654663,0.3517545461654663
0,stage2,state_ce56331147ca38c2995cbc2c,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.1082691103219986,0.1082691103219986
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.0273190476000309,0.0273190476000309
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,0.003113822778686881,0.003113822778686881
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,functional_groups,0.005832245573401451,0.005832245573401451
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,unimol_v2,0.2548674941062927,0.2548674941062927
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,functional_groups,0.03162876144051552,0.03162876144051552
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,functional_groups,0.05990425497293472,0.05990425497293472
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,unimol_v2,-0.01724100112915039,0.01724100112915039
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,functional_groups,-0.38162827491760254,0.38162827491760254
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,functional_groups,0.027711868286132812,0.027711868286132812
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,unimol_v2,0.5896836519241333,0.5896836519241333
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,functional_groups,0.06721213459968567,0.06721213459968567
0,stage2,state_ce7358269cb41a95a67757b8,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,functional_groups,0.12588945031166077,0.12588945031166077
0,stage2,state_cf9e8cfa3981ecd7acaa9987,2c_6f361cb0ec8be0b0e6dd,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,unimol_v2,0.0922653079032898,0.0922653079032898
0,stage2,state_cf9e8cfa3981ecd7acaa9987,2c_6f361cb0ec8be0b0e6dd,isothermal,2,alcohol/polyol + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,functional_groups,-0.07269343733787537,0.07269343733787537
