seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,component_i_family,component_j_family,x_i,x_j,pair_interaction,absolute_pair_interaction,composition_weighted_pair_contribution,mean_abs_log_gamma,excess_gibbs_rt,evaluation_partition,record_type,entity,ge_contribution,absolute_normalized_share
3,stage2,state_bf8304cf490c6a1f649aa95e,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.794,0.20599999999999996,1.08314847946167,1.08314847946167,0.17716409789466855,0.35793596506118774,0.17716410756111145,test,pair,alcohol/polyol × carboxylic acid/ester,0.17716409789466855,1.0
3,stage2,state_bfd1fbafde0561d1fdacdb2a,2c_a1a0cf7c2f4fd070fb84,isobaric,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.1899,0.8101,0.21691009402275085,0.21691009402275085,0.03336901287517101,0.07443338632583618,0.03336901217699051,test,pair,ether/carbonyl × ether/carbonyl,0.03336901287517101,1.0
3,stage2,state_c0ca823cb96d422ad43d7a39,2c_a1a0cf7c2f4fd070fb84,isobaric,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.6678,0.33220000000000005,0.15546396374702454,0.15546396374702454,0.03448861698376537,0.04877190664410591,0.03448861464858055,test,pair,ether/carbonyl × ether/carbonyl,0.03448861698376537,1.0
3,stage2,state_c16502eb406ee543e19e99c0,2c_01b27b0603388a2088b7,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.639,0.361,0.7689291834831238,0.7689291834831238,0.1773758151167035,0.20644044876098633,0.17737582325935364,test,pair,alcohol/polyol × ether/carbonyl,0.1773758151167035,1.0
3,stage2,state_c24df69f8c7940c783e3b9e5,2c_0415aea2ff15a94267cc,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.9704,0.02959999999999996,0.5020350217819214,0.5020350217819214,0.014420373640060406,0.23855485022068024,0.014420373365283012,test,pair,alkane/cycloalkane × sulfur-containing,0.014420373640060406,1.0
3,stage2,state_c2d1135940b355ddbafd0a38,2c_b11dff0fda4f01349610,isobaric,2,alcohol/polyol + water,water,alcohol/polyol,0.9174,0.0826,0.8331897258758545,0.8331897258758545,0.06313681782322884,0.2819121479988098,0.06313681602478027,test,pair,alcohol/polyol × water,0.06313681782322884,1.0
3,stage2,state_c569465c144c91166366a90e,2c_908dceb4b86ca8f62d00,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.2967,0.7033,0.4589836597442627,0.4589836597442627,0.09577571178337814,0.14452019333839417,0.09577571600675583,test,pair,alkane/cycloalkane × halogenated,0.09577571178337814,1.0
3,stage2,state_c7e6417ec02f3de35351451f,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.41,0.5900000000000001,0.42007648944854736,0.42007648944854736,0.10161650279760362,0.11292576789855957,0.10161649435758591,test,pair,alkane/cycloalkane × ether/carbonyl,0.10161650279760362,1.0
3,stage2,state_c899e7ed94d902847bb9e258,2c_5e274a8981b66e0477e8,isobaric,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.1496,0.8504,0.16502830386161804,0.16502830386161804,0.020994874412746434,0.045214779675006866,0.020994873717427254,test,pair,ether/carbonyl × halogenated,0.020994874412746434,1.0
3,stage2,state_c8fcfad0191bc8bda6e55369,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0,1.0,2.0734031200408936,2.0734031200408936,0.0,1.0367015600204468,0.0,test,pair,alcohol/polyol × alkane/cycloalkane,0.0,0.0
3,stage2,state_cc122e6014a972db8eaafbc3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0596,0.9404,0.07135070860385895,0.07135070860385895,0.0039990530997157095,0.016574271023273468,0.003999053034931421,test,pair,alcohol/polyol × carboxylic acid/ester,0.0039990530997157095,1.0
3,stage2,state_cd6de045d0ceeb6597ae5e48,2c_ca2ff513d4ae36f2f8e1,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.939,0.061000000000000054,1.0381958484649658,1.0381958484649658,0.059466820004224825,0.47381189465522766,0.05946682021021843,test,pair,alcohol/polyol × water,0.059466820004224825,1.0
3,stage2,state_d1e1ae72ddb7eb8d7c99ef90,2c_f25584e0c98fb6639876,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.805,0.19499999999999995,0.9794387817382812,0.9794387817382812,0.15374740276336668,0.35391026735305786,0.15374740958213806,test,pair,alcohol/polyol × water,0.15374740276336668,1.0
3,stage2,state_d330cce23a5b666a5dee814a,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.3465,0.6535,1.3245677947998047,1.3245677947998047,0.29993215117692945,0.3482726514339447,0.29993218183517456,test,pair,halogenated × nitrogen-containing,0.29993215117692945,1.0
3,stage2,state_d33ccbadc12f3fac07600d52,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.04,0.96,0.9665756821632385,0.9665756821632385,0.03711650619506836,0.44888007640838623,0.037116505205631256,test,pair,alcohol/polyol × carboxylic acid/ester,0.03711650619506836,1.0
3,stage2,state_d4f03b1a4ae922e13e32df5a,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.8672,0.13280000000000003,0.2928594946861267,0.2928594946861267,0.03372691770355225,0.10404490679502487,0.03372691944241524,test,pair,alkane/cycloalkane × halogenated,0.03372691770355225,1.0
3,stage2,state_d577ea458ed419d3dff9d22d,2c_fb0ad4b474929fdd899d,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.079,0.921,0.7906978130340576,0.7906978130340576,0.057530382178545,0.3421739637851715,0.05753038451075554,test,pair,alcohol/polyol × ether/carbonyl,0.057530382178545,1.0
3,stage2,state_d75d337195e39050cdde9c10,2c_106af91fffdb87d7c4f6,isobaric,2,aromatic/unsaturated hydrocarbon + aromatic/unsaturated hydrocarbon,aromatic/unsaturated hydrocarbon,aromatic/unsaturated hydrocarbon,0.23,0.77,0.05821098014712334,0.05821098014712334,0.010309164584055543,0.018348194658756256,0.01030916441231966,test,pair,aromatic/unsaturated hydrocarbon × aromatic/unsaturated hydrocarbon,0.010309164584055543,1.0
3,stage2,state_d79b70087b5d5ed37ceb9e60,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.7513,0.24870000000000003,1.4130452871322632,1.4130452871322632,0.26402512385412813,0.4579353332519531,0.26402509212493896,test,pair,alcohol/polyol × alkane/cycloalkane,0.26402512385412813,1.0
3,stage2,state_d79c2db3386705452f5cc2d9,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.4067,0.5932999999999999,0.37243813276290894,0.37243813276290894,0.08986750021322071,0.096204474568367,0.0898674950003624,test,pair,alkane/cycloalkane × halogenated,0.08986750021322071,1.0
3,stage2,state_d93c425c2b4a3a6ee604b0ca,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.77671480178833,1.77671480178833,0.0,0.888357400894165,0.0,test,pair,alcohol/polyol × alkane/cycloalkane,0.0,0.0
3,stage2,state_d9c19bb49ea0035e2e5a900c,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.4704,0.5296000000000001,0.49165499210357666,0.49165499210357666,0.1224829795880127,0.1232077032327652,0.12248298525810242,test,pair,alkane/cycloalkane × halogenated,0.1224829795880127,1.0
3,stage2,state_da963c85295738de8d8e6884,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.0178,0.9822,0.047254983335733414,0.047254983335733414,0.0008261664344559608,0.02262606844305992,0.0008261664188466966,test,pair,ether/carbonyl × ether/carbonyl,0.0008261664344559608,1.0
3,stage2,state_dc14c424d75af99db83debe3,2c_5c8d62c2d26d3b612ba9,isobaric,2,alcohol/polyol + nitrogen-containing,nitrogen-containing,alcohol/polyol,0.296,0.704,1.0432733297348022,1.0432733297348022,0.21740146954345702,0.2946475148200989,0.21740147471427917,test,pair,alcohol/polyol × nitrogen-containing,0.21740146954345702,1.0
3,stage2,state_dc1be3146565572244e0eb62,2c_8ec77568f85fa24389e9,full_state,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.108,0.892,0.8513787388801575,0.8513787388801575,0.08201842218875885,0.3528675436973572,0.0820184275507927,test,pair,alcohol/polyol × carboxylic acid/ester,0.08201842218875885,1.0
3,stage2,state_dceb04d9a1ef0eee78e77e16,2c_52ebe76e93d4f04caa4d,isobaric,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.382,0.618,0.14458885788917542,0.14458885788917542,0.03413395921504497,0.03334410861134529,0.03413395583629608,test,pair,alkane/cycloalkane × ether/carbonyl,0.03413395921504497,1.0
3,stage2,state_dcf4445eda1059b6083c8340,2c_d119216a7f1c0b5c260c,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.6026,0.3974,1.4681599140167236,1.4681599140167236,0.3515850114477062,0.39174073934555054,0.3515850007534027,test,pair,alcohol/polyol × alkane/cycloalkane,0.3515850114477062,1.0
3,stage2,state_e1d21d3323ebed083f41db60,2c_04f90ce0e2369daa246a,isobaric,2,alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.579,0.42100000000000004,0.5605193972587585,0.5605193972587585,0.13663164775639772,0.13936802744865417,0.13663165271282196,test,pair,alcohol/polyol × ether/carbonyl,0.13663164775639772,1.0
3,stage2,state_e462bf9995217fdaa462b487,2c_56df7cea200b948181e5,full_state,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.6116279363632202,1.6116279363632202,0.0,0.8058139681816101,0.0,test,pair,alkane/cycloalkane × halogenated,0.0,0.0
3,stage2,state_e64f12be16e7d69aebf72020,2c_e0ef8174c7b6fc15273a,isobaric,2,carboxylic acid/ester + ether/carbonyl,ether/carbonyl,carboxylic acid/ester,0.2473,0.7527,0.4376744031906128,0.4376744031906128,0.0814698995075333,0.14095816016197205,0.08146989345550537,test,pair,carboxylic acid/ester × ether/carbonyl,0.0814698995075333,1.0
3,stage2,state_e8bc7e85e527166c67b71a85,2c_0415aea2ff15a94267cc,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.849,0.15100000000000002,0.48520469665527344,0.48520469665527344,0.0622027569065094,0.1873333752155304,0.062202755361795425,test,pair,alkane/cycloalkane × sulfur-containing,0.0622027569065094,1.0
3,stage2,state_eb48f0f0f14484082bac84b9,2c_0415aea2ff15a94267cc,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.5491,0.45089999999999997,0.4547625482082367,0.4547625482082367,0.11259429095321327,0.11686860024929047,0.11259428411722183,test,pair,alkane/cycloalkane × sulfur-containing,0.11259429095321327,1.0
3,stage2,state_ec9ed8fc200c56b929ecd1dc,2c_b11dff0fda4f01349610,isobaric,2,alcohol/polyol + water,water,alcohol/polyol,0.702,0.29800000000000004,0.5840740203857422,0.5840740203857422,0.12218594876861573,0.14536961913108826,0.12218596041202545,test,pair,alcohol/polyol × water,0.12218594876861573,1.0
3,stage2,state_ecd33822bbfa7c67c0a64573,2c_40e8c463ab1ddecad6ca,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,0.5704,0.4296,0.2194223701953888,0.2194223701953888,0.053768100174579614,0.05687536299228668,0.0537681020796299,test,pair,alkane/cycloalkane × aromatic/unsaturated hydrocarbon,0.053768100174579614,1.0
3,stage2,state_efeedefd08c5367ff1b58dfd,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.251,0.749,0.3682800829410553,0.3682800829410553,0.06923628731283546,0.11622580140829086,0.06923628598451614,test,pair,alkane/cycloalkane × halogenated,0.06923628731283546,1.0
3,stage2,state_f413b2c909f0df990f351d9a,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.2533,0.7466999999999999,1.3132736682891846,1.3132736682891846,0.24839141280665158,0.39056140184402466,0.24839141964912415,test,pair,halogenated × nitrogen-containing,0.24839141280665158,1.0
3,stage2,state_f4ae5ca2fc9cbdf4b622c12e,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.4868,0.5132,0.20413024723529816,0.20413024723529816,0.05099699415454626,0.051252856850624084,0.050996992737054825,test,pair,aromatic/unsaturated hydrocarbon × halogenated,0.05099699415454626,1.0
3,stage2,state_fc1f75738f8adc83260ec301,2c_4cc4055379eb0154120e,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.8999,0.10009999999999997,0.39972251653671265,0.39972251653671265,0.0360070002924019,0.16751781105995178,0.036007001996040344,test,pair,alkane/cycloalkane × sulfur-containing,0.0360070002924019,1.0
3,stage2,state_fc50df877abcd30c4dae9eb4,2c_ca2ff513d4ae36f2f8e1,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.566,0.43400000000000005,1.2436506748199463,1.2436506748199463,0.3054953263654709,0.3259272873401642,0.30549532175064087,test,pair,alcohol/polyol × water,0.3054953263654709,1.0
3,stage2,state_fd671d2ad58520aee29aaf1f,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.793146014213562,1.793146014213562,0.0,0.896573007106781,0.0,test,pair,alcohol/polyol × alkane/cycloalkane,0.0,0.0
3,stage2,state_ff0c24af653a694b42b77eca,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.7167,0.2833,0.24354250729084015,0.24354250729084015,0.049449141012515276,0.06957986205816269,0.049449142068624496,test,pair,alkane/cycloalkane × halogenated,0.049449141012515276,1.0
3,stage2,state_ff3cb4b10cc9848c1d16f1d6,2c_cf0c7a81519bf48241a1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.029,0.971,0.5158839821815491,0.5158839821815491,0.01452677705425024,0.24491652846336365,0.01452677696943283,test,pair,alcohol/polyol × ether/carbonyl,0.01452677705425024,1.0
3,stage2,state_ff538a09cda0e05f9c32e113,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.8795,0.12050000000000005,0.2254781424999237,0.2254781424999237,0.0238961171726063,0.08456785976886749,0.023896116763353348,test,pair,ether/carbonyl × ether/carbonyl,0.0238961171726063,1.0
4,stage2,state_01b806a8a82a71eb2f7d8c0e,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.0117,0.9883,2.6199679374694824,2.6199679374694824,0.030294977457432745,1.2588742971420288,0.030294977128505707,test,pair,alcohol/polyol × water,0.030294977457432745,1.0
4,stage2,state_03dc27512ef8e8363968bdf2,2c_d838404dbd73f8b15395,isothermal,2,aromatic/unsaturated hydrocarbon + sulfur-containing,sulfur-containing,aromatic/unsaturated hydrocarbon,0.203,0.7969999999999999,0.044256482273340225,0.044256482273340225,0.007160300523485988,0.014702955260872841,0.007160300388932228,test,pair,aromatic/unsaturated hydrocarbon × sulfur-containing,0.007160300523485988,1.0
4,stage2,state_057886b9add0b3be59d38163,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.3517,0.6483,0.35539886355400085,0.35539886355400085,0.08103346777623206,0.09799996763467789,0.08103346824645996,test,pair,alkane/cycloalkane × halogenated,0.08103346777623206,1.0
4,stage2,state_09f3ca1be4ec29b38877babd,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.9956,0.0043999999999999595,1.8908066749572754,1.8908066749572754,0.008282943352584763,0.9363299012184143,0.00828294362872839,test,pair,alcohol/polyol × alkane/cycloalkane,0.008282943352584763,1.0
4,stage2,state_0b8caf32a5903a50d5edcaa8,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.277,0.723,1.9848359823226929,1.9848359823226929,0.39750508701574805,0.5200175046920776,0.39750510454177856,test,pair,alcohol/polyol × water,0.39750508701574805,1.0
4,stage2,state_0d7b415446a5ce23511ef0eb,2c_908dceb4b86ca8f62d00,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.3805,0.6194999999999999,0.29533717036247253,0.29533717036247253,0.06961680396354943,0.08113373816013336,0.06961680203676224,test,pair,alkane/cycloalkane × halogenated,0.06961680396354943,1.0
4,stage2,state_0d965635f4521cc5a3f517ef,2c_4cc4055379eb0154120e,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.6493,0.3507,0.2203110158443451,0.2203110158443451,0.050166913465518055,0.06234892085194588,0.050166912376880646,test,pair,alkane/cycloalkane × sulfur-containing,0.050166913465518055,1.0
4,stage2,state_0f096c9a27d805517b237e5d,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0873,0.9127,2.1478590965270996,2.1478590965270996,0.17113864207304477,0.8737413883209229,0.17113864421844482,test,pair,alcohol/polyol × alkane/cycloalkane,0.17113864207304477,1.0
4,stage2,state_11fa215b11ca794af35541c7,2c_8e067ff97666bbf12700,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.6515,0.34850000000000003,1.5170912742614746,1.5170912742614746,0.34445216036570075,0.431535542011261,0.3444521725177765,test,pair,alcohol/polyol × alkane/cycloalkane,0.34445216036570075,1.0
4,stage2,state_11fd93864be1d547e7343b08,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.065,0.935,1.069779872894287,1.069779872894287,0.06501587177515031,0.4701356291770935,0.06501586735248566,test,pair,alcohol/polyol × carboxylic acid/ester,0.06501587177515031,1.0
4,stage2,state_12b897c4ed63604422ee0b68,2c_8e067ff97666bbf12700,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.199,0.8009999999999999,1.826735496520996,1.826735496520996,0.29117981140995025,0.565171480178833,0.2911798059940338,test,pair,alcohol/polyol × alkane/cycloalkane,0.29117981140995025,1.0
4,stage2,state_13966043f73ef841b78c9303,2c_bd376e0334cd0958f101,isothermal,2,aromatic/unsaturated hydrocarbon + sulfur-containing,sulfur-containing,aromatic/unsaturated hydrocarbon,0.129,0.871,0.054842378944158554,0.054842378944158554,0.006162034855786711,0.023804711177945137,0.006162034347653389,test,pair,aromatic/unsaturated hydrocarbon × sulfur-containing,0.006162034855786711,1.0
4,stage2,state_16450836950d6f88fc4147c9,2c_8e067ff97666bbf12700,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.5504,0.4496,1.567328691482544,1.567328691482544,0.38785090722167964,0.4023408889770508,0.38785094022750854,test,pair,alcohol/polyol × alkane/cycloalkane,0.38785090722167964,1.0
4,stage2,state_167170a9f35a4eff3d9a48e0,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.513,0.487,0.6074990630149841,0.6074990630149841,0.1517720984120965,0.1520090103149414,0.15177209675312042,test,pair,alcohol/polyol × nitrogen-containing,0.1517720984120965,1.0
4,stage2,state_16ff64033f8885012e73e353,2c_1490252da7453cbbebe4,isobaric,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.953,0.04700000000000004,1.895268440246582,1.895268440246582,0.08489096870708474,0.8543936014175415,0.08489096164703369,test,pair,alcohol/polyol × alkane/cycloalkane,0.08489096870708474,1.0
4,stage2,state_1736412870c57bb597b08741,2c_908dceb4b86ca8f62d00,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.6153,0.38470000000000004,0.29809853434562683,0.29809853434562683,0.07056168484194786,0.07786698639392853,0.07056168466806412,test,pair,alkane/cycloalkane × halogenated,0.07056168484194786,1.0
4,stage2,state_1c4c0a9730ec2b675719970b,2c_943d83c108740e90b944,isothermal,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.8333,0.16669999999999996,1.2738332748413086,1.2738332748413086,0.1769495941631412,0.4793494641780853,0.176949605345726,test,pair,halogenated × nitrogen-containing,0.1769495941631412,1.0
4,stage2,state_1d4f164dbb62cc9c6d2b1c82,2c_4cc4055379eb0154120e,isothermal,2,alkane/cycloalkane + sulfur-containing,alkane/cycloalkane,sulfur-containing,0.1009,0.8991,0.19027210772037506,0.19027210772037506,0.017261331491985173,0.07438232749700546,0.017261331900954247,test,pair,alkane/cycloalkane × sulfur-containing,0.017261331491985173,1.0
4,stage2,state_23ce40626f0787060ef4a70f,2c_bd376e0334cd0958f101,isothermal,2,aromatic/unsaturated hydrocarbon + sulfur-containing,sulfur-containing,aromatic/unsaturated hydrocarbon,0.129,0.871,0.05032990500330925,0.05032990500330925,0.005655017796266824,0.022425279021263123,0.005655017681419849,test,pair,aromatic/unsaturated hydrocarbon × sulfur-containing,0.005655017796266824,1.0
4,stage2,state_279fb646a04379ae88cc6ee6,2c_8ec77568f85fa24389e9,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.5,0.5,0.9764686226844788,0.9764686226844788,0.2441171556711197,0.2441171407699585,0.2441171556711197,test,pair,alcohol/polyol × carboxylic acid/ester,0.2441171556711197,1.0
4,stage2,state_289af8411d7801d48e230237,2c_7132e5c1ac3be07a2f07,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.022,0.978,0.6087197661399841,0.6087197661399841,0.013097214488267896,0.2905501127243042,0.013097213581204414,test,pair,alcohol/polyol × ether/carbonyl,0.013097214488267896,1.0
4,stage2,state_2ab618e02cb7b12154d7198c,2c_6aab25a5edecf15e2cbf,isothermal,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.9236,0.07640000000000002,0.2937314510345459,0.2937314510345459,0.02072658412860871,0.12595248222351074,0.020726583898067474,test,pair,alcohol/polyol × alcohol/polyol,0.02072658412860871,1.0
4,stage2,state_2deb3161a923a2520471c7fe,2c_26b73e2a52ff4a4f03f7,isothermal,2,alkane/cycloalkane + sulfur-containing,sulfur-containing,alkane/cycloalkane,0.687,0.31299999999999994,0.8019163012504578,0.8019163012504578,0.17243686417418716,0.22374030947685242,0.17243684828281403,test,pair,alkane/cycloalkane × sulfur-containing,0.17243686417418716,1.0
4,stage2,state_2f2f5e211a08f557eebd9ea4,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.448,0.552,0.30616262555122375,0.30616262555122375,0.07571279264831543,0.07834459841251373,0.07571279257535934,test,pair,alcohol/polyol × alcohol/polyol,0.07571279264831543,1.0
4,stage2,state_2fb76d247c2224711d1bf599,2c_26b73e2a52ff4a4f03f7,isothermal,2,alkane/cycloalkane + sulfur-containing,sulfur-containing,alkane/cycloalkane,0.967,0.03300000000000003,0.8660112023353577,0.8660112023353577,0.027635283477723625,0.39949026703834534,0.027635283768177032,test,pair,alkane/cycloalkane × sulfur-containing,0.027635283477723625,1.0
4,stage2,state_321dff7cc41d298452d292cf,2c_e923997b8f9df5a64a73,isobaric,2,alcohol/polyol + halogenated,halogenated,alcohol/polyol,0.342,0.6579999999999999,1.0800420045852661,1.0800420045852661,0.24304833254384994,0.30514562129974365,0.24304832518100739,test,pair,alcohol/polyol × halogenated,0.24304833254384994,1.0
4,stage2,state_3343e11f020c186ce60d2f79,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0994,0.9006,2.1514265537261963,2.1514265537261963,0.19259493057600974,0.8512632250785828,0.19259493052959442,test,pair,alcohol/polyol × alkane/cycloalkane,0.19259493057600974,1.0
4,stage2,state_355e22c76be608eb208387e6,2c_dc191206ee879c89c4e5,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.881,0.119,0.5881560444831848,0.5881560444831848,0.06166169154757262,0.22245872020721436,0.06166169047355652,test,pair,alcohol/polyol × ether/carbonyl,0.06166169154757262,1.0
4,stage2,state_3609c0af8e42db1f16eab543,2c_46777e532a11b24ee585,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.7645,0.23550000000000004,0.24861843883991241,0.24861843883991241,0.04476120157412813,0.07124432176351547,0.04476119950413704,test,pair,alcohol/polyol × alcohol/polyol,0.04476120157412813,1.0
4,stage2,state_37a4a4f90df3016550f3ca87,2c_913ec9aa8f318623c900,isothermal,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.795,0.20499999999999996,0.8087823987007141,0.8087823987007141,0.13181131142824887,0.24916084110736847,0.13181130588054657,test,pair,alkane/cycloalkane × nitrogen-containing,0.13181131142824887,1.0
4,stage2,state_39fee15542fce7ca3db52574,2c_94ed5d0a73a3c26e5ef5,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.971,0.029000000000000026,1.2405744791030884,1.2405744791030884,0.03493333675706389,0.5938349962234497,0.034933336079120636,test,pair,alcohol/polyol × water,0.03493333675706389,1.0
4,stage2,state_3b62b91c82b4abb8bcd3a977,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.628,0.372,0.3190748989582062,0.3190748989582062,0.07454100159502029,0.08154569566249847,0.07454100251197815,test,pair,alcohol/polyol × alcohol/polyol,0.07454100159502029,1.0
4,stage2,state_3bbb0a207f224d00f2c5d827,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,0.33144259452819824,0.33144259452819824,0.0,0.16572129726409912,0.0,test,pair,alkane/cycloalkane × halogenated,0.0,0.0
4,stage2,state_3c2a93aeca35b1ca4af5e8f5,2c_8ec77568f85fa24389e9,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.772,0.22799999999999998,1.1046651601791382,1.1046651601791382,0.19443874283409115,0.3532179594039917,0.19443874061107635,test,pair,alcohol/polyol × carboxylic acid/ester,0.19443874283409115,1.0
4,stage2,state_3e3f59bce7975cc5192bfb6c,2c_908dceb4b86ca8f62d00,isobaric,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.7437,0.2563,0.3768901228904724,0.3768901228904724,0.07183914316009103,0.10853356122970581,0.07183914631605148,test,pair,alkane/cycloalkane × halogenated,0.07183914316009103,1.0
