seed,selected_stage,case,sample_id,system_id,component_names,component_smiles,component_count,temperature_k,pressure_kpa,path_component,path_fraction,evaluation_partition,explanation_mode,x_1,y_1,log_gamma_1,x_2,y_2,log_gamma_2,pair_interaction_12,pair_contribution_12
0,stage2,near_ideal_binary,state_2468bcd1e1b69b85ebba4b46,2c_f98cab4acf014d5210d4,1-丙醇 | 2-乙氧基乙醇,CCCO | CCOCCO,2,397.27,101.30000000000001,1,0.05000000074505806,test,teacher_forced_fixed_T_P_composition_path,0.05000000074505806,0.1568521410226822,-0.04012562707066536,0.949999988079071,0.843147873878479,-0.0006407750770449638,-0.055052995681762695,-0.0026150173010363793
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.6349999904632568,test,teacher_forced_fixed_T_P_composition_path,0.6349999904632568,0.6355875730514526,0.34940290451049805,0.36500000953674316,0.364412397146225,0.8011705875396729,2.218954086303711,0.5142980890666731
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.6575000286102295,test,teacher_forced_fixed_T_P_composition_path,0.6575000286102295,0.6354870200157166,0.3144310712814331,0.3424999713897705,0.36451295018196106,0.8650785684585571,2.2337558269500732,0.5030278311241322
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.6800000071525574,test,teacher_forced_fixed_T_P_composition_path,0.6800000071525574,0.6352444291114807,0.28043699264526367,0.3199999928474426,0.3647555410861969,0.9337302446365356,2.249497890472412,0.4894907351745182
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.7024999856948853,test,teacher_forced_fixed_T_P_composition_path,0.7024999856948853,0.6349855661392212,0.24753904342651367,0.29750001430511475,0.3650144338607788,1.007408618927002,2.2660973072052,0.47360018722651304
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.7250000238418579,test,teacher_forced_fixed_T_P_composition_path,0.7250000238418579,0.6348828673362732,0.21588385105133057,0.2749999761581421,0.3651171624660492,1.086365818977356,2.2834675312042236,0.455266314534892
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.7475000023841858,test,teacher_forced_fixed_T_P_composition_path,0.7475000023841858,0.6351662874221802,0.1856393814086914,0.2524999976158142,0.36483368277549744,1.1708213090896606,2.3015215396881104,0.4343978033903166
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.7699999809265137,test,teacher_forced_fixed_T_P_composition_path,0.7699999809265137,0.6361390352249146,0.1569894552230835,0.23000001907348633,0.3638609051704407,1.2609589099884033,2.320172071456909,0.41090249775205373
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.7925000190734863,test,teacher_forced_fixed_T_P_composition_path,0.7925000190734863,0.638201117515564,0.13012772798538208,0.20749998092651367,0.36179888248443604,1.3569282293319702,2.3393337726593018,0.3846887919754805
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.8149999976158142,test,teacher_forced_fixed_T_P_composition_path,0.8149999976158142,0.641883134841919,0.10525274276733398,0.1850000023841858,0.35811686515808105,1.4588420391082764,2.358924150466919,0.35566679232984116
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.8374999761581421,test,teacher_forced_fixed_T_P_composition_path,0.8374999761581421,0.6479013562202454,0.08256274461746216,0.1625000238418579,0.352098673582077,1.5667829513549805,2.378864049911499,0.3237485675763053
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.8600000143051147,test,teacher_forced_fixed_T_P_composition_path,0.8600000143051147,0.657245397567749,0.06225180625915527,0.13999998569488525,0.34275469183921814,1.6808037757873535,2.3990790843963623,0.2888490970515684
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.8824999928474426,test,teacher_forced_fixed_T_P_composition_path,0.8824999928474426,0.6713282465934753,0.04450714588165283,0.11750000715255737,0.32867178320884705,1.8009322881698608,2.4195010662078857,0.2508871519228933
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.9049999713897705,test,teacher_forced_fixed_T_P_composition_path,0.9049999713897705,0.6922565698623657,0.029505908489227295,0.09500002861022949,0.30774345993995667,1.9271771907806396,2.44006609916687,0.20978473942265902
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.9275000095367432,test,teacher_forced_fixed_T_P_composition_path,0.9275000095367432,0.7233408093452454,0.017414510250091553,0.07249999046325684,0.27665919065475464,2.05953049659729,2.4607179164886475,0.16546788033239754
0,stage2,hbond_binary,state_8db6883e35300d870b6bef16,2c_165952a69a69e7a8d3f6,ethanol | isooctane,CCO | CC(C)CC(C)(C)C,2,345.22,101.32,1,0.949999988079071,test,teacher_forced_fixed_T_P_composition_path,0.949999988079071,0.7701497077941895,0.008387491106987,0.050000011920928955,0.22985027730464935,2.1979732513427734,2.4814059734344482,0.11786681036073382
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.05000000074505806,test,teacher_forced_fixed_T_P_composition_path,0.05000000074505806,0.2538190484046936,1.5086276531219482,0.949999988079071,0.7461809515953064,0.003343537449836731,1.6548998355865479,0.07860774237531047
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.07249999791383743,test,teacher_forced_fixed_T_P_composition_path,0.07249999791383743,0.32239073514938354,1.452309012413025,0.9275000095367432,0.6776093244552612,0.0070178210735321045,1.662629246711731,0.11180142334108929
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.0949999988079071,test,teacher_forced_fixed_T_P_composition_path,0.0949999988079071,0.37570783495903015,1.3974730968475342,0.9049999713897705,0.6242920756340027,0.012029826641082764,1.6707987785339355,0.14364691864073983
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.11749999970197678,test,teacher_forced_fixed_T_P_composition_path,0.11749999970197678,0.4182928800582886,1.3441015481948853,0.8824999928474426,0.5817070603370667,0.01837441325187683,1.6794394254684448,0.17414737007152306
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.14000000059604645,test,teacher_forced_fixed_T_P_composition_path,0.14000000059604645,0.45304882526397705,1.292170524597168,0.8600000143051147,0.5469511151313782,0.026048392057418823,1.6885839700698853,0.2033055142437365
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.16249999403953552,test,teacher_forced_fixed_T_P_composition_path,0.16249999403953552,0.4819240868091583,1.2416505813598633,0.8374999761581421,0.5180759429931641,0.03505107760429382,1.698266863822937,0.23112349094124485
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.1850000023841858,test,teacher_forced_fixed_T_P_composition_path,0.1850000023841858,0.5062741041183472,1.192507028579712,0.8149999976158142,0.49372583627700806,0.04538530111312866,1.708524465560913,0.2576027788612137
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.20749999582767487,test,teacher_forced_fixed_T_P_composition_path,0.20749999582767487,0.5270699262619019,1.1446975469589233,0.7925000190734863,0.47293001413345337,0.057058870792388916,1.7193958759307861,0.28274390669223054
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.23000000417232513,test,teacher_forced_fixed_T_P_composition_path,0.23000000417232513,0.5450151562690735,1.0981459617614746,0.7699999809265137,0.4549849033355713,0.07009369134902954,1.7309188842773438,0.3065457323730526
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.2524999976158142,test,teacher_forced_fixed_T_P_composition_path,0.2524999976158142,0.5606562495231628,1.052839994430542,0.7475000023841858,0.43934381008148193,0.08449947834014893,1.7431331872940063,0.3290054924621262
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.2750000059604645,test,teacher_forced_fixed_T_P_composition_path,0.2750000059604645,0.574390709400177,1.0086948871612549,0.7250000238418579,0.4256093204021454,0.10031455755233765,1.756083607673645,0.3501191883823432
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.29750001430511475,test,teacher_forced_fixed_T_P_composition_path,0.29750001430511475,0.5865278244018555,0.9656370282173157,0.7024999856948853,0.41347217559814453,0.11758416891098022,1.7698131799697876,0.36987990353484956
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.3199999928474426,test,teacher_forced_fixed_T_P_composition_path,0.3199999928474426,0.5973057150840759,0.9235836863517761,0.6800000071525574,0.4026942849159241,0.13636904954910278,1.7843645811080933,0.3882777282545238
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.3425000011920929,test,teacher_forced_fixed_T_P_composition_path,0.3425000011920929,0.606864869594574,0.8823246955871582,0.6575000286102295,0.3931351900100708,0.156807541847229,1.7997710704803467,0.40529721554960935
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.36500000953674316,test,teacher_forced_fixed_T_P_composition_path,0.36500000953674316,0.6154271364212036,0.8419912457466125,0.6349999904632568,0.3845728635787964,0.1788884997367859,1.8160759210586548,0.42092100127962095
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.38749998807907104,test,teacher_forced_fixed_T_P_composition_path,0.38749998807907104,0.6230605244636536,0.8023738861083984,0.612500011920929,0.37693941593170166,0.20278966426849365,1.8333263397216797,0.4351285435259527
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.4099999964237213,test,teacher_forced_fixed_T_P_composition_path,0.4099999964237213,0.6298434734344482,0.7633664608001709,0.5900000333786011,0.37015652656555176,0.22866404056549072,1.851558804512024,0.4478920962436626
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.4325000047683716,test,teacher_forced_fixed_T_P_composition_path,0.4325000047683716,0.6358314156532288,0.7248623371124268,0.5674999952316284,0.36416858434677124,0.25669562816619873,1.8708065748214722,0.4591777824531323
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.45500001311302185,test,teacher_forced_fixed_T_P_composition_path,0.45500001311302185,0.6410620808601379,0.6867578029632568,0.5449999570846558,0.35893794894218445,0.2871009111404419,1.891097068786621,0.4689447722207976
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.47749999165534973,test,teacher_forced_fixed_T_P_composition_path,0.47749999165534973,0.6455584764480591,0.6489558219909668,0.5225000381469727,0.3544415235519409,0.3201310634613037,1.9124521017074585,0.4771448730475891
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.5,test,teacher_forced_fixed_T_P_composition_path,0.5,0.6493326425552368,0.6113710999488831,0.5,0.35066738724708557,0.3560723662376404,1.9348868131637573,0.48372170329093933
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.5224999785423279,test,teacher_forced_fixed_T_P_composition_path,0.5224999785423279,0.6523894667625427,0.5739347338676453,0.4775000214576721,0.3476105332374573,0.3952447772026062,1.958406686782837,0.4886102302015527
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.5450000166893005,test,teacher_forced_fixed_T_P_composition_path,0.5450000166893005,0.6547303199768066,0.53659987449646,0.45499998331069946,0.34526970982551575,0.4379993677139282,1.9830089807510376,0.49173664902318504
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.5674999952316284,test,teacher_forced_fixed_T_P_composition_path,0.5674999952316284,0.6563562750816345,0.4993463158607483,0.4325000047683716,0.3436437249183655,0.48471468687057495,2.008680820465088,0.4930181544210763
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.5899999737739563,test,teacher_forced_fixed_T_P_composition_path,0.5899999737739563,0.6572737097740173,0.4621850252151489,0.4100000262260437,0.34272632002830505,0.5357900857925415,2.0353991985321045,0.492363075733399
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.612500011920929,test,teacher_forced_fixed_T_P_composition_path,0.612500011920929,0.6574975848197937,0.42516040802001953,0.38749998807907104,0.3425024449825287,0.5916397571563721,2.0631306171417236,0.48967115187848315
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.6349999904632568,test,teacher_forced_fixed_T_P_composition_path,0.6349999904632568,0.657018780708313,0.38828909397125244,0.36500000953674316,0.3429812490940094,0.6527880430221558,2.09181809425354,0.48483114418187967
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.6575000286102295,test,teacher_forced_fixed_T_P_composition_path,0.6575000286102295,0.6559646129608154,0.35182052850723267,0.3424999713897705,0.34403538703918457,0.7194395661354065,2.121417760848999,0.4777300017634991
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.6800000071525574,test,teacher_forced_fixed_T_P_composition_path,0.6800000071525574,0.6543742418289185,0.31584465503692627,0.3199999928474426,0.34562575817108154,0.7921017408370972,2.151870012283325,0.46824690913195693
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.7024999856948853,test,teacher_forced_fixed_T_P_composition_path,0.7024999856948853,0.6523606777191162,0.28054988384246826,0.29750001430511475,0.3476392924785614,0.8711575269699097,2.1831064224243164,0.4562556105195246
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.7250000238418579,test,teacher_forced_fixed_T_P_composition_path,0.7250000238418579,0.650082528591156,0.2461538314819336,0.2749999761581421,0.3499174118041992,0.9569606781005859,2.215050458908081,0.4416256614798842
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.7475000023841858,test,teacher_forced_fixed_T_P_composition_path,0.7475000023841858,0.647758424282074,0.2128998041152954,0.2524999976158142,0.3522416055202484,1.0498307943344116,2.2476232051849365,0.42422482968104247
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.7699999809265137,test,teacher_forced_fixed_T_P_composition_path,0.7699999809265137,0.6456838846206665,0.18104946613311768,0.23000001907348633,0.3543161451816559,1.1500486135482788,2.280740976333618,0.40391925039959115
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.7925000190734863,test,teacher_forced_fixed_T_P_composition_path,0.7925000190734863,0.6442579030990601,0.1508779525756836,0.20749998092651367,0.35574203729629517,1.2578543424606323,2.3143205642700195,0.38057552646751264
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.8149999976158142,test,teacher_forced_fixed_T_P_composition_path,0.8149999976158142,0.6440215110778809,0.12266755104064941,0.1850000023841858,0.3559785485267639,1.3734463453292847,2.3482778072357178,0.3540615899131656
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.8374999761581421,test,teacher_forced_fixed_T_P_composition_path,0.8374999761581421,0.6457179188728333,0.096701979637146,0.1625000238418579,0.35428208112716675,1.4969840049743652,2.3825323581695557,0.32424780146233523
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.8600000143051147,test,teacher_forced_fixed_T_P_composition_path,0.8600000143051147,0.6503793001174927,0.07325220108032227,0.13999998569488525,0.3496207296848297,1.6286437511444092,2.417001485824585,0.29100695399893134
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.8824999928474426,test,teacher_forced_fixed_T_P_composition_path,0.8824999928474426,0.6595632433891296,0.05261194705963135,0.11750000715255737,0.34043678641319275,1.768392562866211,2.4516053199768066,0.2542161625628094
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.9049999713897705,test,teacher_forced_fixed_T_P_composition_path,0.9049999713897705,0.6755821704864502,0.0350324809551239,0.09500002861022949,0.3244178593158722,1.9163559675216675,2.486283302307129,0.21375826453369343
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.9275000095367432,test,teacher_forced_fixed_T_P_composition_path,0.9275000095367432,0.7022233009338379,0.020763516426086426,0.07249999046325684,0.2977766990661621,2.072570562362671,2.5209710597991943,0.16951952714658708
0,stage2,nonideal_binary,state_eee98c531dcb9a8615375ffe,2c_9279bbcc7c86a33f7f84,isobutane | propionitrile,CC(C)C | CCC#N,2,307.85,441.49999999999994,1,0.949999988079071,test,teacher_forced_fixed_T_P_composition_path,0.949999988079071,0.7461598515510559,0.010040879249572754,0.050000011920928955,0.25384020805358887,2.2370529174804688,2.555610179901123,0.12139151096402563
