stage,T_K,x_alcohol,x_ester,x_DMF,y_alcohol,y_ester,y_DMF
121,411.5408636615953,0.07208589747169068,0.07201142986075339,0.8559026726675559,0.20982396407248582,0.20040471138238652,0.5897713245451253
122,411.5384936616589,0.07216762359291282,0.07195117742968929,0.8558811989773979,0.21004966260587235,0.20023833580935393,0.5897120015847761
123,411.5361724311829,0.07224770089709176,0.07189213729184407,0.8558601618110642,0.21027078745970196,0.200075311921606,0.5896539006186893
124,411.53389836038497,0.0723261704075979,0.07183428464445167,0.8558395449479504,0.21048745113977174,0.19991556811318856,0.589596980747035
125,411.5316697269462,0.07240307287725319,0.07177759665568732,0.8558193304670595,0.21069976464225332,0.1997590372757153,0.5895411980820383
126,411.52948463445006,0.07247844917182598,0.07172205290914394,0.8557994979190301,0.21090783823130377,0.19960565763353966,0.589486504135157
127,411.52734092688604,0.07255234078898516,0.07166763603762187,0.855780023173393,0.21111178247667486,0.19945537394636537,0.5894328435769637
128,411.52523606962825,0.07262479056779966,0.07161433262108655,0.8557608768111138,0.2113117096578418,0.19930813922408364,0.5893801511180805
129,411.5231669834758,0.07269584366587341,0.0715621344534924,0.8557420218806342,0.21150773568368225,0.19916391715635617,0.589328347159965
130,411.52112981298285,0.0727655489120436,0.07151104032491747,0.8557234107630389,0.2116999827362861,0.19902268554023292,0.5892773317234791
131,411.51911960281114,0.07283396068576506,0.07146105852385423,0.8557049807903807,0.21188858293093993,0.1988844411020574,0.5892269759670049
132,411.5171298453426,0.0729011415347903,0.0714122103461712,0.8556866481190385,0.21207368340112198,0.19874920626784298,0.589177110331032
133,411.51515184811,0.07296716582753841,0.0713645350115953,0.8556682991608663,0.21225545338113516,0.19861703865743274,0.5891275079614305
134,411.51317384901995,0.07303212485531715,0.07131809654854941,0.8556497785961334,0.21243409408822894,0.19848804438691248,0.589077861524858
135,411.5111797785458,0.07309613396611199,0.0712729934322928,0.8556308726015952,0.2126098525276099,0.19836239669680245,0.5890277507755906
136,411.5091475276807,0.07315934254520892,0.07122937207530558,0.8556112853794855,0.21278304079418595,0.19824036202979056,0.5889765971760257
137,411.50704652382086,0.07322194798577707,0.07118744570931104,0.8555906063049119,0.21295406307696102,0.19812233653141423,0.5889236003916271
138,411.5048343372698,0.0732842152531392,0.0711475208168202,0.8555682639300406,0.21312345345897762,0.1980088971387978,0.5888676494022188
139,411.5024519293383,0.07334650429456165,0.07111003414015553,0.8555434615652828,0.2132919288520113,0.1979008730960044,0.5888071980519871
140,411.499816995721,0.07340930846002787,0.0710756045227267,0.8555150870172454,0.21346046315871572,0.19779944608865166,0.588740090752631
141,411.49681463679104,0.07347330839103729,0.07104510557292042,0.8554815860360423,0.21363039122701216,0.19770629050990132,0.588663318263082
142,411.4932842719103,0.07353944766716283,0.0710197676073164,0.8554407847255208,0.21380355465601242,0.19762377006580015,0.5885726752781835
143,411.4890012671772,0.07360903911417245,0.07100132085631576,0.8553896400295118,0.2139825064715036,0.19755521360114975,0.5884622799273407
144,411.483651104659,0.07368391443247911,0.07099219699917227,0.8553238885683486,0.21417079876187417,0.1975053025683295,0.5883238986697982
145,411.47679299421054,0.07376663524981318,0.07099581350609675,0.8552375512440901,0.2143733875250317,0.19748061631689443,0.5881459961580694
146,411.4678084735683,0.07386079169794073,0.0710169762250464,0.8551222320770129,0.2145972037097271,0.19749040143275665,0.5879123948575178
147,411.4558285299374,0.07397142654852149,0.07106245216430455,0.854966121287174,0.21485196106904048,0.19754766100979743,0.5876003779211599
148,411.4396297292821,0.07410564113317196,0.07114178989012322,0.8547525689767048,0.21515130373693558,0.19767070441710577,0.5871779918459562
149,411.41748511218765,0.07427346771883651,0.07126850536838109,0.8544580269127824,0.2155144456549554,0.19788536703369233,0.5866001873113493
150,411.38694806088637,0.07448913889324588,0.07146181738089813,0.854049043725856,0.2159685309421192,0.1982282187583165,0.5858032502995624
151,411.3445348440686,0.07477296124414244,0.07174922968638654,0.853477809069471,0.2165520684476796,0.19875125949330566,0.584696672059017
152,411.28525003384857,0.07515413427933673,0.07217045826972099,0.8526754074509423,0.21732000133030535,0.19952890564963785,0.5831510930200566
153,411.2018602872455,0.07567509920520886,0.07278357741934462,0.8515413233754465,0.2183513341579437,0.2006686160326422,0.580980049809413
154,411.0837488668084,0.07639846928401527,0.07367499659783017,0.8499265341181546,0.21976089931730866,0.2023275211698791,0.5779115795128149
155,410.91503740647465,0.07741854058052133,0.07497642027588758,0.8476050391435911,0.2217181083534178,0.20473941754520475,0.5735424741013729
156,410.6713518199594,0.07888142956078865,0.07689538501253206,0.8442231854266793,0.22447809638373695,0.20826065550780193,0.5672612481084554
157,410.3139024559933,0.0810226601889024,0.0797743243973524,0.8392030154137452,0.22843620802657472,0.2134527628848908,0.5581110290885309
158,409.77778533090355,0.0842432475125925,0.08421560741978094,0.8315411450676266,0.2342296961131329,0.22124225590301208,0.5445280479838545
159,408.9464891505972,0.08928051301751848,0.09137924670983168,0.8193402402726498,0.24294357963718644,0.23325895318990825,0.5237974671729044
160,408.9871384085331,0.0879433774546997,0.09233968515567094,0.8197169373896294,0.23955216223931944,0.23570779975537964,0.5247400380053019
161,409.0317126220349,0.08649681462412097,0.09337234071095167,0.8201308446649274,0.23587888696757162,0.23834624187840486,0.5257748711540202
162,409.0806206372051,0.0849338345668686,0.09447985461038105,0.8205863108227504,0.23190500157977134,0.24118307325206903,0.5269119251681574
163,409.1343486230833,0.08324728595008044,0.09566393183760893,0.8210887822123106,0.22761130380208489,0.24422554967182172,0.5281631465260894
164,409.1934997844144,0.08142981508119287,0.09692475236914641,0.8216454325496607,0.22297814804666877,0.24747835493671844,0.5295434970166168
165,409.258861284825,0.07947374392761108,0.0982600343514668,0.8222662217209221,0.2179853328187699,0.2509419834642884,0.5310726837169432
166,409.33151665423475,0.07737080801231637,0.09966352222875959,0.822965669758924,0.21261176562182474,0.2546101667232292,0.5327780676549466
167,409.41303362106794,0.0751116640219057,0.10112252204145536,0.823765813936639,0.20683474292456192,0.2584657199350429,0.534699537140394
168,409.5057758535334,0.07268503457230976,0.10261386199442049,0.8247011034332697,0.2006285974999367,0.26247377123701054,0.5368976312630535
169,409.6134157190828,0.07007630495445402,0.10409727570151209,0.8258264193440339,0.19396234899174192,0.26657066486793446,0.5394669861403217
170,409.7417670295449,0.06726533473614625,0.10550465307268421,0.8272300121911695,0.18679584900295684,0.2706457841299969,0.5425583668670482
171,409.90011143337773,0.06422323323159876,0.1067229207739013,0.8290538459944999,0.17907376929791913,0.2745120222581984,0.5464142084438893
172,410.1032447874083,0.06090797396878562,0.10756782355683375,0.8315242024743806,0.17071674362189623,0.27785875294556067,0.551424503432543
173,410.3744621239185,0.057259232196937564,0.10774670629027333,0.8349940615127891,0.16160932010542614,0.280179804442414,0.5582108754521565
174,410.7494641083789,0.053194222363618385,0.10681353584201901,0.8399922417943626,0.15158577926468506,0.2806712172352216,0.5677430035000919
175,411.2803162408288,0.048609389311705574,0.10413493928825276,0.8472556714000417,0.14041869904084894,0.2781076836435553,0.5814736173155933
176,412.0364695326703,0.04339804772442434,0.09891899176496956,0.8576829605106061,0.12782360072547744,0.2707492506188604,0.6014271486556604
177,413.0961176362534,0.03749877531030481,0.09039969164896251,0.8721015330407327,0.11350740667793133,0.25642040350060924,0.6300721898214636
178,414.51832026006326,0.030981532998661403,0.07825179442212643,0.8907666725792122,0.09730138233556286,0.23301684194791553,0.6696817757165189
179,416.29376754796004,0.024137790350101208,0.06310541368631208,0.9127567959635867,0.07939771894568294,0.19964507940725182,0.7209572016470596
180,418.30013518401444,0.017479978238482043,0.04669219545699896,0.935827826304519,0.06059711911408131,0.15803611517025884,0.7813667657156607
181,420.31528740694233,0.01157622518094208,0.031223864010732915,0.957199910808325,0.042307293255290666,0.11294699307374194,0.8447457136709671
182,422.10720115397675,0.006811259759145604,0.01838074961486751,0.9748079906259869,0.026088960036294476,0.07045359077653326,0.9034574491871733
183,423.5336224068259,0.0032695756194092637,0.008769957432400673,0.9879604669481901,0.012999016023647985,0.035171981466027666,0.9518290025103192
