seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,component_i_family,component_j_family,x_i,x_j,pair_interaction,absolute_pair_interaction,composition_weighted_pair_contribution,mean_abs_log_gamma,excess_gibbs_rt,evaluation_partition
2,stage2,state_5be9ade25e3e41a8aedaf82f,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.6416,0.07590000000000008,0.818649411201477,0.818649411201477,0.03986613058301929,0.3894118070602417,0.16641700267791748,test
2,stage2,state_5d30125a686b669244a4c5a4,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.0595,0.2765,0.5905016660690308,0.5905016660690308,0.009714785784751177,0.5131744146347046,0.2532145380973816,test
2,stage2,state_5d30125a686b669244a4c5a4,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.0595,0.6639999999999999,1.8401235342025757,1.8401235342025757,0.07269960058927535,0.5131744146347046,0.2532145380973816,test
2,stage2,state_5d30125a686b669244a4c5a4,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.2765,0.6639999999999999,0.9303042888641357,0.9303042888641357,0.17080014621829984,0.5131744146347046,0.2532145380973816,test
2,stage2,state_5d975ed8d369ba0229678d65,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.9267,0.07330000000000003,1.2727537155151367,1.2727537155151367,0.08645448163670544,0.559663712978363,0.08645448088645935,test
2,stage2,state_5fcb27f23c0a9ac009e978b4,2c_112489fd04ba2d890a8f,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.298,0.702,0.6290512084960938,0.6290512084960938,0.1315949966125488,0.1850486695766449,0.13159500062465668,test
2,stage2,state_601062c6c70997e3944c5084,2c_8e067ff97666bbf12700,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.5509,0.44910000000000005,1.4657551050186157,1.4657551050186157,0.36264128327102063,0.3761693239212036,0.36264127492904663,test
2,stage2,state_6054e73484e9610b3c745605,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.24,0.302,1.2822073698043823,1.2822073698043823,0.09293439016342162,0.41018766164779663,0.35028430819511414,test
2,stage2,state_6054e73484e9610b3c745605,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.24,0.45799999999999996,1.9598475694656372,1.9598475694656372,0.2154264448356628,0.41018766164779663,0.35028430819511414,test
2,stage2,state_6054e73484e9610b3c745605,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.302,0.45799999999999996,0.3030994236469269,0.3030994236469269,0.04192349988114834,0.41018766164779663,0.35028430819511414,test
2,stage2,state_605fac81a704a842f5ba705c,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.8798,0.12019999999999997,1.3339790105819702,1.3339790105819702,0.14107089496790406,0.514407753944397,0.1410709023475647,test
2,stage2,state_610384e2b989df98cf0f4f67,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.9738,0.0262,1.358946442604065,1.358946442604065,0.034671561600165365,0.6416618824005127,0.03467155992984772,test
2,stage2,state_624e6a0ac7bc82103a7184ea,2c_559834d74fe40bd4b97f,isothermal,2,halogenated + nitrogen-containing,nitrogen-containing,halogenated,0.8196,0.1804,0.45187458395957947,0.45187458395957947,0.06681229618599416,0.16292178630828857,0.06681229174137115,test
2,stage2,state_63ea786eec9396cc1094e038,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.0336,0.9664,0.07956273853778839,0.07956273853778839,0.0025834848655700684,0.03460097312927246,0.0025834846310317516,test
2,stage2,state_65a0046cad51f0d7257945f3,2c_0cbe98474ca1c811520c,isobaric,2,alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.325,0.675,0.21482285857200623,0.21482285857200623,0.047126764599233865,0.05511157214641571,0.04712676629424095,test
2,stage2,state_677ae5d5fcfec9b662af5a93,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.4694,0.5306,1.5109409093856812,1.5109409093856812,0.3763204427165079,0.3730723261833191,0.3763204514980316,test
2,stage2,state_681a667fa20af9542963b3d6,2c_f29ffd05dc86affc2a49,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.0153,0.9847,0.9900802373886108,0.9900802373886108,0.014916459749275445,0.48035529255867004,0.014916460029780865,test
2,stage2,state_6b5143797f62ee7b74851986,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.21,0.067,0.24290476739406586,0.24290476739406586,0.003417670077234507,0.21203649044036865,-0.042545385658741,test
2,stage2,state_6b5143797f62ee7b74851986,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.21,0.723,-0.42231932282447815,0.42231932282447815,-0.06412074278444052,0.21203649044036865,-0.042545385658741,test
2,stage2,state_6b5143797f62ee7b74851986,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.067,0.723,0.37484118342399597,0.37484118342399597,0.018157681766241787,0.21203649044036865,-0.042545385658741,test
2,stage2,state_6bab7d74f78f631675c9ed33,2c_ab90a05e58432c71abba,isothermal,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.5487,0.45130000000000003,0.6279053688049316,0.6279053688049316,0.15548714531709193,0.15669205784797668,0.15548713505268097,test
2,stage2,state_71222db4089efe6c187effec,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.1911,0.5321,-0.0013554710894823074,0.0013554710894823074,-0.00013783014245895669,0.014212931506335735,0.013267533853650093,test
2,stage2,state_71222db4089efe6c187effec,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.1911,0.27679999999999993,-0.03513322025537491,0.03513322025537491,-0.0018584236825740334,0.014212931506335735,0.013267533853650093,test
2,stage2,state_71222db4089efe6c187effec,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.5321,0.27679999999999993,0.10363416373729706,0.10363416373729706,0.01526378682361364,0.014212931506335735,0.013267533853650093,test
2,stage2,state_7140e3644957d4b42eb5bc27,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.6228,0.1484,0.5103378891944885,0.5103378891944885,0.0471672241087246,0.4136849343776703,0.3294188380241394,test
2,stage2,state_7140e3644957d4b42eb5bc27,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.6228,0.2288,1.7772971391677856,1.7772971391677856,0.2532588706130219,0.4136849343776703,0.3294188380241394,test
2,stage2,state_7140e3644957d4b42eb5bc27,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.1484,0.2288,0.8538862466812134,0.8538862466812134,0.028992785308914183,0.4136849343776703,0.3294188380241394,test
2,stage2,state_7176844412dd380ac706371b,2c_decb34b3a10a038f9be3,isobaric,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.105,0.895,1.3888071775436401,1.3888071775436401,0.13051315450966358,0.5530358552932739,0.13051314651966095,test
2,stage2,state_7259a32ff469b6e7ef04f338,2c_34804c7fdf5c7dc9c9e5,isobaric,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.8408,0.1592,-0.06300556659698486,0.06300556659698486,-0.008433632798843384,0.021718768402934074,-0.008433632552623749,test
2,stage2,state_737fa956b5b1bb76320786e1,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.118,0.132,0.23144873976707458,0.23144873976707458,0.003605045570611954,0.19757488369941711,0.0022700056433677673,test
2,stage2,state_737fa956b5b1bb76320786e1,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.118,0.75,-0.4238970875740051,0.4238970875740051,-0.03751489225029945,0.19757488369941711,0.0022700056433677673,test
2,stage2,state_737fa956b5b1bb76320786e1,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.132,0.75,0.3654530346393585,0.3654530346393585,0.036179850429296494,0.19757488369941711,0.0022700056433677673,test
2,stage2,state_747f309b6e9526255107457a,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.76,0.192,1.4039138555526733,1.4039138555526733,0.2048591098022461,0.73513263463974,0.28893667459487915,test
2,stage2,state_747f309b6e9526255107457a,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.76,0.04800000000000004,2.2197985649108887,2.2197985649108887,0.08097825164794929,0.73513263463974,0.28893667459487915,test
2,stage2,state_747f309b6e9526255107457a,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.192,0.04800000000000004,0.33629897236824036,0.33629897236824036,0.003099331329345706,0.73513263463974,0.28893667459487915,test
2,stage2,state_74a2bce49bbc8cee4d0ac85a,2c_ab90a05e58432c71abba,isothermal,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.1427,0.8573,0.5746297836303711,0.5746297836303711,0.07029831719735145,0.21851800382137299,0.07029831409454346,test
2,stage2,state_762a8a4aa4f993ef2250ce32,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.7982,0.20179999999999998,1.3205602169036865,1.3205602169036865,0.21271156112374304,0.46742749214172363,0.21271157264709473,test
2,stage2,state_76464c741efa51ed80ac9540,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.2064,0.2716,0.552915096282959,0.552915096282959,0.030995447167053224,0.3869633078575134,0.34811192750930786,test
2,stage2,state_76464c741efa51ed80ac9540,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.2064,0.522,1.7826656103134155,1.7826656103134155,0.19206581898765562,0.3869633078575134,0.34811192750930786,test
2,stage2,state_76464c741efa51ed80ac9540,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.2716,0.522,0.8820348978042603,0.8820348978042603,0.12505067404317857,0.3869633078575134,0.34811192750930786,test
2,stage2,state_7647f7e1e7f8e563690d27fa,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.911,0.047,1.4744871854782104,1.4744871854782104,0.06313311782062053,1.0353282690048218,0.15298636257648468,test
2,stage2,state_7647f7e1e7f8e563690d27fa,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.911,0.041999999999999926,2.3288016319274902,2.3288016319274902,0.08910460804080948,1.0353282690048218,0.15298636257648468,test
2,stage2,state_7647f7e1e7f8e563690d27fa,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.047,0.041999999999999926,0.37924620509147644,0.37924620509147644,0.0007486320088505732,1.0353282690048218,0.15298636257648468,test
2,stage2,state_780f56502b33a72fb3934b05,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.0595,0.2767,0.588057279586792,0.588057279586792,0.009681569231069088,0.519463300704956,0.2573002874851227,test
2,stage2,state_780f56502b33a72fb3934b05,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.0595,0.6638,1.859394907951355,1.859394907951355,0.0734388472239375,0.519463300704956,0.2573002874851227,test
2,stage2,state_780f56502b33a72fb3934b05,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.2767,0.6638,0.9483126401901245,0.9483126401901245,0.17417986378545522,0.519463300704956,0.2573002874851227,test
2,stage2,state_7925591f29fc81e3983c156f,2c_68be6b27ffcb3843add8,full_state,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.4481,0.5519000000000001,2.0367491245269775,2.0367491245269775,0.5037010733224273,0.523274838924408,0.5037010908126831,test
2,stage2,state_7b270c0f2a21024895737e1d,2c_f29ffd05dc86affc2a49,isobaric,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,1.0,0.0,1.1488239765167236,1.1488239765167236,0.0,0.5744119882583618,0.0,test
2,stage2,state_7b38517cf6a8ab61561e2b80,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.274,0.011,0.2486432045698166,0.2486432045698166,0.0007494106185734272,0.22608201205730438,-0.07902200520038605,test
2,stage2,state_7b38517cf6a8ab61561e2b80,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.274,0.715,-0.42244598269462585,0.42244598269462585,-0.08276139246970415,0.22608201205730438,-0.07902200520038605,test
2,stage2,state_7b38517cf6a8ab61561e2b80,3c_bd75ed1e70032dcf0b2e,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.011,0.715,0.38016262650489807,0.38016262650489807,0.0029899790574610227,0.22608201205730438,-0.07902200520038605,test
2,stage2,state_7f7ecbd5ee8d1a85c2c6cf58,2c_559834d74fe40bd4b97f,isothermal,2,halogenated + nitrogen-containing,nitrogen-containing,halogenated,0.9373,0.06269999999999998,0.46232718229293823,0.46232718229293823,0.027170372101290814,0.20451010763645172,0.027170374989509583,test
2,stage2,state_802f4a7029ed7db5c5dd1f65,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.363,0.195,1.2750123739242554,1.2750123739242554,0.09025175088822841,0.3962918221950531,0.43127959966659546,test
2,stage2,state_802f4a7029ed7db5c5dd1f65,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.363,0.44199999999999995,1.969789743423462,1.969789743423462,0.31604488517332074,0.3962918221950531,0.43127959966659546,test
2,stage2,state_802f4a7029ed7db5c5dd1f65,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.195,0.44199999999999995,0.28985917568206787,0.28985917568206787,0.024982962352037428,0.3962918221950531,0.43127959966659546,test
2,stage2,state_84b13e07ebd92ce89caf9ce4,2c_94ed5d0a73a3c26e5ef5,isothermal,2,alcohol/polyol + water,alcohol/polyol,water,0.505,0.495,1.4871151447296143,1.4871151447296143,0.37174160830378533,0.37280404567718506,0.3717415928840637,test
2,stage2,state_857682f16f7cce512a2fc573,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.0228,0.6383,0.4993293583393097,0.4993293583393097,0.007266859990957976,0.3911876082420349,0.2009848952293396,test
2,stage2,state_857682f16f7cce512a2fc573,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.0228,0.3389,1.7171989679336548,1.7171989679336548,0.013268659049305916,0.3911876082420349,0.2009848952293396,test
2,stage2,state_857682f16f7cce512a2fc573,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.6383,0.3389,0.8341783881187439,0.8341783881187439,0.1804493604746562,0.3911876082420349,0.2009848952293396,test
2,stage2,state_86693227ccdb1c0071ae15df,2c_26b73e2a52ff4a4f03f7,isothermal,2,alkane/cycloalkane + sulfur-containing,sulfur-containing,alkane/cycloalkane,0.986,0.014000000000000012,0.825491189956665,0.825491189956665,0.011395080386161814,0.3992166817188263,0.01139508094638586,test
2,stage2,state_87c642ebe18756aa0317d748,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.2231,0.7187,0.48984387516975403,0.48984387516975403,0.07854253193715245,0.3926471173763275,0.13474112749099731,test
2,stage2,state_87c642ebe18756aa0317d748,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.2231,0.05820000000000003,1.7127095460891724,1.7127095460891724,0.022238540084431182,0.3926471173763275,0.13474112749099731,test
2,stage2,state_87c642ebe18756aa0317d748,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.7187,0.05820000000000003,0.8118908405303955,0.8118908405303955,0.03396004612059118,0.3926471173763275,0.13474112749099731,test
2,stage2,state_88368a04b30fb385993efe2f,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.6661,0.0909,0.4579426944255829,0.4579426944255829,0.02772773865400046,0.41385525465011597,0.32720839977264404,test
2,stage2,state_88368a04b30fb385993efe2f,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.6661,0.243,1.7398854494094849,1.7398854494094849,0.2816218605779529,0.41385525465011597,0.32720839977264404,test
2,stage2,state_88368a04b30fb385993efe2f,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.0909,0.243,0.8085021376609802,0.8085021376609802,0.017858761168152094,0.41385525465011597,0.32720839977264404,test
2,stage2,state_89519e73ca312b98d7d9aeb1,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.154,0.846,1.0901752710342407,1.0901752710342407,0.142032395011425,0.40163862705230713,0.14203238487243652,test
2,stage2,state_8a61b8a32ac7d1b358f331fb,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.923,0.07699999999999996,1.346276879310608,1.346276879310608,0.09568124408948417,0.5690797567367554,0.09568124264478683,test
2,stage2,state_8d5829d363e24ea643299dfa,2c_4e1effd6e44016fa9e71,isobaric,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,aromatic/unsaturated hydrocarbon,alcohol/polyol,0.324,0.6759999999999999,1.2765088081359863,1.2765088081359863,0.27958606519317625,0.3484629988670349,0.2795860767364502,test
2,stage2,state_8dcb5ae41c1bdb90916453c0,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.0181,0.7185,0.48772022128105164,0.48772022128105164,0.006342728319726885,0.3841515779495239,0.16913597285747528,test
2,stage2,state_8dcb5ae41c1bdb90916453c0,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.0181,0.26339999999999997,1.7001830339431763,1.7001830339431763,0.00810569062164545,0.3841515779495239,0.16913597285747528,test
2,stage2,state_8dcb5ae41c1bdb90916453c0,3c_9d99da16f52b34af2793,isothermal,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.7185,0.26339999999999997,0.8173589706420898,0.8173589706420898,0.15468755553503033,0.3841515779495239,0.16913597285747528,test
2,stage2,state_8dd7ccbc72a4dc8d20b113fc,3c_26480c03c31f56c69ee8,isothermal,3,alkane/cycloalkane + nitrogen-containing + nitrogen-containing,nitrogen-containing,alkane/cycloalkane,0.1396,0.0839,1.8195087909698486,1.8195087909698486,0.021310887543706896,0.3643241822719574,0.1066574901342392,test
2,stage2,state_8dd7ccbc72a4dc8d20b113fc,3c_26480c03c31f56c69ee8,isothermal,3,alkane/cycloalkane + nitrogen-containing + nitrogen-containing,nitrogen-containing,nitrogen-containing,0.1396,0.7765,0.23458121716976166,0.23458121716976166,0.02542846319247186,0.3643241822719574,0.1066574901342392,test
2,stage2,state_8dd7ccbc72a4dc8d20b113fc,3c_26480c03c31f56c69ee8,isothermal,3,alkane/cycloalkane + nitrogen-containing + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.0839,0.7765,0.9197185039520264,0.9197185039520264,0.059918142996942994,0.3643241822719574,0.1066574901342392,test
2,stage2,state_8f38a6e9bca9646ef2ab38af,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.0151,0.0759,-0.014818230643868446,0.014818230643868446,-1.6983025958631186e-05,0.03849507123231888,0.005314074456691742,test
2,stage2,state_8f38a6e9bca9646ef2ab38af,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.0151,0.909,-0.0473690927028656,0.0473690927028656,-0.000650183429530263,0.03849507123231888,0.005314074456691742,test
2,stage2,state_8f38a6e9bca9646ef2ab38af,3c_20e37ef734cab2512529,isobaric,3,alcohol/polyol + alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.0759,0.909,0.08669332414865494,0.08669332414865494,0.005981241182320565,0.03849507123231888,0.005314074456691742,test
2,stage2,state_8f81f3e553af6aafa9a5d9f3,2c_52ebe76e93d4f04caa4d,isobaric,2,alkane/cycloalkane + ether/carbonyl,alkane/cycloalkane,ether/carbonyl,0.117,0.883,0.16425126791000366,0.16425126791000366,0.016968962739050387,0.06036025285720825,0.01696896366775036,test
2,stage2,state_9000d178c84cb0b501b74964,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.5521,0.44789999999999996,1.4504011869430542,1.4504011869430542,0.35866331324991346,0.37517422437667847,0.35866332054138184,test
2,stage2,state_906dfa80da80ac209ac61abb,2c_decb34b3a10a038f9be3,isobaric,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.43,0.5700000000000001,1.3165432214736938,1.3165432214736938,0.32268474358320237,0.3330881893634796,0.32268476486206055,test
2,stage2,state_930ec2e96721ea9d3bb73c3b,2c_94ed5d0a73a3c26e5ef5,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.035,0.965,2.058960437774658,2.058960437774658,0.06954138878583908,0.9320143461227417,0.06954138725996017,test
2,stage2,state_93b0f5ee156f7b695d4f0819,2c_40e8c463ab1ddecad6ca,isothermal,2,alkane/cycloalkane + aromatic/unsaturated hydrocarbon,alkane/cycloalkane,aromatic/unsaturated hydrocarbon,0.5704,0.4296,0.35366326570510864,0.35366326570510864,0.08666300469532012,0.09064087271690369,0.08666300773620605,test
2,stage2,state_94156d10b0a59508a5a27d19,2c_d7eb8d723543d918ecd0,isothermal,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.9312,0.06879999999999997,-1.0261422395706177,1.0261422395706177,-0.06574140335998534,0.4495928883552551,-0.0657414123415947,test
2,stage2,state_96c8e6c2425dafc9190677f1,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.143,0.406,1.298181414604187,1.298181414604187,0.07536981656908989,0.443912148475647,0.2609424293041229,test
2,stage2,state_96c8e6c2425dafc9190677f1,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.143,0.45099999999999996,1.968430995941162,1.968430995941162,0.12695002022123336,0.443912148475647,0.2609424293041229,test
2,stage2,state_96c8e6c2425dafc9190677f1,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.406,0.45099999999999996,0.32015660405158997,0.32015660405158997,0.05862259514147043,0.443912148475647,0.2609424293041229,test
2,stage2,state_9765cda2171f6b866ac82c2f,2c_8227101c64130ee5e04f,isobaric,2,halogenated + water,halogenated,water,1.0,0.0,0.6502459049224854,0.6502459049224854,0.0,0.3251229524612427,0.0,test
2,stage2,state_97962df18fc2fd55bb7da160,2c_94ed5d0a73a3c26e5ef5,full_state,2,alcohol/polyol + water,alcohol/polyol,water,0.7586,0.24139999999999995,1.337511420249939,1.337511420249939,0.24493316984514707,0.4448496699333191,0.24493317306041718,test
2,stage2,state_98f3b9b9c15842705076b6e6,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.028,0.047,1.3506325483322144,1.3506325483322144,0.0017774324336051943,0.7261316776275635,0.07189591228961945,test
2,stage2,state_98f3b9b9c15842705076b6e6,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,alcohol/polyol,alkane/cycloalkane,0.028,0.925,2.0391287803649902,2.0391287803649902,0.05281343541145325,0.7261316776275635,0.07189591228961945,test
2,stage2,state_98f3b9b9c15842705076b6e6,3c_6b60b4a3a536506a27ae,isobaric,3,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,ether/carbonyl,alkane/cycloalkane,0.047,0.925,0.3980458676815033,0.3980458676815033,0.017305044097453356,0.7261316776275635,0.07189591228961945,test
