protocol,seed,scope,subgroup,view,mean_weight,std_weight,pair_count
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ester,rdkit,0.999982495119076,1.0714791024021448e-05,101
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ester,unimol,2.647349167782432e-06,1.8542993535400208e-06,101
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ester,functional_group,1.4855721994337889e-05,8.870359631092118e-06,101
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ketone,rdkit,0.9999991785734892,4.929186946061831e-07,64
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ketone,unimol,1.4332911651981917e-07,9.9702146646968e-08,64
binary_to_ternary_zero_shot,3,chemical_family_pair,alcohol <-> ketone,functional_group,6.82329681200855e-07,3.932436965703354e-07,64
binary_to_ternary_zero_shot,3,chemical_family_pair,amide <-> ester,rdkit,0.9973631255766925,0.0003288033808039044,17
binary_to_ternary_zero_shot,3,chemical_family_pair,amide <-> ester,unimol,0.0007348759407999323,9.768100929601283e-05,17
binary_to_ternary_zero_shot,3,chemical_family_pair,amide <-> ester,functional_group,0.0019020046901834361,0.0002311328565346448,17
binary_to_ternary_zero_shot,3,chemical_family_pair,ester <-> ester,rdkit,0.9811340840089888,0.006413484451356271,42
binary_to_ternary_zero_shot,3,chemical_family_pair,ester <-> ester,unimol,0.006314828833897731,0.0023098398478047294,42
binary_to_ternary_zero_shot,3,chemical_family_pair,ester <-> ester,functional_group,0.012551090192227136,0.004110982506827739,42
binary_to_ternary_zero_shot,3,chemical_family_pair,ether <-> ketone,rdkit,0.9997478279956552,5.2558970876336276e-05,43
binary_to_ternary_zero_shot,3,chemical_family_pair,ether <-> ketone,unimol,2.138931559720943e-05,3.70027599705689e-06,43
binary_to_ternary_zero_shot,3,chemical_family_pair,ether <-> ketone,functional_group,0.00023079815870259216,4.8875928480780164e-05,43
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> alcohol,rdkit,0.024432045669527724,0.0034157262282423356,64
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> alcohol,unimol,0.9751430712640285,0.0034201516601099053,64
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> alcohol,functional_group,0.0004248915822699928,0.00010929959507093949,64
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ether,rdkit,0.046700959028892736,0.002536397759804617,43
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ether,unimol,0.9524816704350848,0.0024747019344858266,43
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ether,functional_group,0.0008173718287739469,7.001974812884518e-05,43
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ketone,rdkit,0.027361929521103886,0.013521164115290104,107
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ketone,unimol,0.9722012448533673,0.013747698988908534,107
binary_to_ternary_zero_shot,4,chemical_family_pair,BASE/OTHER <-> ketone,functional_group,0.00043682509118791183,0.00026718113239942743,107
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> amide,rdkit,0.0048981853642390445,0.0020847231547885823,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> amide,unimol,0.9154258239067207,0.03333225578501874,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> amide,functional_group,0.07967598518451392,0.03530634457860013,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ester,rdkit,0.012220213655382395,0.0076787496358056,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ester,unimol,0.7534712108515077,0.10223662067761301,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ester,functional_group,0.2343085780108379,0.10975448689370158,59
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ketone,rdkit,0.041384916607057676,0.007130876839436028,64
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ketone,unimol,0.9571808371692896,0.007179420799102225,64
binary_to_ternary_zero_shot,4,chemical_family_pair,alcohol <-> ketone,functional_group,0.001434241888091492,0.0003508725228475214,64
binary_to_ternary_zero_shot,4,chemical_family_pair,amide <-> ester,rdkit,0.002852318192816387,0.0014474627591126229,59
binary_to_ternary_zero_shot,4,chemical_family_pair,amide <-> ester,unimol,0.9015598802243249,0.0328086267577896,59
binary_to_ternary_zero_shot,4,chemical_family_pair,amide <-> ester,functional_group,0.09558780478723979,0.034191699054849437,59
binary_to_ternary_zero_shot,4,chemical_family_pair,ether <-> ketone,rdkit,0.016041912073486073,0.0008125547932232113,43
binary_to_ternary_zero_shot,4,chemical_family_pair,ether <-> ketone,unimol,0.983609443487123,0.0007881587736697723,43
binary_to_ternary_zero_shot,4,chemical_family_pair,ether <-> ketone,functional_group,0.0003486479575702444,3.0004100018133047e-05,43
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,rdkit,0.9999416247010231,9.415526601501756e-06,16
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,unimol,1.3148157790965342e-05,3.1014887393580186e-06,16
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,functional_group,4.523700749814452e-05,6.300568680404701e-06,16
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> alcohol,rdkit,0.9999896577356283,6.7141662619356634e-06,243
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> alcohol,unimol,3.69034163428163e-06,2.427794090697033e-06,243
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> alcohol,functional_group,6.652706292575175e-06,4.352656319034334e-06,243
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> aromatic_ring,rdkit,0.9991303581587025,0.0006592686676528637,71
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> aromatic_ring,unimol,0.00023786171182493978,0.0001582437408670481,71
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> aromatic_ring,functional_group,0.000631782123107282,0.0005045217370525819,71
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> chloro,rdkit,0.9998391562817144,1.926920442462135e-05,51
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> chloro,unimol,7.91631448687529e-05,9.040564017935454e-06,51
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> chloro,functional_group,8.16752020481919e-05,1.0269935179296201e-05,51
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ester,rdkit,0.9999834458742823,1.6601483324550252e-05,112
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ester,unimol,6.2600003087252635e-06,6.509533501285348e-06,112
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ester,functional_group,1.0284617598126694e-05,1.0158871310022428e-05,112
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ether,rdkit,0.99244495677948,0.005140812734787664,125
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ether,unimol,0.0034764287316065745,0.002375221024106727,125
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ether,functional_group,0.0040786092386697415,0.002767449546111936,125
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> fluoro,rdkit,0.9992758103392341,0.0005491582819618569,44
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> fluoro,unimol,0.00031813942951831496,0.00024088653132599554,44
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> fluoro,functional_group,0.00040606904942967634,0.00030881971652698846,44
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ketone,rdkit,0.999172740174036,8.005975444988298e-05,137
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ketone,unimol,0.0003263555100887851,3.1882276767184695e-05,137
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> ketone,functional_group,0.0005008970940890076,4.8397141031535765e-05,137
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> nitrile,rdkit,0.9999772631205045,2.7962056462213923e-06,26
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> nitrile,unimol,1.1096769832455231e-05,1.6675575715854474e-06,26
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> nitrile,functional_group,1.1633879204544848e-05,1.132751146628578e-06,26
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> primary_amine,rdkit,0.9994753380032146,0.0005246636797137028,68
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> primary_amine,unimol,0.00014781633226047073,0.00014795053199089377,68
overall_binary_ternary,0,chemical_family_pair,BASE/OTHER <-> primary_amine,functional_group,0.00037683999701531483,0.0003767319462788296,68
overall_binary_ternary,0,chemical_family_pair,alcohol <-> alcohol,rdkit,0.999667629921179,0.0003752404600679165,139
overall_binary_ternary,0,chemical_family_pair,alcohol <-> alcohol,unimol,0.0001294580225973516,0.0001262927713507254,139
overall_binary_ternary,0,chemical_family_pair,alcohol <-> alcohol,functional_group,0.00020290805584062313,0.00025334534206062536,139
overall_binary_ternary,0,chemical_family_pair,alcohol <-> carboxylic_acid,rdkit,0.9999257612228394,2.0051619943190806e-05,100
overall_binary_ternary,0,chemical_family_pair,alcohol <-> carboxylic_acid,unimol,3.2364678409066984e-05,1.1469054210300494e-05,100
overall_binary_ternary,0,chemical_family_pair,alcohol <-> carboxylic_acid,functional_group,4.187078893664875e-05,8.679861102027768e-06,100
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ester,rdkit,0.9997958428299372,0.00036558463066798096,217
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ester,unimol,9.470598923161045e-05,0.0001617556991187772,217
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ester,functional_group,0.0001094472666656556,0.00020525827736940776,217
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ether,rdkit,0.9975887169671613,0.0034593696031838847,86
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ether,unimol,0.0008292542175341136,0.0011999601490574744,86
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ether,functional_group,0.00158204082319127,0.002259978957368962,86
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ketone,rdkit,0.9995164456574813,0.0005881452851950913,69
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ketone,unimol,0.00017626042893465163,0.00021831884100934705,69
overall_binary_ternary,0,chemical_family_pair,alcohol <-> ketone,functional_group,0.0003072812075476142,0.0003698351663748803,69
overall_binary_ternary,0,chemical_family_pair,alcohol <-> nitrile,rdkit,0.9983856638272604,2.864513045573947e-05,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> nitrile,unimol,0.0007894090687235196,3.550714576942865e-05,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> nitrile,functional_group,0.0008249400144753357,7.0567382308252825e-06,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> primary_amine,rdkit,0.9999530871709188,9.07566835403996e-06,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> primary_amine,unimol,1.7084676316396022e-05,5.308997672623508e-06,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> primary_amine,functional_group,2.981250897088709e-05,3.771696098416162e-06,15
overall_binary_ternary,0,chemical_family_pair,alcohol <-> sulfoxide,rdkit,0.9996116390595069,6.443824079887584e-05,13
overall_binary_ternary,0,chemical_family_pair,alcohol <-> sulfoxide,unimol,0.00012962263225255391,2.3086433108747406e-05,13
overall_binary_ternary,0,chemical_family_pair,alcohol <-> sulfoxide,functional_group,0.00025874030409165873,4.136150100227768e-05,13
overall_binary_ternary,0,chemical_family_pair,alcohol <-> thioether,rdkit,0.999996279848033,1.4715032986496483e-06,29
overall_binary_ternary,0,chemical_family_pair,alcohol <-> thioether,unimol,1.2491759838635986e-06,5.645909669564795e-07,29
overall_binary_ternary,0,chemical_family_pair,alcohol <-> thioether,functional_group,2.4779623862710213e-06,8.992595190317982e-07,29
overall_binary_ternary,0,chemical_family_pair,amide <-> aromatic_ring,rdkit,0.9999977350234985,1.1036635634571927e-07,21
overall_binary_ternary,0,chemical_family_pair,amide <-> aromatic_ring,unimol,5.499954963419268e-07,6.13438435587286e-08,21
overall_binary_ternary,0,chemical_family_pair,amide <-> aromatic_ring,functional_group,1.7091398376578582e-06,6.060260398457505e-08,21
overall_binary_ternary,0,chemical_family_pair,amide <-> heteroaromatic,rdkit,0.9999976782571702,1.254009180657893e-07,21
overall_binary_ternary,0,chemical_family_pair,amide <-> heteroaromatic,unimol,6.62173260393285e-07,7.60985079857691e-08,21
overall_binary_ternary,0,chemical_family_pair,amide <-> heteroaromatic,functional_group,1.648934699005622e-06,6.824699151048054e-08,21
overall_binary_ternary,0,chemical_family_pair,amide <-> sulfoxide,rdkit,0.9944189267773782,9.586930854469258e-05,31
overall_binary_ternary,0,chemical_family_pair,amide <-> sulfoxide,unimol,0.0012614756274307447,7.515773605694457e-05,31
overall_binary_ternary,0,chemical_family_pair,amide <-> sulfoxide,functional_group,0.004319583050786487,3.115332336713272e-05,31
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> heteroaromatic,rdkit,0.9970797354524786,0.0004045533308127705,33
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> heteroaromatic,unimol,0.00141747256522208,0.00037070173802668965,33
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> heteroaromatic,functional_group,0.0015027979036059344,5.526931095035334e-05,33
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> thioether,rdkit,0.999921760559082,2.1675697635575123e-06,25
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> thioether,unimol,1.6415609206887893e-05,5.182330634802342e-07,25
overall_binary_ternary,0,chemical_family_pair,aromatic_ring <-> thioether,functional_group,6.181301025208085e-05,1.6514651573956384e-06,25
overall_binary_ternary,0,chemical_family_pair,carboxylic_acid <-> sulfoxide,rdkit,0.9996115525563558,3.815134010214999e-05,15
overall_binary_ternary,0,chemical_family_pair,carboxylic_acid <-> sulfoxide,unimol,0.00011939467513002455,1.337078674081103e-05,15
overall_binary_ternary,0,chemical_family_pair,carboxylic_acid <-> sulfoxide,functional_group,0.0002690658652378867,2.479784498946042e-05,15
overall_binary_ternary,0,chemical_family_pair,chloro <-> ether,rdkit,0.9979877140786912,0.0002101885963327041,36
overall_binary_ternary,0,chemical_family_pair,chloro <-> ether,unimol,0.0008611672464111405,9.564258972679018e-05,36
overall_binary_ternary,0,chemical_family_pair,chloro <-> ether,functional_group,0.0011511270196125326,0.00011456569688856096,36
overall_binary_ternary,0,chemical_family_pair,chloro <-> nitro,rdkit,0.9997313431529111,0.00012884000961797058,86
overall_binary_ternary,0,chemical_family_pair,chloro <-> nitro,unimol,0.00014735940110471727,6.910007672033839e-05,86
overall_binary_ternary,0,chemical_family_pair,chloro <-> nitro,functional_group,0.00012129496581321798,6.106406321369927e-05,86
overall_binary_ternary,0,chemical_family_pair,ester <-> ester,rdkit,0.9999929070472717,3.2266183456894104e-06,22
overall_binary_ternary,0,chemical_family_pair,ester <-> ester,unimol,1.3859854019218885e-06,8.214966468566758e-07,22
overall_binary_ternary,0,chemical_family_pair,ester <-> ester,functional_group,5.718633019569097e-06,2.4051289441445902e-06,22
overall_binary_ternary,0,chemical_family_pair,ester <-> sulfoxide,rdkit,0.9999577215739659,1.127329682439171e-05,35
overall_binary_ternary,0,chemical_family_pair,ester <-> sulfoxide,unimol,9.623642069657632e-06,2.8125005179805976e-06,35
overall_binary_ternary,0,chemical_family_pair,ester <-> sulfoxide,functional_group,3.2653441303409635e-05,1.0247626375972336e-05,35
overall_binary_ternary,0,chemical_family_pair,ether <-> ketone,rdkit,0.9969410875013897,0.00011771438967394465,84
overall_binary_ternary,0,chemical_family_pair,ether <-> ketone,unimol,0.001300547696051321,5.259731246969248e-05,84
overall_binary_ternary,0,chemical_family_pair,ether <-> ketone,functional_group,0.0017583649369910183,6.595269410763997e-05,84
overall_binary_ternary,0,chemical_family_pair,primary_amine <-> primary_amine,rdkit,0.999803330217089,1.3670345515341137e-05,21
overall_binary_ternary,0,chemical_family_pair,primary_amine <-> primary_amine,unimol,3.909906289274139e-05,3.399294821671057e-06,21
overall_binary_ternary,0,chemical_family_pair,primary_amine <-> primary_amine,functional_group,0.00015759765492042615,1.0290262630609524e-05,21
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,rdkit,0.9999964237213135,2.6891067156094136e-06,14
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,unimol,1.5385221274755168e-06,9.62444217062182e-07,14
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> BASE/OTHER,functional_group,2.0278693832714064e-06,1.756009131089352e-06,14
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> alcohol,rdkit,0.9999801399987504,6.532526546190033e-05,358
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> alcohol,unimol,6.480420959347348e-06,1.826363778766499e-05,358
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> alcohol,functional_group,1.3391025740304762e-05,4.718464209122299e-05,358
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> aromatic_ring,rdkit,0.9999792575836182,1.1847282567076691e-05,17
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> aromatic_ring,unimol,6.0354568431113665e-06,3.1093539697474033e-06,17
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> aromatic_ring,functional_group,1.4699775714261169e-05,8.732879328054134e-06,17
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ester,rdkit,0.9999293572762433,0.00012474528820310786,85
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ester,unimol,1.1873452353813383e-05,1.9774027910669246e-05,85
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ester,functional_group,5.8771316437364495e-05,0.00010503907232264251,85
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> fluoro,rdkit,0.9884693196841648,0.00629529555298646,91
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> fluoro,unimol,0.006911431828842564,0.003755446653379768,91
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> fluoro,functional_group,0.004619242255831363,0.0025409676307533626,91
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ketone,rdkit,0.9999984502792358,6.372004554567918e-07,21
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ketone,unimol,9.159440884061388e-07,3.7572054304340836e-07,21
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> ketone,functional_group,6.274192766600859e-07,2.659827906561711e-07,21
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> nitrile,rdkit,0.9996839488546053,0.00032757226368367303,48
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> nitrile,unimol,0.00016830944562684635,0.0001750903580638124,48
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> nitrile,functional_group,0.00014774647547592204,0.00015501021903388185,48
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> primary_amine,rdkit,0.9999921430240978,8.88761084845004e-06,44
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> primary_amine,unimol,3.7181666697447016e-06,4.548286849341891e-06,44
overall_binary_ternary,1,chemical_family_pair,BASE/OTHER <-> primary_amine,functional_group,4.1370665477622674e-06,4.363148909284586e-06,44
overall_binary_ternary,1,chemical_family_pair,alcohol <-> alcohol,rdkit,0.999453393501394,0.000992292185833217,170
overall_binary_ternary,1,chemical_family_pair,alcohol <-> alcohol,unimol,0.00046321027386991387,0.0008576483560272099,170
overall_binary_ternary,1,chemical_family_pair,alcohol <-> alcohol,functional_group,8.339405704305136e-05,0.00013561768892216775,170
overall_binary_ternary,1,chemical_family_pair,alcohol <-> amide,rdkit,0.9999994954892567,1.950903839074857e-07,56
overall_binary_ternary,1,chemical_family_pair,alcohol <-> amide,unimol,2.4365712419134003e-07,1.0985171017670099e-07,56
overall_binary_ternary,1,chemical_family_pair,alcohol <-> amide,functional_group,2.5408252581269964e-07,1.0158091303429806e-07,56
overall_binary_ternary,1,chemical_family_pair,alcohol <-> aromatic_ring,rdkit,0.9998793979970421,0.00014708731408064776,41
overall_binary_ternary,1,chemical_family_pair,alcohol <-> aromatic_ring,unimol,1.3660101807900212e-05,1.0851101934383831e-05,41
overall_binary_ternary,1,chemical_family_pair,alcohol <-> aromatic_ring,functional_group,0.00010693850867105871,0.00013687862024398833,41
overall_binary_ternary,1,chemical_family_pair,alcohol <-> chloro,rdkit,0.9999717116355896,2.771912323070746e-05,20
overall_binary_ternary,1,chemical_family_pair,alcohol <-> chloro,unimol,1.260264517526366e-05,1.2341317450455941e-05,20
overall_binary_ternary,1,chemical_family_pair,alcohol <-> chloro,functional_group,1.568759717827106e-05,1.548499438668133e-05,20
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ester,rdkit,0.9999560599375252,4.48985017711998e-05,198
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ester,unimol,1.586395807987169e-05,1.5151617661683348e-05,198
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ester,functional_group,2.807626328957566e-05,3.014477439491069e-05,198
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ether,rdkit,0.9999492963155111,3.0108512706462938e-05,165
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ether,unimol,3.0006510033589704e-05,1.9187739302648158e-05,165
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ether,functional_group,2.069484132858413e-05,1.1941961250944424e-05,165
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ketone,rdkit,0.9999856933370813,1.837397190905934e-05,77
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ketone,unimol,8.41853268123888e-06,1.1013742721228904e-05,77
overall_binary_ternary,1,chemical_family_pair,alcohol <-> ketone,functional_group,5.867765180065722e-06,7.393153914044417e-06,77
overall_binary_ternary,1,chemical_family_pair,alcohol <-> sulfoxide,rdkit,0.9999997946951125,2.1693891093676883e-07,18
overall_binary_ternary,1,chemical_family_pair,alcohol <-> sulfoxide,unimol,1.5283191581419135e-07,1.2763852731116772e-07,18
overall_binary_ternary,1,chemical_family_pair,alcohol <-> sulfoxide,functional_group,7.389507327025689e-08,6.397480899404139e-08,18
overall_binary_ternary,1,chemical_family_pair,alcohol <-> thioether,rdkit,0.9999895301358454,3.314124201206729e-07,29
overall_binary_ternary,1,chemical_family_pair,alcohol <-> thioether,unimol,6.735806327297128e-06,3.1290549571481913e-07,29
overall_binary_ternary,1,chemical_family_pair,alcohol <-> thioether,functional_group,3.73431127847088e-06,3.7324795413521364e-07,29
overall_binary_ternary,1,chemical_family_pair,alkene <-> heteroaromatic,rdkit,0.9998170032220728,2.1874672817078995e-05,17
overall_binary_ternary,1,chemical_family_pair,alkene <-> heteroaromatic,unimol,6.680042625863708e-05,1.0995054849630874e-05,17
overall_binary_ternary,1,chemical_family_pair,alkene <-> heteroaromatic,functional_group,0.00011622750282506732,1.1040507192525635e-05,17
overall_binary_ternary,1,chemical_family_pair,amide <-> carboxylic_acid,rdkit,0.9999693214893342,7.2123368888336095e-06,20
overall_binary_ternary,1,chemical_family_pair,amide <-> carboxylic_acid,unimol,1.692688215371163e-05,5.402323530623628e-06,20
overall_binary_ternary,1,chemical_family_pair,amide <-> carboxylic_acid,functional_group,1.3760343199464841e-05,1.8618552309386217e-06,20
overall_binary_ternary,1,chemical_family_pair,amide <-> ester,rdkit,0.9999777762095133,9.19424752823147e-06,75
overall_binary_ternary,1,chemical_family_pair,amide <-> ester,unimol,5.718557558793691e-06,2.8319135910360038e-06,75
overall_binary_ternary,1,chemical_family_pair,amide <-> ester,functional_group,1.6511530078181143e-05,6.619473186208261e-06,75
overall_binary_ternary,1,chemical_family_pair,amide <-> fluoro,rdkit,0.9999948665499687,5.907610411925603e-07,16
overall_binary_ternary,1,chemical_family_pair,amide <-> fluoro,unimol,1.8206618150884424e-06,6.227140055795086e-07,16
overall_binary_ternary,1,chemical_family_pair,amide <-> fluoro,functional_group,3.328761252419099e-06,1.1939874173862963e-07,16
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> chloro,rdkit,0.9996412737028939,0.00010457177007200295,14
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> chloro,unimol,0.00017205318727064878,5.335078484241314e-05,14
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> chloro,functional_group,0.0001867007595137693,5.120936232879819e-05,14
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> fluoro,rdkit,0.9999994917919761,5.249349860982365e-08,19
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> fluoro,unimol,1.9372880600306082e-07,5.946479195378669e-08,19
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> fluoro,functional_group,3.227616517913128e-07,2.629349824821411e-08,19
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> heteroaromatic,rdkit,0.9676877905925115,0.0013207625959974231,12
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> heteroaromatic,unimol,0.009048770181834698,9.562491401038413e-05,12
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> heteroaromatic,functional_group,0.023263415942589443,0.001326786895564479,12
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> sulfoxide,rdkit,0.9999949106803308,2.4610671004655858e-06,13
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> sulfoxide,unimol,7.403529375201638e-07,1.8930922178554616e-07,13
overall_binary_ternary,1,chemical_family_pair,aromatic_ring <-> sulfoxide,functional_group,4.358718430152154e-06,2.274788286107407e-06,13
overall_binary_ternary,1,chemical_family_pair,carboxylic_acid <-> ketone,rdkit,0.9999688604603643,5.2790198174017706e-06,23
overall_binary_ternary,1,chemical_family_pair,carboxylic_acid <-> ketone,unimol,1.2823159641297737e-05,2.7216400007506467e-06,23
overall_binary_ternary,1,chemical_family_pair,carboxylic_acid <-> ketone,functional_group,1.8302069727961562e-05,2.5717383014039227e-06,23
overall_binary_ternary,1,chemical_family_pair,chloro <-> ether,rdkit,0.9999774315140464,6.0247494450793185e-06,22
overall_binary_ternary,1,chemical_family_pair,chloro <-> ether,unimol,1.0404177043131892e-05,3.183081333292697e-06,22
overall_binary_ternary,1,chemical_family_pair,chloro <-> ether,functional_group,1.2178693871398785e-05,2.8946963183792395e-06,22
overall_binary_ternary,1,chemical_family_pair,chloro <-> fluoro,rdkit,0.9999782788126093,1.782465092172331e-05,19
overall_binary_ternary,1,chemical_family_pair,chloro <-> fluoro,unimol,5.63013980737244e-06,4.1231268028269566e-06,19
overall_binary_ternary,1,chemical_family_pair,chloro <-> fluoro,functional_group,1.6088781050807722e-05,1.371102095205497e-05,19
overall_binary_ternary,1,chemical_family_pair,ester <-> ester,rdkit,0.9995658626923194,0.0004019134669841403,78
overall_binary_ternary,1,chemical_family_pair,ester <-> ester,unimol,6.148188789176437e-05,5.296241474345412e-05,78
overall_binary_ternary,1,chemical_family_pair,ester <-> ester,functional_group,0.0003726449484323287,0.00035175271693710825,78
overall_binary_ternary,1,chemical_family_pair,ester <-> ketone,rdkit,0.9996878545859764,7.44090420887256e-05,29
overall_binary_ternary,1,chemical_family_pair,ester <-> ketone,unimol,6.760532640579061e-05,2.085714649084793e-05,29
overall_binary_ternary,1,chemical_family_pair,ester <-> ketone,functional_group,0.00024455478956826544,5.361865154488176e-05,29
overall_binary_ternary,1,chemical_family_pair,ester <-> sulfoxide,rdkit,0.9999756932258606,2.981347325780516e-05,90
