dataset,component_count,system_id,system_label,data_points,references,unique_temperatures,unique_pressures,temperature_min_k,temperature_max_k,pressure_min_kpa,pressure_max_kpa,liquid_composition_min,liquid_composition_max,vapor_composition_min,vapor_composition_max,component_order_variants
Ternary,3,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,1-methyl-3-octylimidazolium tetrafluoroborate / 乙腈 / 甲醇,30,1,30,1,338.26,360.72999999999996,101.299935074816,101.299935074816,0.052,0.856,0.0,0.937,1
Ternary,3,fallback:efc4790aa0612d13 || smiles:CCO || smiles:COC(=O)OC,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide / 乙醇 / 碳酸二甲酯,30,1,24,1,350.25,361.54999999999995,101.299935074816,101.299935074816,0.042,0.896,0.0,0.938,1
Ternary,3,fallback:f7fca512921887a7 || smiles:CC(C)O || smiles:ClC(Cl)Cl,"1,3-dimethylimidazolium dimethylphosphate / 2-丙醇 / 氯仿",30,1,29,1,334.65,355.45,101.299935074816,101.299935074816,0.05,0.894,0.0,0.975,1
Ternary,3,fallback:d95b315545052123 || smiles:CCCO || smiles:O,"2-amino-2-(hydroxymethyl)-1,3-propanediol / 1-丙醇 / 水",28,1,15,1,361.29999999999995,363.7,101.299935074816,101.299935074816,0.015000000000000013,0.648,0.0,0.612,1
Ternary,3,fallback:798af18edd056b45 || smiles:CO || smiles:COC(=O)OC,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide / 甲醇 / 碳酸二甲酯,27,1,24,1,337.95,361.04999999999995,101.299935074816,101.299935074816,0.042,0.8789,0.0,0.931,1
Ternary,3,fallback:efc4790aa0612d13 || smiles:CO || smiles:COC(=O)OC,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide / 甲醇 / 碳酸二甲酯,27,1,25,1,338.04999999999995,361.15,101.299935074816,101.299935074816,0.041,0.86,0.0,0.913,1
Ternary,3,fallback:2435468cddae75fa || smiles:CC1=CCC2C(C1)C2(C)C || smiles:Cc1ccc(C(C)C)cc1,石竹烯 / 3-蒈烯 / 对异丙基甲苯,25,1,25,1,447.11,494.78999999999996,101.330065929984,101.330065929984,0.0319,0.8194,0.0062,0.8329,1
Ternary,3,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,"2-amino-2-(hydroxymethyl)-1,3-propanediol / 2-丙醇 / 水",25,1,9,1,353.4,354.4,101.299935074816,101.299935074816,0.018000000000000016,0.86,0.0,0.887,1
Ternary,3,fallback:edcf3a858853717f || smiles:CC(=O)O || smiles:O,D-glucose / 乙酸 / 水,25,1,25,1,333.52,336.0,19.999955068416,19.999955068416,0.0,0.9948,0.0,1.0,1
Ternary,3,fallback:fbbde86d2d698521 || smiles:O=C=O || smiles:S,1-butyl-3-methylimidazolium acetate / 二氧化碳 / 硫化氢,24,1,3,24,303.15,343.15,270.999977795456,2161.0999898525442,0.0915,0.7373000000000001,0.0,0.9774,1
Ternary,3,smiles:CC1CCCCC1 || smiles:NC1CCCCC1 || smiles:O,甲基环己烷 / 环己胺 / 水,24,1,4,24,333.15,363.15,19.180022505215998,89.43997718464,0.0196,0.802,0.03049999999999997,0.7196,1
Ternary,3,smiles:CO || smiles:COCOC || smiles:OCCO,甲醇 / 二甲氧基甲烷 / 乙二醇,24,1,24,1,316.15,339.59999999999997,101.299935074816,101.299935074816,0.032,0.7629,0.0004999999999999449,0.9783,1
Ternary,3,fallback:09c8c05801be25b4 || smiles:CC(C)=O || smiles:CO,1-ethyl-3-methylimidazolium methylsulfate / 丙酮 / 甲醇,22,1,1,1,313.04999999999995,313.04999999999995,100.999959746816,100.999959746816,0.009,0.8009999999999999,0.0,0.995,1
Ternary,3,fallback:18b39535a92cfa87 || smiles:CC(=O)O || smiles:O,D-xylose / 乙酸 / 水,22,1,21,1,333.58,335.91999999999996,19.999955068416,19.999955068416,0.006700000000000039,0.9653,0.0,0.996,1
Ternary,3,smiles:CC1CCCCC1 || smiles:NC1CCCCC1 || smiles:Nc1ccccc1,甲基环己烷 / 环己胺 / 苯胺,21,1,2,21,333.15,363.15,10.389945460607999,66.659984098688,0.0839,0.8191,0.0038,0.9618,1
Ternary,3,smiles:CN1CCCC1=O || smiles:c1ccccc1 || smiles:c1ccsc1,N-甲基吡咯烷酮 / 苯 / 噻吩,21,1,21,1,360.44,375.59999999999997,101.299935074816,101.299935074816,0.0294,0.7214,0.0021999999999999797,0.941,1
Ternary,3,fallback:f35cdcca756bacdc || smiles:CC#N || smiles:O,1-allyl-3-methylimidazolium chloride / 乙腈 / 水,20,1,20,1,350.78,375.96,101.299935074816,101.299935074816,0.0,0.9492,0.0,1.0,1
Ternary,3,smiles:C1CCCCC1 || smiles:Nc1ccccc1 || smiles:O,环己烷 / 苯胺 / 水,20,1,3,20,333.15,353.15,30.500024804991998,97.86995051328,0.0055,0.8694,0.005099999999999993,0.794,1
Ternary,3,smiles:CC(=O)O || smiles:CCC(C)=O || smiles:O,乙酸 / 丁酮 / 水,20,1,20,1,368.32,386.29999999999995,101.330065929984,101.330065929984,0.0036999999999999256,0.9118,0.009699999999999931,0.8313,1
Ternary,3,smiles:CC(C)C || smiles:CCC || smiles:FCF,2-甲基丙烷 / 丙烷 / 二氟甲烷,20,1,4,20,260.0,290.0,192.40004238579198,1237.399961190784,0.0,0.5536,0.0,0.7205,1
Ternary,3,smiles:C1CCCCC1 || smiles:NC1CCCCC1 || smiles:O,环己烷 / 环己胺 / 水,19,1,2,19,333.15,363.15,16.45997955328,93.430049014144,0.0064,0.8779,0.01959999999999995,0.7298,1
Ternary,3,smiles:COCCO || smiles:CS(C)=O || smiles:Cc1ccccc1,2-甲氧基乙醇 / 二甲基亚砜 / 甲苯,18,1,18,1,385.71,430.40999999999997,101.299935074816,101.299935074816,0.0431,0.8097,0.005099999999999993,0.8559,1
Ternary,3,smiles:O=C=O || smiles:O=O || smiles:[Ar],二氧化碳 / 氧气 / 氩气,18,1,6,18,253.26999999999998,293.21999999999997,2326.99994511808,7637.999932555648,0.0043,0.9911,0.0395,0.9208,1
Ternary,3,smiles:C1CCOC1 || smiles:CC#N || smiles:Cc1ccccc1,四氢呋喃 / 乙腈 / 甲苯,17,1,1,17,323.15,323.15,16.810750703487997,58.334402184191994,0.0,0.958,0.0,0.964,1
Ternary,3,smiles:CC(=O)O || smiles:CS(C)=O || smiles:O,乙酸 / 二甲基亚砜 / 水,17,1,17,1,357.62,391.91999999999996,13.329970319744,13.329970319744,0.0432,0.6943999999999999,0.050000000000000044,0.8069,1
Ternary,3,smiles:CCC(C)O || smiles:CCC(C)OC(C)=O || smiles:CN(C)C=O,"2-丁醇 / 乙酸仲丁酯 / N,N-二甲基甲酰胺",17,1,17,1,401.38,402.78,101.299935074816,101.299935074816,0.003,0.755,0.009,0.632,1
Ternary,3,fallback:357f5f5bd0d80acf || smiles:C=CC(=C)CCC=C(C)C || smiles:O=C=O,"氢气 / 2-甲基-6-亚甲基-2,7-辛二烯 / 二氧化碳",16,1,1,4,323.15,323.15,9999.999932365825,14000.000011970047,0.054,0.7047,0.0022,0.7252000000000001,1
Ternary,3,fallback:e1591e1a11bbc209 || smiles:C=CC(C)CCC=C(C)C || smiles:C=CC(C)CCCC(C)(C)O,"(1S,2S,5R)-蒎烷 / 3,7-二甲基-1,6-辛二烯 / 2,6-二甲基-7-辛烯-2-醇",16,1,16,1,350.95,376.34999999999997,6.0000398494719995,6.0000398494719995,0.0341,0.8974,0.032200000000000006,0.6797,1
Ternary,3,fallback:fbbde86d2d698521 || smiles:CC#N || smiles:O,1-butyl-3-methylimidazolium acetate / 乙腈 / 水,16,1,15,1,351.19,377.63,101.299935074816,101.299935074816,0.0,0.9501,0.0,1.0,1
Ternary,3,smiles:CC1CCCCC1 || smiles:Nc1ccccc1 || smiles:O,甲基环己烷 / 苯胺 / 水,16,1,4,16,333.15,363.15,29.539970433024,98.460035314048,0.0316,0.8222,0.012199999999999989,0.6524,1
Ternary,3,smiles:CO || smiles:COC(C)=O || smiles:CS(C)=O,甲醇 / 乙酸甲酯 / 二甲基亚砜,16,1,16,1,349.40999999999997,368.45,101.299935074816,101.299935074816,0.02,0.623,0.010000000000000009,0.961,1
Ternary,3,smiles:CC#N || smiles:CCCO || smiles:OCCO,乙腈 / 1-丙醇 / 乙二醇,15,1,15,1,362.59,395.97999999999996,101.299935074816,101.299935074816,0.043,0.763,0.0020000000000000018,0.845,1
Ternary,3,smiles:CC(=O)O || smiles:CN(C)C=O || smiles:O,"乙酸 / N,N-二甲基甲酰胺 / 水",15,1,15,1,330.0,344.28,13.329970319744,13.329970319744,0.1807,0.5275,0.024599999999999955,0.9311,1
Ternary,3,smiles:CC(=O)O || smiles:CN1CCCC1=O || smiles:O,乙酸 / N-甲基吡咯烷酮 / 水,15,1,15,1,396.40999999999997,417.21,101.330065929984,101.330065929984,0.0421,0.6358,0.018000000000000016,0.7972,1
Ternary,3,smiles:CC(=O)O || smiles:CNC(C)=O || smiles:O,乙酸 / N-甲基乙酰胺 / 水,15,1,15,1,407.03999999999996,425.95,101.330065929984,101.330065929984,0.1293,0.6431,0.036599999999999966,0.8155,1
Ternary,3,smiles:CC(C)O || smiles:CCCOC(C)=O || smiles:O,2-丙醇 / 乙酸正丙酯 / 水,15,1,13,1,353.2,354.5,100.999959746816,100.999959746816,0.008900000000000019,0.9791,0.0578,0.509,1
Ternary,3,fallback:4501d0d6bfddcc6a || smiles:CC(C)O || smiles:O,乙酸异丙酯 / 2-丙醇 / 水,14,1,14,1,348.59999999999997,350.4,100.999959746816,100.999959746816,0.0038000000000000256,0.9776,0.0188,0.5700000000000001,1
Ternary,3,smiles:CC(=O)N(C)C || smiles:CCC(C)O || smiles:CCC(C)OC(C)=O,"N,N-二甲基乙酰胺 / 2-丁醇 / 乙酸仲丁酯",14,1,14,1,397.88,401.08,101.299935074816,101.299935074816,0.027,0.622,0.051,0.742,1
Ternary,3,smiles:CCC(C)O || smiles:CCC(C)OC(C)=O || smiles:CS(C)=O,2-丁醇 / 乙酸仲丁酯 / 二甲基亚砜,13,1,13,1,400.65999999999997,403.33,101.299935074816,101.299935074816,0.023,0.6639999999999999,0.06,0.845,1
Ternary,3,smiles:CC(C)O || smiles:CCCCCO || smiles:CCCCO,2-丙醇 / 1-戊醇 / 1-丁醇,12,1,12,1,375.71,403.03999999999996,100.999959746816,100.999959746816,0.0151,0.909,0.11739999999999995,0.5264,1
Ternary,3,smiles:CCCO || smiles:CCCOC(C)=O || smiles:O,1-丙醇 / 乙酸正丙酯 / 水,11,1,11,1,354.9,356.5,100.999959746816,100.999959746816,0.03,0.7114,0.0453,0.5207,1
Ternary,3,smiles:[Bi] || smiles:[Cu] || smiles:[Sb],铋 / 铜 / 锑,11,1,1,1,1400.0,1400.0,0.009999177599999999,0.009999177599999999,0.0037999999999999146,0.9311,0.0,0.9777,1
Ternary,3,fallback:95e7f54193c00c2e || smiles:CC(C)=O || smiles:CO,1-ethyl-3-methylimidazolium hydrogen sulfate / 丙酮 / 甲醇,10,1,1,1,313.24,313.24,100.999959746816,100.999959746816,0.012,0.7989999999999999,0.0,0.994,1
Ternary,3,smiles:CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO || smiles:CN1CCC[C@H]1c1cccnc1 || smiles:O=C=O,茄尼醇 / (-)-3-(N-甲基吡咯烷基)吡啶 / 二氧化碳,9,1,1,3,312.2,312.2,5999.999986083968,14999.999898548735,0.0006000000000000449,0.9741,0.0,0.9988,1
