dataset,rank,system_id,system_label,data_points
Ternary,34,smiles:CC(C)CC(C)(C)C || smiles:CCC(C)=O || smiles:CCO,异辛烷 / 丁酮 / 乙醇,51
Ternary,35,fallback:5b8ad43214fe2db4 || smiles:CC#N || smiles:CO,1-butyl-3-methylimidazolium bromide / 乙腈 / 甲醇,48
Ternary,36,fallback:7c0d97d046e0044e || smiles:CC(C)O || smiles:O,1-ethyl-3-methylimidazolium bromide / 2-丙醇 / 水,47
Ternary,37,fallback:9b63a65c238214cc || smiles:CC(C)=O || smiles:CO,1-ethyl-3-methylimidazolium acetate / 丙酮 / 甲醇,46
Ternary,38,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:O,1-butyl-3-methylimidazolium acetate / 2-丙醇 / 水,46
Ternary,39,fallback:c59c94f20e561d88 || smiles:CC#N || smiles:O,1-hexyl-3-methylimidazolium chloride / 乙腈 / 水,45
Ternary,40,fallback:9b63a65c238214cc || smiles:CC(C)O || smiles:O,1-ethyl-3-methylimidazolium acetate / 2-丙醇 / 水,44
Ternary,41,fallback:9d9dd3751b800f25 || smiles:CCC(C)=O || smiles:CCO,1-ethyl-3-methylimidazolium diethyl phosphate / 丁酮 / 乙醇,44
Ternary,42,fallback:b25e63c8696e8bf8 || smiles:CC(C)=O || smiles:CO,2-hydroxyethylammonium acetate / 丙酮 / 甲醇,44
Ternary,43,smiles:CCO || smiles:CCOC(=O)OCC || smiles:O,乙醇 / 碳酸二乙酯 / 水,44
Ternary,44,smiles:FC(F)C(F)(F)F || smiles:FCC(F)(F)F || smiles:FCF,"五氟乙烷 / 1,1,1,2-四氟乙烷 / 二氟甲烷",44
Ternary,45,fallback:dac3f6dfac965522 || smiles:CC(C)O || smiles:O,sodium chloride / 2-丙醇 / 水,43
Ternary,46,smiles:C1CCCCC1 || smiles:CC(C)=O || smiles:CC(C)OC(C)C,环己烷 / 丙酮 / 二异丙醚,43
Ternary,47,fallback:d4cc18a1c3d5b401 || smiles:CC#N || smiles:CCO,1-butyl-3-methylimidazolium dibutyl phosphate / 乙腈 / 乙醇,43
Ternary,48,fallback:9d9dd3751b800f25 || smiles:CC#N || smiles:CCO,1-ethyl-3-methylimidazolium diethyl phosphate / 乙腈 / 乙醇,43
Ternary,49,fallback:234c6d4b0f0098c9 || smiles:CCC(C)=O || smiles:CCO,1-butyl-3-methylimidazolium diethyl phosphate / 丁酮 / 乙醇,42
Ternary,50,fallback:6c50d69f00cb369a || smiles:CC(C)O || smiles:CCOC(C)=O,1-butyl-3-methylimidazolium tetrafluoroborate / 2-丙醇 / 乙酸乙酯,42
Ternary,51,fallback:f7fca512921887a7 || smiles:CC#N || smiles:CCO,"1,3-dimethylimidazolium dimethylphosphate / 乙腈 / 乙醇",42
Ternary,52,smiles:C1=CCCCC1 || smiles:C1CCCCC1 || smiles:C1COCCN1,"环己烯 / 环己烷 / 四氢-1,4-噁嗪",42
Ternary,53,smiles:CC(=O)OCC(C)C || smiles:CC(C)CO || smiles:CCCCCCO,乙酸异丁酯 / 2-甲基-1-丙醇 / 1-己醇,42
Ternary,54,smiles:CC(=O)OCC(C)C || smiles:CC(C)CO || smiles:CCCCOC(=O)CC,乙酸异丁酯 / 2-甲基-1-丙醇 / 丙酸正丁酯,42
Ternary,55,smiles:CC(=O)OCC(C)C || smiles:CC(C)CO || smiles:CN(C)C=O,"乙酸异丁酯 / 2-甲基-1-丙醇 / N,N-二甲基甲酰胺",42
Ternary,56,smiles:CCCCCO || smiles:CCCO || smiles:CCCOCCC,1-戊醇 / 1-丙醇 / 二丙醚,41
Ternary,57,smiles:CCCO || smiles:CCCOCCC || smiles:CCOCCO,1-丙醇 / 二丙醚 / 2-乙氧基乙醇,41
Ternary,58,fallback:5b8ad43214fe2db4 || smiles:CC(C)O || smiles:CCOC(C)=O,1-butyl-3-methylimidazolium bromide / 2-丙醇 / 乙酸乙酯,40
Ternary,59,fallback:d4cc18a1c3d5b401 || smiles:CCC(C)=O || smiles:CCO,1-butyl-3-methylimidazolium dibutyl phosphate / 丁酮 / 乙醇,40
Ternary,60,fallback:fbbde86d2d698521 || smiles:CC(C)O || smiles:CCOC(C)=O,1-butyl-3-methylimidazolium acetate / 2-丙醇 / 乙酸乙酯,39
Ternary,61,smiles:CCO || smiles:O || smiles:OCCCO,"乙醇 / 水 / 1,3-丙二醇",39
Ternary,62,smiles:CCO || smiles:O || smiles:OCCO,乙醇 / 水 / 乙二醇,38
Ternary,63,smiles:C1CCOCC1 || smiles:CCCCCC || smiles:CCO,四氢吡喃 / 正己烷 / 乙醇,37
Ternary,64,fallback:2ae13e16f8903d30 || smiles:CC(C)=O || smiles:CO,2-aminoethanol hydrochloride / 丙酮 / 甲醇,37
Ternary,65,fallback:fbbde86d2d698521 || smiles:CC#N || smiles:CO,1-butyl-3-methylimidazolium acetate / 乙腈 / 甲醇,36
Ternary,66,smiles:CCCOC(C)=O || smiles:CCOC(C)=O || smiles:CS(C)=O,乙酸正丙酯 / 乙酸乙酯 / 二甲基亚砜,36
Ternary,67,fallback:0a3ea5943f1d539f || smiles:CCO || smiles:O,glycerol / 乙醇 / 水,36
Ternary,68,fallback:d4cc18a1c3d5b401 || smiles:CC(=O)O || smiles:O,1-butyl-3-methylimidazolium dibutyl phosphate / 乙酸 / 水,36
Ternary,69,fallback:ab7dbdbf034d3efb || smiles:CC#N || smiles:CO,1-butyl-3-methylimidazolium chloride / 乙腈 / 甲醇,36
Ternary,70,smiles:CCCO || smiles:O=C=O || smiles:c1ccsc1,1-丙醇 / 二氧化碳 / 噻吩,35
Ternary,71,fallback:4f66b328294879e4 || smiles:CO || smiles:COC(C)=O,1-辛基-3-甲基咪唑双三氟甲磺酰亚胺 / 甲醇 / 乙酸甲酯,33
Ternary,72,fallback:62ea847887224036 || smiles:CO || smiles:COC(C)=O,"2,3-二甲基-1-辛基咪唑双三氟甲磺酰亚胺 / 甲醇 / 乙酸甲酯",33
Ternary,73,fallback:efc4790aa0612d13 || smiles:CCC(=O)OC || smiles:CO,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide / 丙酸甲酯 / 甲醇,33
Ternary,74,fallback:f8eb462bdbd19d00 || smiles:CC#N || smiles:CCOC(C)=O,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide / 乙腈 / 乙酸乙酯,33
Ternary,75,fallback:798af18edd056b45 || smiles:CC#N || smiles:CCOC(C)=O,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide / 乙腈 / 乙酸乙酯,32
Ternary,76,fallback:d95b315545052123 || smiles:CC(C)(C)O || smiles:O,"2-amino-2-(hydroxymethyl)-1,3-propanediol / 2-甲基-2-丙醇 / 水",32
Ternary,77,fallback:ab7dbdbf034d3efb || smiles:CC#N || smiles:O,1-butyl-3-methylimidazolium chloride / 乙腈 / 水,31
Ternary,78,smiles:O=C=O || smiles:O=O || smiles:O=S=O,二氧化碳 / 氧气 / 二氧化硫,31
Ternary,79,fallback:f7fca512921887a7 || smiles:CC(C)O || smiles:ClC(Cl)Cl,"1,3-dimethylimidazolium dimethylphosphate / 2-丙醇 / 氯仿",30
Ternary,80,fallback:efc4790aa0612d13 || smiles:CCO || smiles:COC(=O)OC,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide / 乙醇 / 碳酸二甲酯,30
Ternary,81,fallback:c602ac1290f3b380 || smiles:CC#N || smiles:CO,1-methyl-3-octylimidazolium tetrafluoroborate / 乙腈 / 甲醇,30
Ternary,82,fallback:798af18edd056b45 || smiles:CCO || smiles:COC(=O)OC,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide / 乙醇 / 碳酸二甲酯,30
Ternary,83,fallback:6c50d69f00cb369a || smiles:CC#N || smiles:CC(C)O,1-butyl-3-methylimidazolium tetrafluoroborate / 乙腈 / 2-丙醇,30
Ternary,84,fallback:55966609dcc48188 || smiles:CC#N || smiles:CC(C)O,1-ethyl-3-methylimidazolium tetrafluoroborate / 乙腈 / 2-丙醇,30
Ternary,85,fallback:55966609dcc48188 || smiles:CC#N || smiles:CO,1-ethyl-3-methylimidazolium tetrafluoroborate / 乙腈 / 甲醇,30
Ternary,86,fallback:d95b315545052123 || smiles:CCCO || smiles:O,"2-amino-2-(hydroxymethyl)-1,3-propanediol / 1-丙醇 / 水",28
Ternary,87,fallback:798af18edd056b45 || smiles:CO || smiles:COC(=O)OC,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide / 甲醇 / 碳酸二甲酯,27
Ternary,88,fallback:efc4790aa0612d13 || smiles:CO || smiles:COC(=O)OC,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide / 甲醇 / 碳酸二甲酯,27
Ternary,89,fallback:2435468cddae75fa || smiles:CC1=CCC2C(C1)C2(C)C || smiles:Cc1ccc(C(C)C)cc1,石竹烯 / 3-蒈烯 / 对异丙基甲苯,25
Ternary,90,fallback:d95b315545052123 || smiles:CC(C)O || smiles:O,"2-amino-2-(hydroxymethyl)-1,3-propanediol / 2-丙醇 / 水",25
Ternary,91,fallback:edcf3a858853717f || smiles:CC(=O)O || smiles:O,D-glucose / 乙酸 / 水,25
Ternary,92,fallback:fbbde86d2d698521 || smiles:O=C=O || smiles:S,1-butyl-3-methylimidazolium acetate / 二氧化碳 / 硫化氢,24
Ternary,93,smiles:CC1CCCCC1 || smiles:NC1CCCCC1 || smiles:O,甲基环己烷 / 环己胺 / 水,24
Ternary,94,smiles:CO || smiles:COCOC || smiles:OCCO,甲醇 / 二甲氧基甲烷 / 乙二醇,24
Ternary,95,fallback:18b39535a92cfa87 || smiles:CC(=O)O || smiles:O,D-xylose / 乙酸 / 水,22
Ternary,96,fallback:09c8c05801be25b4 || smiles:CC(C)=O || smiles:CO,1-ethyl-3-methylimidazolium methylsulfate / 丙酮 / 甲醇,22
Ternary,97,smiles:CC1CCCCC1 || smiles:NC1CCCCC1 || smiles:Nc1ccccc1,甲基环己烷 / 环己胺 / 苯胺,21
Ternary,98,smiles:CN1CCCC1=O || smiles:c1ccccc1 || smiles:c1ccsc1,N-甲基吡咯烷酮 / 苯 / 噻吩,21
Ternary,99,fallback:f35cdcca756bacdc || smiles:CC#N || smiles:O,1-allyl-3-methylimidazolium chloride / 乙腈 / 水,20
Ternary,100,smiles:C1CCCCC1 || smiles:Nc1ccccc1 || smiles:O,环己烷 / 苯胺 / 水,20
Ternary,101,smiles:CC(=O)O || smiles:CCC(C)=O || smiles:O,乙酸 / 丁酮 / 水,20
Ternary,102,smiles:CC(C)C || smiles:CCC || smiles:FCF,2-甲基丙烷 / 丙烷 / 二氟甲烷,20
Ternary,103,smiles:C1CCCCC1 || smiles:NC1CCCCC1 || smiles:O,环己烷 / 环己胺 / 水,19
Ternary,104,smiles:COCCO || smiles:CS(C)=O || smiles:Cc1ccccc1,2-甲氧基乙醇 / 二甲基亚砜 / 甲苯,18
Ternary,105,smiles:O=C=O || smiles:O=O || smiles:[Ar],二氧化碳 / 氧气 / 氩气,18
Ternary,106,smiles:C1CCOC1 || smiles:CC#N || smiles:Cc1ccccc1,四氢呋喃 / 乙腈 / 甲苯,17
Ternary,107,smiles:CC(=O)O || smiles:CS(C)=O || smiles:O,乙酸 / 二甲基亚砜 / 水,17
Ternary,108,smiles:CCC(C)O || smiles:CCC(C)OC(C)=O || smiles:CN(C)C=O,"2-丁醇 / 乙酸仲丁酯 / N,N-二甲基甲酰胺",17
Ternary,109,fallback:fbbde86d2d698521 || smiles:CC#N || smiles:O,1-butyl-3-methylimidazolium acetate / 乙腈 / 水,16
Ternary,110,smiles:CO || smiles:COC(C)=O || smiles:CS(C)=O,甲醇 / 乙酸甲酯 / 二甲基亚砜,16
Ternary,111,smiles:CC1CCCCC1 || smiles:Nc1ccccc1 || smiles:O,甲基环己烷 / 苯胺 / 水,16
Ternary,112,fallback:e1591e1a11bbc209 || smiles:C=CC(C)CCC=C(C)C || smiles:C=CC(C)CCCC(C)(C)O,"(1S,2S,5R)-蒎烷 / 3,7-二甲基-1,6-辛二烯 / 2,6-二甲基-7-辛烯-2-醇",16
Ternary,113,fallback:357f5f5bd0d80acf || smiles:C=CC(=C)CCC=C(C)C || smiles:O=C=O,"氢气 / 2-甲基-6-亚甲基-2,7-辛二烯 / 二氧化碳",16
Ternary,114,smiles:CC#N || smiles:CCCO || smiles:OCCO,乙腈 / 1-丙醇 / 乙二醇,15
Ternary,115,smiles:CC(=O)O || smiles:CN(C)C=O || smiles:O,"乙酸 / N,N-二甲基甲酰胺 / 水",15
Ternary,116,smiles:CC(=O)O || smiles:CN1CCCC1=O || smiles:O,乙酸 / N-甲基吡咯烷酮 / 水,15
Ternary,117,smiles:CC(=O)O || smiles:CNC(C)=O || smiles:O,乙酸 / N-甲基乙酰胺 / 水,15
Ternary,118,smiles:CC(C)O || smiles:CCCOC(C)=O || smiles:O,2-丙醇 / 乙酸正丙酯 / 水,15
Ternary,119,fallback:4501d0d6bfddcc6a || smiles:CC(C)O || smiles:O,乙酸异丙酯 / 2-丙醇 / 水,14
Ternary,120,smiles:CC(=O)N(C)C || smiles:CCC(C)O || smiles:CCC(C)OC(C)=O,"N,N-二甲基乙酰胺 / 2-丁醇 / 乙酸仲丁酯",14
Ternary,121,smiles:CCC(C)O || smiles:CCC(C)OC(C)=O || smiles:CS(C)=O,2-丁醇 / 乙酸仲丁酯 / 二甲基亚砜,13
Ternary,122,smiles:CC(C)O || smiles:CCCCCO || smiles:CCCCO,2-丙醇 / 1-戊醇 / 1-丁醇,12
Ternary,123,smiles:CCCO || smiles:CCCOC(C)=O || smiles:O,1-丙醇 / 乙酸正丙酯 / 水,11
Ternary,124,smiles:[Bi] || smiles:[Cu] || smiles:[Sb],铋 / 铜 / 锑,11
Ternary,125,fallback:95e7f54193c00c2e || smiles:CC(C)=O || smiles:CO,1-ethyl-3-methylimidazolium hydrogen sulfate / 丙酮 / 甲醇,10
Ternary,126,smiles:CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO || smiles:CN1CCC[C@H]1c1cccnc1 || smiles:O=C=O,茄尼醇 / (-)-3-(N-甲基吡咯烷基)吡啶 / 二氧化碳,9
