component_count,direction,model,nonphysical_rate_mean,nonphysical_rate_std,pressure_mae_kpa_mean,pressure_mae_kpa_std,pressure_r2_mean,pressure_r2_std,pressure_rmse_kpa_mean,pressure_rmse_kpa_std,pressure_system_macro_mae_kpa_mean,pressure_system_macro_mae_kpa_std,pressure_system_macro_rmse_kpa_mean,pressure_system_macro_rmse_kpa_std,protocol,seeds,solver_failure_rate_mean,solver_failure_rate_std,system_parameter_coverage_mean,system_parameter_coverage_std,temperature_mae_k_mean,temperature_mae_k_std,temperature_r2_mean,temperature_r2_std,temperature_rmse_k_mean,temperature_rmse_k_std,temperature_system_macro_mae_k_mean,temperature_system_macro_mae_k_std,temperature_system_macro_rmse_k_mean,temperature_system_macro_rmse_k_std,valid_coverage_mean,valid_coverage_std,y_mae_mean,y_mae_std,y_r2_mean,y_r2_std,y_rmse_mean,y_rmse_std,y_system_macro_mae_mean,y_system_macro_mae_std,y_system_macro_rmse_mean,y_system_macro_rmse_std
,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.03684210526315789,0.0,1.0,0.0,2.714601644162557,0.0,0.04021549672381364,0.0,19.787710826244027,0.0,11.143353541629915,0.0,44.5762422506778,0.0,0.9631578947368421,0.0,0.017165183170052202,0.0,0.9552222293426017,0.0,0.06327423105604112,0.0,0.046128456937434115,0.0,0.13934549958493372,0.0
2,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.03684210526315789,0.0,1.0,0.0,2.714601644162557,0.0,0.04021549672381364,0.0,19.787710826244027,0.0,11.143353541629915,0.0,44.5762422506778,0.0,0.9631578947368421,0.0,0.017165183170052202,0.0,0.9552222293426017,0.0,0.06327423105604112,0.0,0.046128456937434115,0.0,0.13934549958493372,0.0
,isothermal,uniquac,0.0,0.0,0.5937567474101161,0.0,0.9993454307012825,0.0,0.8402289608557457,0.0,0.6227989064556483,0.0,0.8354635167568065,0.0,state_pressure_low_extrapolation,1,0.710801393728223,0.0,0.39705882352941174,0.0,,,,,,,,,,,0.289198606271777,0.0,0.01240917793013843,0.0,0.9946888064450805,0.0,0.024101288877831605,0.0,0.012121755571881847,0.0,0.025888167524114842,0.0
2,isothermal,uniquac,0.0,0.0,0.5937567474101161,0.0,0.9993454307012825,0.0,0.8402289608557457,0.0,0.6227989064556483,0.0,0.8354635167568065,0.0,state_pressure_low_extrapolation,1,0.6103286384976526,0.0,0.45,0.0,,,,,,,,,,,0.38967136150234744,0.0,0.01240917793013843,0.0,0.9946888064450805,0.0,0.024101288877831605,0.0,0.012121755571881847,0.0,0.025888167524114842,0.0
3,isothermal,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.29473684210526313,0.0,0.39705882352941174,0.0,0.7704501631637558,0.0,0.997492060401783,0.0,1.110810699793049,0.0,0.7817189735276985,0.0,1.1712951383052375,0.0,0.7052631578947368,0.0,0.013115537858609343,0.0,0.995099685208878,0.0,0.020595497677458913,0.0,0.01521257027090682,0.0,0.02336072043268426,0.0
2,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.29473684210526313,0.0,0.45,0.0,0.7704501631637558,0.0,0.997492060401783,0.0,1.110810699793049,0.0,0.7817189735276985,0.0,1.1712951383052375,0.0,0.7052631578947368,0.0,0.013115537858609343,0.0,0.995099685208878,0.0,0.020595497677458913,0.0,0.01521257027090682,0.0,0.02336072043268426,0.0
,isothermal,thermoformer_c1_fugacity,0.0,0.0,1.15185070992143,0.23617855101969165,0.9929852305609295,0.0024547918985309268,2.95169955389186,0.5792519444757015,1.8919401394312672,0.380042138446632,4.956157788547941,0.867421874327774,state_pressure_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.015983453357167842,0.003897595947224469,0.9938915168532377,0.002857574924626866,0.02472742455006696,0.006216525758820067,0.01576791935507408,0.0036857627199827062,0.025690558076423786,0.006024201507064495
2,isothermal,thermoformer_c1_fugacity,0.0,0.0,1.3327686273548913,0.29918980043506704,0.9929722892439867,0.002519885744223373,3.377319634329267,0.6778084835039437,2.0504102279969114,0.43465312959416347,5.301778033767034,0.9333173798710429,state_pressure_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.017250194091241584,0.004714483377104291,0.9936574057772483,0.003226727903120345,0.0265729888263976,0.007401540473710136,0.015586629111315208,0.004018856002628138,0.025616140682851972,0.006799232166215385
3,isothermal,thermoformer_c1_fugacity,0.0,0.0,0.6311004881197096,0.08637109188324721,0.9879998430835804,0.004815671514895477,0.9568872284882689,0.1816046434485227,0.8816933248252854,0.15975409277843766,1.3564234685534222,0.38531587532695855,state_pressure_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.013552680597188508,0.002373730146675376,0.9929459704122955,0.0024448682774215877,0.0206050430699077,0.003765079624490408,0.016923644659036875,0.0017641951859946434,0.025619151267867367,0.0028174667828170133
,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,5,0.0,0.0,1.0,0.0,0.8470120721114298,0.09404026250716417,0.9964406913524562,0.0006946966950091237,1.186439572354433,0.1257398618433732,0.9159939014374568,0.16432737230636835,1.3571869197041788,0.37160885800484855,1.0,0.0,0.016230098682772955,0.004148083563119978,0.9936024775063723,0.002588687905465115,0.023669701832134397,0.005148592239432691,0.018701837179406988,0.0033306147141252394,0.028462894746454394,0.00529298658506247
2,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,5,0.0,0.0,1.0,0.0,0.8470120721114298,0.09404026250716417,0.9964406913524562,0.0006946966950091237,1.186439572354433,0.1257398618433732,0.9159939014374568,0.16432737230636835,1.3571869197041788,0.37160885800484855,1.0,0.0,0.016230098682772955,0.004148083563119978,0.9936024775063723,0.002588687905465115,0.023669701832134397,0.005148592239432691,0.018701837179406988,0.0033306147141252394,0.028462894746454394,0.00529298658506247
,isothermal,nrtl,0.0,0.0,2.9464927686971,0.0,0.9955568039836925,0.0,8.37614382140344,0.0,4.186496344890489,0.0,10.97264834122456,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007327569715313441,0.0,0.998662803956347,0.0,0.012492859976744116,0.0,0.007568184888955166,0.0,0.013129783216860015,0.0
2,isothermal,nrtl,0.0,0.0,3.559533398184219,0.0,0.9953009130763731,0.0,9.618111254434204,0.0,4.697747366201964,0.0,11.815575740551026,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007495495327881758,0.0,0.9986519520256527,0.0,0.013189863751751262,0.0,0.007576106994618517,0.0,0.013365281166541532,0.0
3,isothermal,nrtl,0.0,0.0,1.0990865474048312,0.0,0.9865061443020811,0.0,1.6771837084655146,0.0,1.0550838393576925,0.0,1.65680371483589,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.006990205646820339,0.0,0.9983631764385362,0.0,0.01095939641347515,0.0,0.007519661991767149,0.0,0.011583352952428889,0.0
,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.017937219730941704,0.0,1.0,0.0,7.834591222088489,0.0,-1.9271476777562677,0.0,29.98237569324958,0.0,10.265905120828695,0.0,33.356104129360155,0.0,0.9820627802690582,0.0,0.05440885823432765,0.0,0.7355518826652445,0.0,0.14609240543955382,0.0,0.07106134820773168,0.0,0.16884959619168008,0.0
2,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.017937219730941704,0.0,1.0,0.0,7.834591222088489,0.0,-1.9271476777562677,0.0,29.98237569324958,0.0,10.265905120828695,0.0,33.356104129360155,0.0,0.9820627802690582,0.0,0.05440885823432765,0.0,0.7355518826652445,0.0,0.14609240543955382,0.0,0.07106134820773168,0.0,0.16884959619168008,0.0
,isothermal,wilson,0.0,0.0,3.012140920711548,0.0,0.9951547441770895,0.0,8.746911759232956,0.0,4.765731150131877,0.0,12.041497952349062,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.006734790485229463,0.0,0.998830364264942,0.0,0.0116839487970042,0.0,0.007766901196705126,0.0,0.014434985483879243,0.0
2,isothermal,wilson,0.0,0.0,3.6259481439208483,0.0,0.994873223949293,0.0,10.046278894632254,0.0,5.358289364962105,0.0,12.969729136816452,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007034674130513147,0.0,0.9988055806960017,0.0,0.012415552257379198,0.0,0.007964820880234771,0.0,0.014950742790631123,0.0
3,isothermal,wilson,0.0,0.0,1.1624245588781144,0.0,0.9859891785542164,0.0,1.7090092117924045,0.0,1.136312084296737,0.0,1.6728544893169708,0.0,state_pressure_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.006132321540200081,0.0,0.9986223122154156,0.0,0.010054514529105437,0.0,0.006554643135086039,0.0,0.01074890196624773,0.0
,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.017937219730941704,0.0,1.0,0.0,7.1964790850685985,0.0,-1.68692266204258,0.0,28.725745476511104,0.0,9.522196576523909,0.0,31.979681015772307,0.0,0.9820627802690582,0.0,0.05189185967849036,0.0,0.7644599086818107,0.0,0.13787636328674538,0.0,0.06801251993183509,0.0,0.16009703613953302,0.0
2,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.017937219730941704,0.0,1.0,0.0,7.1964790850685985,0.0,-1.68692266204258,0.0,28.725745476511104,0.0,9.522196576523909,0.0,31.979681015772307,0.0,0.9820627802690582,0.0,0.05189185967849036,0.0,0.7644599086818107,0.0,0.13787636328674538,0.0,0.06801251993183509,0.0,0.16009703613953302,0.0
,isothermal,uniquac,0.0,0.0,3.6342999332379184,0.0,0.9971963863135066,0.0,8.373279594670782,0.0,3.3305222051072834,0.0,7.723141555631693,0.0,state_pressure_high_extrapolation,1,0.6498316498316499,0.0,0.39705882352941174,0.0,,,,,,,,,,,0.3501683501683502,0.0,0.009897695243900127,0.0,0.9978458751645672,0.0,0.014388147779271438,0.0,0.010621705162361793,0.0,0.01592984520589663,0.0
2,isothermal,uniquac,0.0,0.0,3.6342999332379184,0.0,0.9971963863135066,0.0,8.373279594670782,0.0,3.3305222051072834,0.0,7.723141555631693,0.0,state_pressure_high_extrapolation,1,0.5336322869955157,0.0,0.45,0.0,,,,,,,,,,,0.4663677130044843,0.0,0.009897695243900127,0.0,0.9978458751645672,0.0,0.014388147779271438,0.0,0.010621705162361793,0.0,0.01592984520589663,0.0
3,isothermal,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.3991031390134529,0.0,0.39705882352941174,0.0,0.8448929247655594,0.0,0.9945026577252943,0.0,1.2028881870473156,0.0,1.013137964264532,0.0,1.4156555374108317,0.0,0.600896860986547,0.0,0.017338195873368347,0.0,0.9908961571572523,0.0,0.026023012518181177,0.0,0.02111016024908192,0.0,0.029758883053693588,0.0
2,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,1,0.3991031390134529,0.0,0.45,0.0,0.8448929247655594,0.0,0.9945026577252943,0.0,1.2028881870473156,0.0,1.013137964264532,0.0,1.4156555374108317,0.0,0.600896860986547,0.0,0.017338195873368347,0.0,0.9908961571572523,0.0,0.026023012518181177,0.0,0.02111016024908192,0.0,0.029758883053693588,0.0
,isothermal,thermoformer_c1_fugacity,0.0,0.0,5.962094512806695,1.3499323270119303,0.9888109255728414,0.005453184825515568,13.006820734034125,3.0623584739461425,6.60968734734074,1.4812584581478965,14.842811440409937,3.362528438707836,state_pressure_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.012844638018985693,0.004193146403078008,0.9945255547538,0.004711530737436142,0.023748526991204267,0.0096798932344985,0.01157585839568755,0.0028978566013366847,0.02063336255391143,0.0062431878914173365
2,isothermal,thermoformer_c1_fugacity,0.0,0.0,7.230798109869672,1.6933001204775942,0.9881659191611816,0.005799143614258407,14.93279175023216,3.5323641242040336,7.3134290415846035,1.6645721101401978,15.966687665508214,3.6233715569605622,state_pressure_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.014790815205283614,0.005667784795916707,0.9932942337519484,0.006201081145499746,0.027357811109062945,0.012091510570621076,0.011948513539268488,0.0031803524302576273,0.02152030524682434,0.006786158305084516
3,isothermal,thermoformer_c1_fugacity,0.0,0.0,2.1388390784142146,0.401299897093438,0.9661925257489458,0.010983753008085892,2.619005335264188,0.48522843287801487,2.299269470097065,0.4780421001356783,2.8308585970219626,0.6393673656679125,state_pressure_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.008934750518585376,0.0014901803658779304,0.9974925889389323,0.000778430200473854,0.013430702596896688,0.002123493895602307,0.009293345641254308,0.0014145186088900382,0.013789696139532695,0.001967149718138131
,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,5,0.0,0.0,1.0,0.0,0.944494582924604,0.1911665090898671,0.9942950038636363,0.002215682259481357,1.313490439973458,0.24402898258476358,1.3241224784059746,0.14832788746671835,1.9423563658261056,0.20721917639919893,1.0,0.0,0.020216656150256567,0.00518527231828834,0.9888758293310917,0.004790231954524481,0.02929223347260786,0.005831709951379018,0.022081543533464098,0.0063728710924122545,0.031849341316793955,0.006879322444406085
2,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_pressure_high_extrapolation,5,0.0,0.0,1.0,0.0,0.944494582924604,0.1911665090898671,0.9942950038636363,0.002215682259481357,1.313490439973458,0.24402898258476358,1.3241224784059746,0.14832788746671835,1.9423563658261056,0.20721917639919893,1.0,0.0,0.020216656150256567,0.00518527231828834,0.9888758293310917,0.004790231954524481,0.02929223347260786,0.005831709951379018,0.022081543533464098,0.0063728710924122545,0.031849341316793955,0.006879322444406085
