category,system_id,chemical_family,direction,smiles_1,smiles_2,name_1,name_2,input_temperature_k,input_pressure_kpa,x_1,x_2,pair_interaction_12,pair_contribution_ge_rt,latent_nonideality_ge_rt,latent_weighted_token_norm,log_gamma_1,log_gamma_2,relative_volatility_12,predicted_temperature_k,predicted_pressure_kpa,predicted_y_1,predicted_y_2,solver_converged,experimental_azeotrope_proxy,experimental_azeotrope_x1,selected_seed,selection_partition,latent_pc1,latent_pc2,latent_pc1_explained_variance,latent_pc2_explained_variance
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.13,0.87,1.0920937061309814,0.12351579964160919,0.12351579964160919,17.22383689880371,0.6971566677093506,0.03779935836791992,3.8286914825439453,354.44000244140625,74.31011962890625,0.36390942335128784,0.6360905170440674,True,True,0.674279411764706,1,test,-6.764104192171267,6.066179035253308,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.14,0.86,1.0853980779647827,0.13068193197250366,0.13068193197250366,17.04636573791504,0.6691078543663025,0.04303121566772461,3.703366279602051,354.44000244140625,75.28657531738281,0.3761204779148102,0.6238795518875122,True,True,0.674279411764706,1,test,-6.733280648526626,6.04603321851353,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.15000000000000002,0.85,1.0784459114074707,0.13750185072422028,0.13750186562538147,16.871837615966797,0.641956090927124,0.048480480909347534,3.584580183029175,354.44000244140625,76.20402526855469,0.38746991753578186,0.6125301122665405,True,True,0.674279411764706,1,test,-6.702913712051228,6.025865462197557,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.16,0.84,1.0712988376617432,0.14398255944252014,0.14398255944252014,16.7003116607666,0.615715742111206,0.05412861704826355,3.472076654434204,354.44000244140625,77.06890869140625,0.3980790674686432,0.6019209623336792,True,True,0.674279411764706,1,test,-6.672956940045998,6.005639455295638,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.17,0.83,1.064009666442871,0.15013176202774048,0.15013176202774048,16.531850814819336,0.5903919339179993,0.05995801091194153,3.3655776977539062,354.44000244140625,77.88699340820312,0.40805113315582275,0.5919488668441772,True,True,0.674279411764706,1,test,-6.643370520307078,5.98532843328486,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.18000000000000002,0.82,1.056623101234436,0.15595756471157074,0.15595757961273193,16.366514205932617,0.5659832954406738,0.06595191359519958,3.2647950649261475,354.44000244140625,78.66342163085938,0.4174742102622986,0.5825257301330566,True,True,0.674279411764706,1,test,-6.6141181076283395,5.964908656794292,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.19,0.81,1.049177885055542,0.1614684760570526,0.1614684760570526,16.204360961914062,0.5424833297729492,0.0720946192741394,3.169438600540161,354.44000244140625,79.40283203125,0.4264240860939026,0.5735759139060974,True,True,0.674279411764706,1,test,-6.585167003855526,5.944362567499237,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.2,0.8,1.0417066812515259,0.16667306423187256,0.16667307913303375,16.045455932617188,0.519881010055542,0.0783710777759552,3.0792181491851807,354.44000244140625,80.10929870605469,0.4349658191204071,0.5650342106819153,True,True,0.674279411764706,1,test,-6.556488106703483,5.923677885762188,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.21000000000000002,0.79,1.0342373847961426,0.1715799868106842,0.171579971909523,15.889856338500977,0.4981621503829956,0.08476698398590088,2.993852138519287,354.44000244140625,80.78648376464844,0.4431556165218353,0.5568443536758423,True,True,0.674279411764706,1,test,-6.528054596076147,5.902846410138568,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.22,0.78,1.02679443359375,0.17619793117046356,0.17619793117046356,15.737625122070312,0.47731077671051025,0.09126871824264526,2.9130704402923584,354.44000244140625,81.4376220703125,0.45104265213012695,0.5489572882652283,True,True,0.674279411764706,1,test,-6.49984124505287,5.8818632526583965,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.23,0.77,1.01939857006073,0.18053549528121948,0.18053549528121948,15.588825225830078,0.45730870962142944,0.09786295890808105,2.8366141319274902,354.44000244140625,82.06561279296875,0.4586695730686188,0.5413304567337036,True,True,0.674279411764706,1,test,-6.47182521073947,5.860729500272514,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.24000000000000002,0.76,1.0120677947998047,0.18460117280483246,0.18460115790367126,15.443516731262207,0.4381366968154907,0.10453733801841736,2.7642369270324707,354.44000244140625,82.67300415039062,0.46607354283332825,0.5339264273643494,True,True,0.674279411764706,1,test,-6.443984008921465,5.839448181624632,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.25,0.75,1.0048184394836426,0.18840345740318298,0.18840345740318298,15.30176067352295,0.4197748005390167,0.11127966642379761,2.6957085132598877,354.44000244140625,83.26211547851562,0.47328752279281616,0.5267124176025391,True,True,0.674279411764706,1,test,-6.416296066407538,5.818026296615655,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.26,0.74,0.9976638555526733,0.19195051491260529,0.19195051491260529,15.163619995117188,0.40220195055007935,0.11807835102081299,2.6308038234710693,354.44000244140625,83.83493041992188,0.48034024238586426,0.5196597576141357,True,True,0.674279411764706,1,test,-6.388740741610462,5.796475143606898,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.27,0.73,0.9906163215637207,0.1952504813671112,0.1952504962682724,15.029155731201172,0.38539671897888184,0.12492245435714722,2.56931734085083,354.44000244140625,84.39328002929688,0.48725709319114685,0.5127429366111755,True,True,0.674279411764706,1,test,-6.36129709002314,5.774808671878935,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.28,0.72,0.9836865663528442,0.1983112096786499,0.1983112245798111,14.89842700958252,0.36933693289756775,0.13180121779441833,2.5110511779785156,354.44000244140625,84.93873596191406,0.49406012892723083,0.5059398412704468,True,True,0.674279411764706,1,test,-6.333944589327042,5.753043971069786,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.29000000000000004,0.71,0.9768843650817871,0.20114049315452576,0.20114047825336456,14.77149772644043,0.3540005087852478,0.13870465755462646,2.4558215141296387,354.44000244140625,85.47268676757812,0.500769317150116,0.49923065304756165,True,True,0.674279411764706,1,test,-6.306662307078819,5.731201661205454,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.3,0.7,0.9702179431915283,0.2037457674741745,0.2037457823753357,14.648429870605469,0.3393644094467163,0.14562350511550903,2.4034528732299805,354.44000244140625,85.99636840820312,0.5074016451835632,0.49259841442108154,True,True,0.674279411764706,1,test,-6.279429934012988,5.709306730267046,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.31,0.69,0.9636950492858887,0.2061343640089035,0.2061343640089035,14.529280662536621,0.32540541887283325,0.15254878997802734,2.3537795543670654,354.44000244140625,86.51084899902344,0.5139721035957336,0.48602792620658875,True,True,0.674279411764706,1,test,-6.252225690277337,5.687384993458622,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.32,0.6799999999999999,0.9573224782943726,0.20831337571144104,0.20831337571144104,14.41411304473877,0.3120999336242676,0.15947270393371582,2.3066415786743164,354.44000244140625,87.01704406738281,0.5204936861991882,0.479506254196167,True,True,0.674279411764706,1,test,-6.225028049761416,5.665466351079134,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.33,0.6699999999999999,0.9511058330535889,0.21028950810432434,0.21028952300548553,14.302988052368164,0.2994236350059509,0.166387677192688,2.261892080307007,354.44000244140625,87.51573944091797,0.5269778966903687,0.47302213311195374,True,True,0.674279411764706,1,test,-6.197814954284345,5.643583600555472,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.34,0.6599999999999999,0.945050835609436,0.21206940710544586,0.21206942200660706,14.195964813232422,0.2873520851135254,0.17328745126724243,2.2193851470947266,354.44000244140625,88.00761413574219,0.5334340333938599,0.4665660262107849,True,True,0.674279411764706,1,test,-6.170563885083456,5.621771269269713,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.35000000000000003,0.6499999999999999,0.939162015914917,0.2136593610048294,0.2136593461036682,14.093101501464844,0.2758604884147644,0.18016642332077026,2.178986072540283,354.44000244140625,88.49320983886719,0.5398703217506409,0.4601297378540039,True,True,0.674279411764706,1,test,-6.143251621921551,5.600066485817021,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.36000000000000004,0.6399999999999999,0.9334436058998108,0.21506540477275848,0.21506541967391968,13.994462966918945,0.26492369174957275,0.18702012300491333,2.1405627727508545,354.44000244140625,88.97297668457031,0.5462932586669922,0.4537067115306854,True,True,0.674279411764706,1,test,-6.1158553757292555,5.5785094804452005,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.37,0.63,0.9278992414474487,0.2162933051586151,0.2162933051586151,13.900107383728027,0.25451600551605225,0.19384503364562988,2.103991746902466,354.44000244140625,89.44729614257812,0.5527083277702332,0.44729161262512207,True,True,0.674279411764706,1,test,-6.0883515425923544,5.557140953816441,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.38,0.62,0.9225319623947144,0.21734853088855743,0.21734853088855743,13.810096740722656,0.24461182951927185,0.20063874125480652,2.0691514015197754,354.44000244140625,89.9164047241211,0.5591197609901428,0.44088026881217957,True,True,0.674279411764706,1,test,-6.060716318746658,5.536003233155775,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.39,0.61,0.917344331741333,0.21823622286319733,0.21823622286319733,13.724491119384766,0.2351851463317871,0.20740002393722534,2.035926103591919,354.44000244140625,90.38050842285156,0.5655304789543152,0.4344695508480072,True,True,0.674279411764706,1,test,-6.032926382203769,5.515140230853014,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.4,0.6,0.912338376045227,0.2189612090587616,0.2189612239599228,13.643354415893555,0.22621023654937744,0.2141285538673401,2.004204511642456,354.44000244140625,90.83973693847656,0.5719428062438965,0.4280572235584259,True,True,0.674279411764706,1,test,-6.004957755671734,5.494596787817395,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.41000000000000003,0.59,0.907515823841095,0.21952807903289795,0.21952806413173676,13.566747665405273,0.21766114234924316,0.2208254337310791,1.9738801717758179,354.44000244140625,91.29412841796875,0.5783578753471375,0.42164212465286255,True,True,0.674279411764706,1,test,-5.9767874318220375,5.474416491304298,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.42000000000000004,0.58,0.9028777480125427,0.21994102001190186,0.21994100511074066,13.49473762512207,0.20951247215270996,0.22749274969100952,1.9448511600494385,354.44000244140625,91.74369812011719,0.5847762823104858,0.41522374749183655,True,True,0.674279411764706,1,test,-5.948393084361749,5.4546456464272675,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.43,0.5700000000000001,0.8984251022338867,0.22020399570465088,0.22020399570465088,13.427387237548828,0.20173916220664978,0.23413363099098206,1.9170185327529907,354.44000244140625,92.18841552734375,0.5911979675292969,0.40880200266838074,True,True,0.674279411764706,1,test,-5.919752481044918,5.435328341751274,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.44,0.56,0.894157886505127,0.22032050788402557,0.22032050788402557,13.364762306213379,0.194316565990448,0.2407522201538086,1.8902889490127563,354.44000244140625,92.62815856933594,0.5976223349571228,0.4023776650428772,True,True,0.674279411764706,1,test,-5.890844526233098,5.416507656398688,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.45,0.55,0.8900766372680664,0.22029396891593933,0.22029396891593933,13.30693244934082,0.18722081184387207,0.24735379219055176,1.8645738363265991,354.44000244140625,93.0628662109375,0.6040482521057129,0.39595168828964233,True,True,0.674279411764706,1,test,-5.861648999408153,5.398226216444061,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.46,0.54,0.8861804604530334,0.22012722492218018,0.22012723982334137,13.2539644241333,0.18042892217636108,0.2539442181587219,1.839787483215332,354.44000244140625,93.49235534667969,0.6104745864868164,0.389525443315506,True,True,0.674279411764706,1,test,-5.832147090773246,5.380524890284942,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.47000000000000003,0.53,0.8824689388275146,0.21982301771640778,0.21982300281524658,13.205926895141602,0.17391890287399292,0.2605304718017578,1.8158502578735352,354.44000244140625,93.91650390625,0.6168997287750244,0.3831002712249756,True,True,0.674279411764706,1,test,-5.802321275300671,5.363441729015853,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.48000000000000004,0.52,0.878940999507904,0.21938367187976837,0.21938365697860718,13.162894248962402,0.16766977310180664,0.2671195864677429,1.7926875352859497,354.44000244140625,94.33509826660156,0.6233221292495728,0.37667787075042725,True,True,0.674279411764706,1,test,-5.772156157450921,5.347013950760292,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.49,0.51,0.8755956888198853,0.21881136298179626,0.21881136298179626,13.1249361038208,0.16166189312934875,0.2737196981906891,1.770227074623108,354.44000244140625,94.74801635742188,0.6297401785850525,0.3702597916126251,True,True,0.674279411764706,1,test,-5.741637461569684,5.331275281793634,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.5,0.5,0.8724313378334045,0.21810783445835114,0.21810783445835114,13.092124938964844,0.1558767557144165,0.28033894300460815,1.7484041452407837,354.44000244140625,95.15504455566406,0.636152446269989,0.3638474941253662,True,True,0.674279411764706,1,test,-5.71075297130891,5.316256080806679,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.51,0.49,0.8694462180137634,0.21727460622787476,0.21727460622787476,13.064535140991211,0.1502971649169922,0.2869858741760254,1.7271572351455688,354.44000244140625,95.55598449707031,0.6425575613975525,0.3574424684047699,True,True,0.674279411764706,1,test,-5.679492475600696,5.301984190519741,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.52,0.48,0.8666391968727112,0.21631313860416412,0.21631312370300293,13.042237281799316,0.14490747451782227,0.2936692237854004,1.7064305543899536,354.44000244140625,95.95071411132812,0.648954451084137,0.3510455787181854,True,True,0.674279411764706,1,test,-5.647847511296762,5.288483973687404,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.53,0.47,0.8640084862709045,0.2152245193719864,0.2152245044708252,13.025306701660156,0.1396934986114502,0.3003978729248047,1.6861721277236938,354.44000244140625,96.33907318115234,0.6553422212600708,0.3446578085422516,True,True,0.674279411764706,1,test,-5.615812277540417,5.275776720303283,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.54,0.45999999999999996,0.8615520000457764,0.21400952339172363,0.21400953829288483,13.013813972473145,0.13464176654815674,0.30718040466308594,1.6663353443145752,354.44000244140625,96.72085571289062,0.6617202758789062,0.33827972412109375,True,True,0.674279411764706,1,test,-5.583382986034168,5.263879725564795,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.55,0.44999999999999996,0.8592681288719177,0.21266886591911316,0.21266886591911316,13.007826805114746,0.1297406554222107,0.3140254616737366,1.6468771696090698,354.44000244140625,97.095947265625,0.6680882573127747,0.33191171288490295,True,True,0.674279411764706,1,test,-5.550557219172511,5.252806329737009,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.56,0.43999999999999995,0.8571550846099854,0.21120300889015198,0.21120300889015198,13.007417678833008,0.12497970461845398,0.3209417760372162,1.62775719165802,354.44000244140625,97.46420288085938,0.6744464635848999,0.3255535364151001,True,True,0.674279411764706,1,test,-5.517335624170038,5.2425673152353,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.5700000000000001,0.42999999999999994,0.8552113175392151,0.20961229503154755,0.20961229503154755,13.012648582458496,0.12034916877746582,0.3279378414154053,1.6089413166046143,354.44000244140625,97.82548522949219,0.6807950735092163,0.3192049264907837,True,True,0.674279411764706,1,test,-5.483720313331414,5.233169552149681,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.5800000000000001,0.41999999999999993,0.8534354567527771,0.2078968733549118,0.2078968584537506,13.023584365844727,0.11584067344665527,0.33502209186553955,1.5903983116149902,354.44000244140625,98.17970275878906,0.6871347427368164,0.31286531686782837,True,True,0.674279411764706,1,test,-5.449715192796388,5.224616411957956,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.59,0.41000000000000003,0.8518258333206177,0.20605666935443878,0.2060566544532776,13.040283203125,0.11144661903381348,0.3422028422355652,1.572095274925232,354.44000244140625,98.52669525146484,0.6934662461280823,0.3065337836742401,True,True,0.674279411764706,1,test,-5.415326663301004,5.216909027269156,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.6,0.4,0.8503814339637756,0.20409153401851654,0.20409154891967773,13.062799453735352,0.10716015100479126,0.3494885563850403,1.5540071725845337,354.44000244140625,98.86637878417969,0.6997908353805542,0.300209105014801,True,True,0.674279411764706,1,test,-5.380562149818405,5.210044729144659,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.61,0.39,0.8491009473800659,0.20200112462043762,0.20200112462043762,13.091181755065918,0.10297518968582153,0.3568878769874573,1.5361098051071167,354.44000244140625,99.19862365722656,0.7061099410057068,0.2938900887966156,True,True,0.674279411764706,1,test,-5.345430356312278,5.204017777066564,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.62,0.38,0.847983717918396,0.19978496432304382,0.19978496432304382,13.125473976135254,0.09888601303100586,0.36440956592559814,1.5183770656585693,354.44000244140625,99.52333068847656,0.7124248147010803,0.2875751256942749,True,True,0.674279411764706,1,test,-5.309942114403124,5.198821431040995,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.63,0.37,0.8470287322998047,0.19744239747524261,0.19744239747524261,13.165716171264648,0.0948876440525055,0.37206265330314636,1.5007883310317993,354.44000244140625,99.84033203125,0.7187373638153076,0.2812626361846924,True,True,0.674279411764706,1,test,-5.274109117733976,5.194445805256255,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.64,0.36,0.8462357521057129,0.1949727088212967,0.19497272372245789,13.21194076538086,0.09097549319267273,0.37985658645629883,1.4833221435546875,354.44000244140625,100.14956665039062,0.7250494360923767,0.2749505639076233,True,True,0.674279411764706,1,test,-5.237943414368892,5.190879676933281,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.65,0.35,0.8456043004989624,0.19237498939037323,0.19237497448921204,13.26417350769043,0.08714523911476135,0.3878016471862793,1.4659583568572998,354.44000244140625,100.45088195800781,0.7313628792762756,0.26863712072372437,True,True,0.674279411764706,1,test,-5.201458380004304,5.188109876497791,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.66,0.33999999999999997,0.8451340198516846,0.1896480768918991,0.1896480917930603,13.322434425354004,0.0833929181098938,0.3959081172943115,1.448676347732544,354.44000244140625,100.74411010742188,0.7376799583435059,0.26232007145881653,True,True,0.674279411764706,1,test,-5.1646681659293305,5.186123191380387,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.67,0.32999999999999996,0.844825267791748,0.18679086863994598,0.18679088354110718,13.386736869812012,0.07971501350402832,0.40418729186058044,1.43145751953125,354.44000244140625,101.02914428710938,0.7440028190612793,0.2559971511363983,True,True,0.674279411764706,1,test,-5.127586266381336,5.184903732748834,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.68,0.31999999999999995,0.8446778059005737,0.18380188941955566,0.18380188941955566,13.457088470458984,0.07610815763473511,0.41265106201171875,1.4142826795578003,354.44000244140625,101.3057861328125,0.7503339648246765,0.2496659904718399,True,True,0.674279411764706,1,test,-5.090227076273864,5.184436297936018,0.30186811398432706,0.21905296709921074
experimental azeotrope proxy; water/alcohol hydrogen bonding,2c_d66c7a74cea5d8732e08,alcohol/polyol + water,isothermal,CC(C)O,O,2-丙醇,水,354.44,,0.6900000000000001,0.30999999999999994,0.844692587852478,0.18067973852157593,0.18067973852157593,13.533492088317871,0.07256948947906494,0.42131224274635315,1.397133469581604,354.44000244140625,101.57389831542969,0.7566761374473572,0.24332386255264282,True,True,0.674279411764706,1,test,-5.052605219126867,5.184705671762851,0.30186811398432706,0.21905296709921074
