case_id,component_1_name,component_2_name,component_count,component_smiles_1,component_smiles_2,condition,direction,doi,nrtl_state_mean,nrtl_y_mean,protocol,sample_id,selection_category,system_id,target_pressure_kpa,target_temperature_k,thermoformer_state_mean,thermoformer_state_seed_0,thermoformer_state_seed_1,thermoformer_state_seed_2,thermoformer_state_seed_3,thermoformer_state_seed_4,thermoformer_state_std,thermoformer_y_mean,thermoformer_y_seed_0,thermoformer_y_seed_1,thermoformer_y_seed_2,thermoformer_y_seed_3,thermoformer_y_seed_4,thermoformer_y_std,uniquac_state_mean,uniquac_y_mean,wilson_state_mean,wilson_y_mean,x_1,y_true_1
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,344.05210245166563,0.7060306934621472,state_pressure_low_extrapolation,state_43d06f85a750a3069eb12332,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,343.45,343.729931640625,343.83209228515625,343.5994567871094,343.4513244628906,344.1644287109375,343.60235595703125,0.278453633182724,0.7099932670593262,0.7024319767951965,0.7095736265182495,0.7085095643997192,0.7135078310966492,0.7159433364868164,0.005179432130761527,344.05807174478934,0.7072006932033046,344.0204745895801,0.7073004107693152,0.5720000000000001,0.72
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,349.499682274578,0.3762801516362466,state_pressure_low_extrapolation,state_50c6fc798aa4d042b1df36ba,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,349.54999999999995,349.4567810058594,349.32305908203125,349.17510986328125,349.263671875,349.9336242675781,349.58843994140625,0.3079061924721298,0.3865683913230896,0.3773956596851349,0.3868330717086792,0.3822325766086578,0.3941275179386139,0.3922531306743622,0.006936587909912363,349.5577732381324,0.3755321183346169,349.52481589236714,0.3762989326877294,0.2269999999999999,0.369
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,341.31931908403885,0.8727847245156491,state_pressure_low_extrapolation,state_5a1a572e595e34fabaaf86ce,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,340.82,341.1281494140625,341.37176513671875,340.99737548828125,340.8811950683594,341.56396484375,340.8264465332031,0.32341792077889403,0.869144868850708,0.8653755784034729,0.869589626789093,0.8675081729888916,0.8699062466621399,0.8733447194099426,0.002970798475793394,341.3096983213126,0.873105955099733,341.2865554386227,0.8727658264790971,0.81,0.88
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,353.1037560708518,0.1320660374974558,state_pressure_low_extrapolation,state_77eba5c9ec08fc80ce61f3e7,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,353.13,353.4317565917969,353.128173828125,353.02227783203125,353.2431030273437,354.0065002441406,353.7587280273437,0.4279795853927262,0.1377773106098175,0.1326411664485931,0.1381546109914779,0.1340872347354889,0.1418003439903259,0.1422031968832016,0.004356382078824043,353.1414436234775,0.1307978763491766,353.1273955940676,0.131297662482431,0.0659999999999999,0.123
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,347.64647412278447,0.4918881473086156,state_pressure_low_extrapolation,state_78ff07294632a75e53e9f002,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,347.41,347.46123657226565,347.402587890625,347.24237060546875,347.2337341308594,347.9089050292969,347.5185852050781,0.2769455060260599,0.5017455875873565,0.4924813508987427,0.5015501379966736,0.4987260401248932,0.5088383555412292,0.5071320533752441,0.006601199129226322,347.6923229314926,0.4920730943428836,347.65430786182765,0.4927160399394886,0.3279999999999999,0.495
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,339.9274490163226,0.9667804629308352,state_pressure_low_extrapolation,state_82593243c1d22e6860ec5589,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,339.74,339.9509582519531,340.2646179199219,339.798828125,339.74822998046875,340.381103515625,339.56201171875,0.35317455614970317,0.9637617349624634,0.963002622127533,0.9639530181884766,0.9630993604660034,0.9638468027114868,0.9649068713188172,0.0007697654413582801,339.9229578134669,0.9666919346909288,339.9157055443648,0.9664819056866286,0.951,0.969
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,342.86864491458346,0.7766605559574555,state_pressure_low_extrapolation,state_9064c2eb6ab24bcb8d2d5145,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,342.27,342.5680297851562,342.7308959960937,342.4457092285156,342.294189453125,343.004150390625,342.3652038574219,0.2948795466647002,0.7772599458694458,0.7709226012229919,0.7772263288497925,0.7756683826446533,0.779433012008667,0.7830494046211243,0.004498227146701122,342.86458816743993,0.7776123326694775,342.8312114069177,0.7774901843485762,0.669,0.787
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,343.4283808803438,0.7430815485824189,state_pressure_low_extrapolation,state_b4ad27615380d6e7d1215bef,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,342.62,343.11195068359376,343.2457580566406,342.9874267578125,342.8341369628906,343.5473327636719,342.9450988769531,0.28635125528666233,0.7453318953514099,0.7383520007133484,0.7450942993164062,0.7438130974769592,0.7481222152709961,0.7512778639793396,0.004853415194368005,343.42856798289984,0.7441735108418398,343.3928681071347,0.7441555077302571,0.622,0.756
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,348.530704021355,0.437400591284286,state_pressure_low_extrapolation,state_bc9fcefe77320c3236783cb2,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,348.47,348.4087829589844,348.314453125,348.1604309082031,348.198974609375,348.86822509765625,348.5018310546875,0.2891113233574337,0.44767711162567136,0.4383485913276672,0.4477132856845855,0.4439945518970489,0.4551593661308288,0.4531697630882263,0.006832590984332778,348.5838161539774,0.4371336299331206,348.54782158268097,0.4378524447907224,0.278,0.433
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,346.8201401992412,0.5418985921948507,state_pressure_low_extrapolation,state_c6e143179fe228804515582c,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,346.55999999999995,346.5844970703125,346.55987548828125,346.39166259765625,346.3403015136719,347.0245666503906,346.6060791015625,0.26997677928498476,0.551009476184845,0.541942834854126,0.550616979598999,0.5485740900039673,0.5575055480003357,0.5564079284667969,0.006317265636973351,346.8575024169994,0.5424715137786623,346.81827672993734,0.5430195891581477,0.378,0.5469999999999999
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,341.816204054336,0.8412717149778693,state_pressure_low_extrapolation,state_c749d4df2b5fa2f8233412c0,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,341.30999999999995,341.5779052734375,341.79559326171875,341.4520263671875,341.3199157714844,342.0143737792969,341.3076171875,0.3135891214653053,0.8388052344322204,0.8340955376625061,0.8391402363777161,0.8371084332466125,0.8399580121040344,0.8437239527702332,0.003560031273702497,341.8072475452622,0.8418169399922888,341.78012798668607,0.8415264924765543,0.763,0.849
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,344.6815202240803,0.6688418899460423,state_pressure_low_extrapolation,state_d2c98ab0517ea5da122ace86,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,344.35,344.3645874023438,344.4358215332031,344.2245788574219,344.08892822265625,344.7985534667969,344.2750549316406,0.27249187410065845,0.6743421792984009,0.666307270526886,0.6738091111183167,0.672810971736908,0.6785995364189148,0.680184006690979,0.005464443113983003,344.69416852227647,0.6700042138666141,344.65530564063226,0.6702195048168481,0.524,0.677
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,345.3162270075633,0.6313728159240719,state_pressure_low_extrapolation,state_d76bff1749760c62d88d35ae,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,344.73,345.01416015625,345.0555114746094,344.861328125,344.7448425292969,345.44842529296875,344.960693359375,0.2688142727010366,0.6382068395614624,0.6297836899757385,0.6376370787620544,0.6365256905555725,0.6431962847709656,0.643891453742981,0.005729523108064556,345.3361486089118,0.6324431826632256,345.2965905167102,0.6327684257329932,0.478,0.64
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,350.58745287001403,0.3056024732465491,state_pressure_low_extrapolation,state_e0c15fa0098c7fed9b483514,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,350.67,350.6439514160156,350.46405029296875,350.3243103027344,350.4634704589844,351.1454467773437,350.8224792480469,0.3355882951875212,0.3153246343135834,0.3067012131214142,0.3157657980918884,0.310523122549057,0.3224792182445526,0.3211538195610046,0.006759807793786789,350.6464652759219,0.3044142220778248,350.6179305893358,0.3051832330292492,0.174,0.296
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,339.47486160312536,1.0,state_pressure_low_extrapolation,state_f997156e36fb603a63fabc26,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,339.33,339.60667724609374,339.94049072265625,339.44647216796875,339.4237365722656,340.0342712402344,339.1884155273437,0.3634363367666176,1.0,1.0,1.0,1.0,1.0,1.0,0.0,339.47486160312536,1.0,339.47486160312536,1.0,1.0,1.0
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,340.7796762448154,0.9080538865121608,state_pressure_low_extrapolation,state_fe9e4cfc720fab0168f6c40f,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,340.38,340.6552368164063,340.9266662597656,340.5172424316406,340.42291259765625,341.08941650390625,340.3199462890625,0.33452304641499253,0.9036984205245971,0.9010730385780334,0.9041547775268556,0.902268648147583,0.9041271805763244,0.9068684577941896,0.002201028884492865,340.7707154737767,0.9081494322657137,340.7527969079192,0.907797668751145,0.863,0.913
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,395.6821120674709,0.5819261746549628,state_pressure_high_extrapolation,state_0dab05cf869d46e8b6901950,representative,2c_b11dff0fda4f01349610,nan,395.6,393.72796020507815,393.9051513671875,394.0101623535156,393.8583984375,394.3384704589844,392.5276184082031,0.6967051191931082,0.6049584984779358,0.5935143828392029,0.602503776550293,0.5697225332260132,0.617233157157898,0.641818642616272,0.02686961183818036,396.1270551062416,0.5871135436521718,395.99510682911983,0.5856535454480949,0.8121,0.5439
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,384.2326572806809,0.2127081009275487,state_pressure_high_extrapolation,state_1a2775f0e33b1bb9a8123dcf,representative,2c_b11dff0fda4f01349610,nan,382.8,382.35651245117185,381.9994812011719,381.834228515625,382.3961486816406,383.0263977050781,382.52630615234375,0.4688813837025713,0.21745340228080745,0.2049365192651748,0.2029569745063781,0.1961983740329742,0.2218949347734451,0.261280208826065,0.026263621167410715,383.5081243780255,0.1973530387660599,383.6554888683287,0.1996950257025564,0.3625,0.2199999999999999
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,383.3453429079207,0.1772418045440826,state_pressure_high_extrapolation,state_298420b37012fb1fdf7a1f29,representative,2c_b11dff0fda4f01349610,nan,382.0,381.72959594726564,381.3719787597656,381.1524658203125,381.5389709472656,382.3667602539063,382.2178039550781,0.5342360291590439,0.19044273197650904,0.1796124130487442,0.1766497641801834,0.1654605418443679,0.1923433393239975,0.2381476014852523,0.0283329246444908,382.5554502508736,0.1646306258847598,382.6918990787063,0.1659188198186446,0.2914,0.1929999999999999
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,381.8711122933525,0.0962990931459371,state_pressure_high_extrapolation,state_379c6bfc4dcc81260ec12d34,representative,2c_b11dff0fda4f01349610,nan,381.5,381.1175231933594,380.6951904296875,380.3992919921875,380.5249328613281,381.6861877441406,382.2820129394531,0.8253484208649631,0.13190285861492151,0.1240025162696838,0.1206001564860344,0.1082212701439857,0.1286723911762237,0.1780179589986801,0.026870162450056394,381.2081059155815,0.0983143972863675,381.2799435302796,0.0968702753024071,0.1347,0.1220999999999999
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,391.1426364964914,0.4357161513996174,state_pressure_high_extrapolation,state_858763978277639394673b53,representative,2c_b11dff0fda4f01349610,nan,391.4,389.22654418945314,389.1145629882813,389.2898559570313,389.6039733886719,389.9256286621094,388.1986999511719,0.6527219637467576,0.44398854970932006,0.426420509815216,0.4350903034210205,0.42535200715065,0.4567679762840271,0.4763119518756866,0.022041163776308322,391.3193256127009,0.4317989131603842,391.2860117416388,0.4331076138838548,0.6897,0.4548999999999999
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,386.2140226854708,0.2811470663080626,state_pressure_high_extrapolation,state_888946658524b967ce6ffd55,representative,2c_b11dff0fda4f01349610,nan,384.8,384.12982788085935,383.7892761230469,383.7644348144531,384.5407104492188,384.8489685058594,383.7057495117188,0.5280430331438205,0.27892012596130367,0.2630447149276733,0.2642748057842254,0.2648830115795135,0.2874563038349151,0.314941793680191,0.0225498422205299,385.7606978329608,0.2662425107187001,385.8801453954764,0.2694297197682166,0.4869,0.291
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,381.5097626371514,0.0628589531513263,state_pressure_high_extrapolation,state_a4ba0efaf0f7d8b784826af7,representative,2c_b11dff0fda4f01349610,nan,381.5,381.2267822265625,380.726318359375,380.40130615234375,380.433837890625,381.7555236816406,382.8169250488281,1.0450786182010723,0.09941331893205638,0.0929449647665023,0.0901356115937233,0.0816261023283004,0.095391109585762,0.1369688063859939,0.021626912282524342,380.98431749488446,0.0706223919161159,381.03149123391455,0.0689609091098833,0.0805,0.0718999999999999
state_pressure_high_extrapolation:2c_b11dff0fda4f01349610:134.0,2-methoxyethanol,water,2,COCCO,O,134.0,isobaric,10.1016/j.jct.2015.03.013,388.1726157486758,0.3433131210802115,state_pressure_high_extrapolation,state_c4a4aee70a3166a277488ac9,representative,2c_b11dff0fda4f01349610,nan,387.7,386.1226806640625,385.8443908691406,385.9403381347656,386.6382751464844,386.8536376953125,385.3367614746094,0.618162363812371,0.34274691343307495,0.3248901665210724,0.329706072807312,0.330453485250473,0.353789746761322,0.3748950958251953,0.021186700486502938,388.0054946430023,0.3322521336066835,388.06635840611096,0.3350874410051767,0.5805,0.356
