case_id,component_1_name,component_2_name,component_3_name,component_count,component_smiles_1,component_smiles_2,component_smiles_3,condition,direction,doi,nrtl_state_mean,nrtl_y_mean_1,nrtl_y_mean_2,nrtl_y_mean_3,protocol,sample_id,selection_category,system_id,target_pressure_kpa,thermoformer_state_mean,thermoformer_state_seed_0,thermoformer_state_seed_1,thermoformer_state_seed_2,thermoformer_state_seed_3,thermoformer_state_seed_4,thermoformer_state_std,thermoformer_y_mean_1,thermoformer_y_mean_2,thermoformer_y_mean_3,thermoformer_y_seed_0_1,thermoformer_y_seed_0_2,thermoformer_y_seed_0_3,thermoformer_y_seed_1_1,thermoformer_y_seed_1_2,thermoformer_y_seed_1_3,thermoformer_y_seed_2_1,thermoformer_y_seed_2_2,thermoformer_y_seed_2_3,thermoformer_y_seed_3_1,thermoformer_y_seed_3_2,thermoformer_y_seed_3_3,thermoformer_y_seed_4_1,thermoformer_y_seed_4_2,thermoformer_y_seed_4_3,thermoformer_y_std_1,thermoformer_y_std_2,thermoformer_y_std_3,uniquac_state_mean,uniquac_y_mean_1,uniquac_y_mean_2,uniquac_y_mean_3,wilson_state_mean,wilson_y_mean_1,wilson_y_mean_2,wilson_y_mean_3,x_1,x_2,x_3,y_true_1,y_true_2,y_true_3
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,24.770094645018123,0.487935175448584,0.435579599306998,0.0764852252444181,state_temperature_low_extrapolation,state_78bec1b986ec79cb10be6b38,high_error,3c_65250b1389afa8bc1bcc,25.080070578688,25.689249420166014,26.30830764770508,25.45145034790039,25.83287811279297,25.3660888671875,25.48752212524414,0.38908139692029964,0.48640756607055663,0.4349020183086395,0.0786903992295265,0.4810061454772949,0.4360675811767578,0.0829263105988502,0.4818649590015411,0.4395201206207275,0.0786149427294731,0.4825555086135864,0.4353478550910949,0.0820966139435768,0.4859638512134552,0.4392796754837036,0.0747563987970352,0.5006473660469055,0.4242948591709137,0.0750577300786972,0.008179513376439636,0.006216105764794972,0.003815218933842701,nan,nan,nan,nan,24.74540110770578,0.4885906811412388,0.434795185134636,0.0766141337241251,0.8685,0.0946,0.0369,0.4855,0.4386,0.0759
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,50.17713578387605,0.1087228029090861,0.8497346086485659,0.0415425884423479,state_temperature_low_extrapolation,state_7af57687d64717f043db28fc,high_error,3c_65250b1389afa8bc1bcc,50.709962603008,53.95160064697266,54.25007629394531,54.28192138671875,53.86653900146485,54.23157501220703,53.127891540527344,0.49048886932018504,0.10022032856941218,0.8555438637733459,0.0442358128726482,0.1012738868594169,0.8518489599227905,0.0468770936131477,0.0950592532753944,0.8596860766410828,0.0452546365559101,0.1016377955675125,0.853861391544342,0.044500857591629,0.0992800667881965,0.858142077922821,0.0425779223442077,0.1038506403565406,0.8541808128356934,0.0419685542583465,0.0033098018007367285,0.0032499838204609307,0.0019983541339804183,nan,nan,nan,nan,50.2653285695463,0.1078716159065288,0.8506729007484408,0.0414554833450303,0.2230999999999999,0.7218,0.0551,0.1069,0.8527,0.0404
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,38.3130513030444,0.09206376498573,0.2271161960244342,0.6808200389898356,state_temperature_low_extrapolation,state_89ddaebb646dbcdb009b4ab4,high_error,3c_65250b1389afa8bc1bcc,38.490034319232,40.582270812988284,41.74451446533203,40.53932189941406,40.772979736328125,39.88496398925781,39.969573974609375,0.7501098306602458,0.08894818723201743,0.23738902509212495,0.6736627817153931,0.0900243446230888,0.2366887480020523,0.6732869148254395,0.084920510649681,0.2473288923501968,0.6677505373954773,0.0916704833507537,0.2335555255413055,0.6747740507125854,0.0886654630303382,0.2387329787015915,0.6726015210151672,0.0894601345062255,0.2306389808654785,0.6799008846282959,0.0025066517770788205,0.0063513064853458305,0.004369525999100798,nan,nan,nan,nan,38.35465167810728,0.0919187175206503,0.2274704227202756,0.680610859759074,0.1714999999999999,0.1351,0.6934,0.0933999999999999,0.2273,0.6793
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,29.18056272241431,0.2292579557966528,0.0418333150869969,0.7289087291163502,state_temperature_low_extrapolation,state_8c13650fc8337244c415eeac,well_predicted,3c_a6f39dd395c2cfcf800d,29.189999217024003,29.396234893798827,29.467884063720703,30.079944610595703,29.60977554321289,29.04634094238281,28.77722930908203,0.505911524007221,0.23960052132606507,0.0453732036054134,0.7150262713432312,0.2369162142276764,0.0453403256833553,0.717743456363678,0.2397269159555435,0.0462360270321369,0.7140370607376099,0.2369781732559204,0.0452283509075641,0.7177934646606445,0.2370541989803314,0.0451528020203113,0.7177929878234863,0.2473271042108535,0.0449085123836994,0.7077643871307373,0.004480012002375113,0.0005077012698894727,0.004370602741937732,nan,nan,nan,nan,29.203329092045333,0.2283408060878848,0.0419396283801932,0.7297195655319219,0.5343,0.2069,0.2588,0.2586,0.0505999999999999,0.6908
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,11.50388591044709,0.7505967794591779,0.1490819662968428,0.1003212542439792,state_temperature_low_extrapolation,state_9cb1d1cc0bb9140b223e647b,well_predicted,3c_a6f39dd395c2cfcf800d,11.619977627776,11.727909469604493,11.659505844116213,12.092546463012695,11.744094848632812,11.447099685668944,11.696300506591797,0.23332082029507817,0.7611165761947631,0.1495895206928253,0.08929389566183084,0.7604348659515381,0.1490891575813293,0.0904759317636489,0.7510755062103271,0.1565857231616974,0.0923387259244918,0.7586057186126709,0.1508793532848358,0.090514950454235,0.7581757307052612,0.1528480052947998,0.0889763161540031,0.7772910594940186,0.1385453641414642,0.0841635540127754,0.009719242553777346,0.006772222607395734,0.0031056576461474094,nan,nan,nan,nan,11.48423019934565,0.7496539245619022,0.1499589090029555,0.1003871664351422,0.6958,0.2907,0.0135,0.7505,0.1526,0.0969
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,34.510183608289864,0.0899807112340914,0.0650207327690767,0.8449985559968319,state_temperature_low_extrapolation,state_9f953986c11507d820a94978,well_predicted,3c_a6f39dd395c2cfcf800d,35.110045645696,35.21510314941406,35.63109588623047,35.223724365234375,35.50492858886719,34.506744384765625,35.209022521972656,0.4355835686997281,0.09477783590555185,0.0681034073233604,0.8371187448501587,0.090757668018341,0.0686254799365997,0.8406168222427368,0.0996811017394065,0.0700323209166526,0.8302865624427795,0.0929071605205535,0.0686017125844955,0.8384911417961121,0.0971663147211074,0.0666522979736328,0.8361813426017761,0.0933769345283508,0.0666052252054214,0.8400178551673889,0.003583662504891047,0.0014655923376348454,0.0041857585595735484,nan,nan,nan,nan,34.5156545793063,0.0900517079074674,0.0651578194316449,0.8447904726608877,0.2306,0.4092,0.3602,0.0929,0.0645999999999999,0.8425
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,38.55953594085631,0.1111536053137708,0.2817729576468055,0.6070734370394236,state_temperature_low_extrapolation,state_aa52be9ef5a8d76733493921,high_error,3c_65250b1389afa8bc1bcc,38.740013759232,40.8943115234375,42.07085418701172,40.91920471191406,41.08598327636719,40.21937561035156,40.17613983154297,0.7734532042608958,0.10771591663360595,0.29172382950782777,0.6005602717399597,0.1083788275718689,0.2902267873287201,0.6013944149017334,0.1027366518974304,0.3029495477676391,0.5943138003349304,0.1102629229426384,0.2869462370872497,0.602790892124176,0.107580728828907,0.2938548326492309,0.5985644459724426,0.109620451927185,0.2846417427062988,0.6057378053665161,0.0029734365551609063,0.007172524013987603,0.004343962536529039,nan,nan,nan,nan,38.60376432665147,0.1108866381414773,0.2820600958549746,0.607053266003548,0.2166,0.1655,0.6179,0.1124,0.2818,0.6058
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,10.581451614304726,0.8004942350334798,0.175250034087623,0.0242557308788971,state_temperature_low_extrapolation,state_ae41bbd4bc173f9e8b8d644e,well_predicted,3c_a6f39dd395c2cfcf800d,10.700053288576,10.866913604736329,10.787328720092772,11.195375442504885,10.872779846191406,10.613954544067385,10.865129470825195,0.21109643236632525,0.805770993232727,0.17308384776115415,0.02114512510597702,0.8054934740066528,0.1729976087808609,0.0215089004486799,0.7967882752418518,0.181315466761589,0.0218961965292692,0.8032177090644836,0.1753109395503997,0.0214713141322135,0.8029910922050476,0.1760662347078323,0.0209426563233137,0.8203644156455994,0.1597289890050888,0.0199065580964088,0.008774698383882694,0.008061851689623457,0.0007710191159799113,nan,nan,nan,nan,10.562276074351644,0.7992893509996382,0.1764412664793617,0.0242693825210001,0.6802,0.3167999999999999,0.003,0.7989,0.1795,0.0216
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,42.90080410301551,0.1162485140941912,0.0201796804566924,0.8635718054491164,state_temperature_low_extrapolation,state_b5503c487f2ebbbfb8abcfd6,well_predicted,3c_a6f39dd395c2cfcf800d,43.150051047936,43.59485626220703,43.87001800537109,44.17789459228516,43.83200073242188,43.20301818847656,42.89134979248047,0.5292314257408558,0.12205200195312496,0.022493934258818578,0.8554540634155273,0.1198158711194992,0.0224689878523349,0.8577151298522949,0.1241011321544647,0.0226453226059675,0.8532535433769226,0.1209733188152313,0.0226157549768686,0.8564109206199646,0.1209259331226348,0.0218702256679534,0.8572038412094116,0.1244437545537948,0.0228693801909685,0.852686882019043,0.0020827436539888307,0.00037694598302744363,0.002323214410600163,nan,nan,nan,nan,42.983255349744425,0.1156390245707525,0.020187833821808,0.8641731416074393,0.3901,0.1461,0.4638,0.1266,0.0232000000000001,0.8502
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,27.10113546221069,0.3990730122133156,0.3358817329586543,0.2650452548280301,state_temperature_low_extrapolation,state_bb6a74ca69116d0f29b650df,high_error,3c_65250b1389afa8bc1bcc,27.520003235456,28.111204528808592,29.02320098876953,27.881153106689453,28.42190933227539,27.52032470703125,27.709434509277344,0.6106874788047132,0.3994637727737427,0.3320647358894348,0.26847147941589355,0.3920778036117553,0.3304415345191955,0.2774806320667267,0.3945999145507812,0.3383990824222564,0.2670010030269623,0.3946985900402069,0.3284291625022888,0.2768722176551819,0.402502566576004,0.3366594910621643,0.2608379423618316,0.4134399890899658,0.3263944089412689,0.2601656019687652,0.008739071948001822,0.005225909139469437,0.008383883697068908,nan,nan,nan,nan,27.08287702826404,0.3994935010960082,0.3353280949428278,0.2651784039611639,0.764,0.0875,0.1485,0.4014,0.3357,0.2629
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,41.69772115779477,0.0632632143891241,0.04519145720759,0.8915453284032858,state_temperature_low_extrapolation,state_c193796c439094d69fb39571,well_predicted,3c_a6f39dd395c2cfcf800d,42.319985984768,42.82118225097656,43.343238830566406,42.82102966308594,43.10144805908203,42.09098815917969,42.74920654296875,0.4715548570970857,0.06622315794229501,0.047848302870988776,0.8859285473823547,0.0633204877376556,0.0481695905327796,0.8885099291801453,0.0697646811604499,0.0488640367984771,0.8813713192939758,0.0652313530445098,0.0483062975108623,0.886462390422821,0.0676381289958953,0.0464459024369716,0.8859159350395203,0.0651611387729644,0.0474556870758533,0.8873831629753113,0.0025040759660728495,0.0009308026647931587,0.0027309757332221168,nan,nan,nan,nan,41.73094328869315,0.063322745796793,0.0451977370740556,0.8914795171291513,0.1953,0.3386,0.4661,0.0656,0.046,0.8884
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,33.097631010690975,0.2046238609944094,0.1611551540208736,0.634220984984717,state_temperature_low_extrapolation,state_c28d3dc8f8451fa78786a674,high_error,3c_65250b1389afa8bc1bcc,33.15993936896,34.47509613037109,35.6639404296875,34.200469970703125,34.87628173828125,33.71327209472656,33.92151641845703,0.796326965874243,0.20601212382316586,0.16306546628475188,0.6309224009513855,0.2040344476699829,0.162568062543869,0.6333975195884705,0.2011284828186035,0.170328289270401,0.6285432577133179,0.2067771106958389,0.158474862575531,0.6347479820251465,0.2069617807865142,0.1637162566184997,0.6293219923973083,0.2111587971448898,0.1602398604154586,0.6286012530326843,0.0037328424816838483,0.004540848687319206,0.0029313239571591445,nan,nan,nan,nan,33.120117914316936,0.204274118760648,0.1615554279515822,0.6341704532877699,0.4162,0.0685,0.5153,0.2084,0.1584,0.6332
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,37.89270338412061,0.0452689336913824,0.1161747161335448,0.8385563501750727,state_temperature_low_extrapolation,state_c3f826faa52e87d6646074bc,high_error,3c_65250b1389afa8bc1bcc,38.020072972032,39.97562103271484,41.0638427734375,39.77413177490234,40.12554931640625,39.27128601074219,39.64329528808594,0.680777348324383,0.0432386793196201,0.12390767782926555,0.8328536152839661,0.0443802885711193,0.1240618973970413,0.8315577507019043,0.0414501018822193,0.1296324580907821,0.828917384147644,0.0454871542751789,0.1225297823548317,0.8319830894470215,0.0428410097956657,0.1241757199168205,0.8329831957817078,0.0420348420739173,0.1191385313868522,0.8388266563415527,0.001670724821962489,0.0037918363956691427,0.00366145484703117,nan,nan,nan,nan,37.918613639921055,0.0453543030014299,0.1164930015251879,0.8381526954733821,0.076,0.0709,0.8531,0.0456,0.1154,0.839
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,20.002406332333077,0.387536176945948,0.0731604934407696,0.5393033296132822,state_temperature_low_extrapolation,state_c44cea46b4fc1005f2672697,well_predicted,3c_a6f39dd395c2cfcf800d,20.219936975616,20.02693748474121,20.021163940429688,20.67917251586914,20.145532608032227,19.68086624145508,19.60795211791992,0.42860900479130165,0.40369245409965515,0.07767824828624723,0.5186293005943299,0.4007267951965332,0.0775112807750701,0.5217618942260742,0.398601233959198,0.0796765685081482,0.5217222571372986,0.4001114070415497,0.0775225907564163,0.5223659873008728,0.4005568027496338,0.0785961970686912,0.5208470225334167,0.4184660315513611,0.0750846043229103,0.5064493417739868,0.008301060977234681,0.0017040400597832608,0.006830300836082418,nan,nan,nan,nan,19.99132879208825,0.3865983231351364,0.0734763050945628,0.5399253717703006,0.6234,0.248,0.1286,0.4442,0.0910999999999999,0.4647
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,9.428675450094858,0.6142725348266325,0.319402210136211,0.0663252550371564,state_temperature_low_extrapolation,state_c95c12d71c91a4f7727110df,well_predicted,3c_a6f39dd395c2cfcf800d,9.480020299007998,9.522632598876953,9.442859649658203,9.954021453857422,9.556180953979492,9.34503936767578,9.315061569213867,0.25894528760066793,0.6259726166725159,0.31712685227394105,0.05690051242709153,0.617231011390686,0.3233579695224762,0.0594109259545803,0.6232622265815735,0.3204630017280578,0.0562747307121753,0.6174966096878052,0.3249711692333221,0.0575322173535823,0.6326117515563965,0.3126652836799621,0.0547229945659637,0.6392614841461182,0.3041768372058868,0.0565616935491561,0.009698926261326351,0.008647232338818596,0.0017283816285365752,nan,nan,nan,nan,9.420555595269024,0.6117322052312113,0.3222020006852804,0.0660657940835082,0.4391,0.5536000000000001,0.0073,0.6225,0.3136,0.0639
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,33.90857093609596,0.173659391626735,0.1297952607665537,0.6965453476067113,state_temperature_low_extrapolation,state_ca6a69e6fff1ef002d4bf82d,high_error,3c_65250b1389afa8bc1bcc,34.030001142528,35.36882629394531,36.543922424316406,35.07548522949219,35.749229431152344,34.616424560546875,34.85906982421875,0.7806353933421197,0.17422781288623806,0.1327778428792953,0.6929943561553955,0.1736014038324356,0.1326492875814438,0.6937493085861206,0.1696136742830276,0.1391486674547195,0.6912376284599304,0.1760993897914886,0.1290055215358734,0.6948951482772827,0.1745692044496536,0.1329989284276962,0.6924319267272949,0.1772553920745849,0.1300868093967437,0.6926577687263489,0.0029354832398547316,0.003940966904751814,0.0013873242247475943,nan,nan,nan,nan,33.93684184083047,0.173264810951589,0.1302484442419676,0.6964867448064432,0.3451999999999999,0.0595,0.5953,0.1757999999999999,0.129,0.6952
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,39.20358533881353,0.1598062377251871,0.4364588798897256,0.4037348823850871,state_temperature_low_extrapolation,state_cc45b74082fde969cd4055be,high_error,3c_65250b1389afa8bc1bcc,39.379961125632,41.56336975097656,42.67736053466797,41.6839599609375,41.741310119628906,41.02994537353516,40.68427276611328,0.7655934487259548,0.15584403574466701,0.4415315926074982,0.40262436866760254,0.1550886929035186,0.4371272921562195,0.4077840149402618,0.1490344554185867,0.4532374739646911,0.3977280855178833,0.1574023067951202,0.4358508884906769,0.4067467451095581,0.155882641673088,0.4462301731109619,0.3978872001171112,0.1618120819330215,0.4352121353149414,0.4029757976531982,0.004609452283507671,0.007916882582441456,0.004747467590149041,nan,nan,nan,nan,39.2340293038616,0.1593708013646897,0.4363517159843147,0.4042774826509954,0.35,0.2442,0.4058,0.1625000000000001,0.4357,0.4018
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,13.082059367957733,0.4213688126472664,0.2191263487271972,0.3595048386255363,state_temperature_low_extrapolation,state_d2f94da2022997b142987936,well_predicted,3c_a6f39dd395c2cfcf800d,12.979999103744,12.945314025878906,12.975709915161133,13.408557891845703,13.00929832458496,12.631572723388672,12.701431274414062,0.30721538912966173,0.4441682815551758,0.22520150244235987,0.3306302011013031,0.4331369996070862,0.2276355773210525,0.3392274379730224,0.4456006586551666,0.228376105427742,0.3260232210159302,0.4368176758289337,0.229425773024559,0.333756536245346,0.4527940452098846,0.2237532138824463,0.3234526515007019,0.4524920284748077,0.2168168425559997,0.3306911587715149,0.008964664683166701,0.005153817704969455,0.00625363200218478,nan,nan,nan,nan,13.061851143980295,0.4201795040205451,0.2210728636208209,0.3587476323586339,0.4186,0.526,0.0554,0.4654,0.248,0.2866
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,48.1245133639949,0.0943589954272274,0.7394492489732204,0.1661917555995521,state_temperature_low_extrapolation,state_de575279769fc7e01d6f44c6,high_error,3c_65250b1389afa8bc1bcc,48.56000609664,52.12335205078125,52.78719329833984,52.6977767944336,52.06290435791016,52.14997100830078,50.91891479492188,0.7459357519007782,0.08599013239145274,0.7439889788627625,0.17002089619636532,0.0865972265601158,0.7373713254928589,0.1760314553976059,0.0802045688033104,0.75004643201828,0.1697489917278289,0.0874733328819274,0.7412015199661255,0.1713251769542694,0.0852015167474746,0.7495797872543335,0.1652186959981918,0.0904740169644355,0.7417458295822144,0.1677801609039306,0.003767237998679114,0.005579983403246175,0.004061524456443877,nan,nan,nan,nan,48.169966893968585,0.0940890106518924,0.7397711670059023,0.1661398223422053,0.1862,0.6013,0.2125,0.0939000000000001,0.7432,0.1629
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,39.88815202672198,0.1869162426660326,0.551206785982037,0.2618769713519303,state_temperature_low_extrapolation,state_e2f58a64f4af5b470eb21023,high_error,3c_65250b1389afa8bc1bcc,40.0600385248,42.171591186523436,43.11168670654297,42.25572204589844,42.342018127441406,41.83367919921875,41.314849853515625,0.6648483197878357,0.18280945122241968,0.5522305488586425,0.2649599611759186,0.1819474548101425,0.5461689233779907,0.2718836069107055,0.1758842468261718,0.5618612170219421,0.2622544765472412,0.1834838241338729,0.5477800369262695,0.2687361240386963,0.1822255849838256,0.5583964586257935,0.2593778967857361,0.1905061453580856,0.546946108341217,0.2625477015972137,0.00521383431293266,0.007335596159112253,0.0051598052878539255,nan,nan,nan,nan,39.888113481264845,0.1866048602659172,0.5507674977731498,0.2626276419609328,0.4392,0.2995,0.2613,0.1893,0.5501,0.2606
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,30.42758058578065,0.2927701333089952,0.2446415568685082,0.4625883098224966,state_temperature_low_extrapolation,state_e4926edd7b61c1fd487757ed,high_error,3c_65250b1389afa8bc1bcc,30.470027272192,31.59457473754883,32.726287841796875,31.34565734863281,32.00502014160156,30.85533905029297,31.04056930541992,0.7688613767579489,0.2948651254177094,0.24259079396724698,0.4625440835952759,0.2893613576889038,0.2409486025571823,0.4696900844573974,0.2899383008480072,0.2504070103168487,0.4596546590328216,0.2922999560832977,0.23718923330307,0.4705108404159546,0.2975101768970489,0.2451344430446624,0.4573553204536438,0.305215835571289,0.2392746806144714,0.4555095136165619,0.006619642197264922,0.005254370720108833,0.007058536579716263,nan,nan,nan,nan,30.425380228539236,0.2928048106276295,0.2446137647924134,0.462581424579957,0.5993999999999999,0.0826,0.318,0.2976999999999999,0.2413,0.461
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,40.19676259493231,0.1980049428254551,0.6018564016026235,0.2001386555719214,state_temperature_low_extrapolation,state_ed38d0a9b91c0178a3dfd2b0,high_error,3c_65250b1389afa8bc1bcc,40.430008096,42.408712768554686,43.2290267944336,42.43805694580078,42.58238983154297,42.18589782714844,41.608192443847656,0.5904276400167673,0.19402565658092497,0.6016619801521301,0.20431236624717708,0.193549707531929,0.5953359603881836,0.2111143320798874,0.1874403208494186,0.6099321842193604,0.2026275247335434,0.1942677646875381,0.5982069373130798,0.2075253427028656,0.1928659379482269,0.6081295609474182,0.1990044564008712,0.2020045518875122,0.5967052578926086,0.2012901753187179,0.005211993576110999,0.0068328401724458854,0.0049177279501006,nan,nan,nan,nan,40.177480938378544,0.1978156338752325,0.6013076827377523,0.2008766833870152,0.4788,0.3224,0.1988,0.2002,0.603,0.1968
state_temperature_high_extrapolation:3c_485aadc678c8a7fb274c:364.15,4-methyl-2-pentanone,"2,2,4-trimethylpentane",2-methyl-1-propanol,3,CC(=O)CC(C)C,CC(C)CC(C)(C)C,CC(C)CO,364.15,isothermal,10.1016/j.fluid.2011.05.011,55.53800120413473,0.0839291738456227,0.0478151172129903,0.8682557089413868,state_temperature_high_extrapolation,state_00c971e70895fe0b05655e01,representative,3c_485aadc678c8a7fb274c,56.20004439488,56.708439636230466,56.57567596435547,55.95149993896485,56.84835052490234,57.401885986328125,56.76478576660156,0.5230204779707022,0.08060526996850961,0.050069469213485686,0.8693252682685852,0.0770592093467712,0.0493833720684051,0.873557448387146,0.0893303081393241,0.0499734729528427,0.8606962561607361,0.0740480944514274,0.0515941679477691,0.8743577599525452,0.0778623893857002,0.0485201366245746,0.8736174702644348,0.0847263485193252,0.0508761964738369,0.864397406578064,0.006249081334295891,0.0012099474315570822,0.006332534837578005,nan,nan,nan,nan,55.66098997987456,0.0837694015844858,0.0498065068785258,0.8664240915369882,0.0668999999999999,0.0082,0.9249,0.0764,0.0473,0.8763
state_temperature_high_extrapolation:3c_a6f39dd395c2cfcf800d:340.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,340.0,isothermal,10.1016/j.fluid.2009.01.016,66.26148007572694,0.2154786948385371,0.047522852993705,0.7369984521677577,state_temperature_high_extrapolation,state_09211f4c985e5a126dfb0442,well_predicted,3c_a6f39dd395c2cfcf800d,66.819970940288,65.12581024169921,63.35596466064453,65.77351379394531,65.53193664550781,64.5040283203125,66.46360778808594,1.2137881776820862,0.21576080918312074,0.05027699097990986,0.7339621782302856,0.2250416129827499,0.0509471595287323,0.724011242389679,0.2151088863611221,0.0520852655172348,0.7328057885169983,0.2151192426681518,0.0520068295300006,0.7328739166259766,0.2138756513595581,0.047425664961338,0.7386986613273621,0.2096586525440216,0.0489200353622436,0.7414212822914124,0.005651549915598914,0.002042223831271283,0.006701029400694503,nan,nan,nan,nan,66.39580745624795,0.2147096569277373,0.0474246198530783,0.7378657232191842,0.4961,0.1868,0.3171,0.2165,0.0489999999999999,0.7345
