task,protocol,subset,seed,direction,target,metric,value
LLE,binary-unseen-component,binary,2,,endpoints,max_equilibrium_rms,1.5748767115257584e-15
LLE,binary-unseen-component,binary,2,,endpoints,min_grid_tpd,-1.2212453270876722e-15
LLE,binary-unseen-component,binary,2,,endpoints,r2_target_met,0.0
LLE,binary-unseen-component,all,3,,endpoints,conditions,284
LLE,binary-unseen-component,all,3,,endpoints,successful_conditions,284
LLE,binary-unseen-component,all,3,,endpoints,success_fraction,1.0
LLE,binary-unseen-component,all,3,,endpoints,failure_penalized_set_distance,0.12168221160611811
LLE,binary-unseen-component,all,3,,endpoints,observed_coverage_at_0.02,0.08098591549295775
LLE,binary-unseen-component,all,3,,endpoints,matched_endpoint_r2_successful_only,0.8398543674070926
LLE,binary-unseen-component,all,3,,endpoints,matched_endpoint_mae_successful_only,0.10092585963260117
LLE,binary-unseen-component,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.15435901169614388
LLE,binary-unseen-component,all,3,,endpoints,max_equilibrium_rms,2.515638542872629e-15
LLE,binary-unseen-component,all,3,,endpoints,min_grid_tpd,-2.0122792321330962e-15
LLE,binary-unseen-component,all,3,,endpoints,r2_target_met,0.0
LLE,binary-unseen-component,binary,3,,endpoints,conditions,284
LLE,binary-unseen-component,binary,3,,endpoints,successful_conditions,284
LLE,binary-unseen-component,binary,3,,endpoints,success_fraction,1.0
LLE,binary-unseen-component,binary,3,,endpoints,failure_penalized_set_distance,0.12168221160611811
LLE,binary-unseen-component,binary,3,,endpoints,observed_coverage_at_0.02,0.08098591549295775
LLE,binary-unseen-component,binary,3,,endpoints,matched_endpoint_r2_successful_only,0.8398543674070926
LLE,binary-unseen-component,binary,3,,endpoints,matched_endpoint_mae_successful_only,0.10092585963260117
LLE,binary-unseen-component,binary,3,,endpoints,matched_endpoint_rmse_successful_only,0.15435901169614388
LLE,binary-unseen-component,binary,3,,endpoints,max_equilibrium_rms,2.515638542872629e-15
LLE,binary-unseen-component,binary,3,,endpoints,min_grid_tpd,-2.0122792321330962e-15
LLE,binary-unseen-component,binary,3,,endpoints,r2_target_met,0.0
LLE,binary-unseen-component,all,4,,endpoints,conditions,256
LLE,binary-unseen-component,all,4,,endpoints,successful_conditions,256
LLE,binary-unseen-component,all,4,,endpoints,success_fraction,1.0
LLE,binary-unseen-component,all,4,,endpoints,failure_penalized_set_distance,0.15322850801010227
LLE,binary-unseen-component,all,4,,endpoints,observed_coverage_at_0.02,0.16796875
LLE,binary-unseen-component,all,4,,endpoints,matched_endpoint_r2_successful_only,0.6307233185963887
LLE,binary-unseen-component,all,4,,endpoints,matched_endpoint_mae_successful_only,0.12548975262791584
LLE,binary-unseen-component,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.21201380855135654
LLE,binary-unseen-component,all,4,,endpoints,max_equilibrium_rms,2.1648129737628918e-15
LLE,binary-unseen-component,all,4,,endpoints,min_grid_tpd,-3.0687258290029718e-15
LLE,binary-unseen-component,all,4,,endpoints,r2_target_met,0.0
LLE,binary-unseen-component,binary,4,,endpoints,conditions,256
LLE,binary-unseen-component,binary,4,,endpoints,successful_conditions,256
LLE,binary-unseen-component,binary,4,,endpoints,success_fraction,1.0
LLE,binary-unseen-component,binary,4,,endpoints,failure_penalized_set_distance,0.15322850801010227
LLE,binary-unseen-component,binary,4,,endpoints,observed_coverage_at_0.02,0.16796875
LLE,binary-unseen-component,binary,4,,endpoints,matched_endpoint_r2_successful_only,0.6307233185963887
LLE,binary-unseen-component,binary,4,,endpoints,matched_endpoint_mae_successful_only,0.12548975262791584
LLE,binary-unseen-component,binary,4,,endpoints,matched_endpoint_rmse_successful_only,0.21201380855135654
LLE,binary-unseen-component,binary,4,,endpoints,max_equilibrium_rms,2.1648129737628918e-15
LLE,binary-unseen-component,binary,4,,endpoints,min_grid_tpd,-3.0687258290029718e-15
LLE,binary-unseen-component,binary,4,,endpoints,r2_target_met,0.0
LLE,mixed-random,all,0,,endpoints,conditions,657
LLE,mixed-random,all,0,,endpoints,successful_conditions,657
LLE,mixed-random,all,0,,endpoints,success_fraction,1.0
LLE,mixed-random,all,0,,endpoints,failure_penalized_set_distance,0.03929809917816013
LLE,mixed-random,all,0,,endpoints,observed_coverage_at_0.02,0.3778831627485797
LLE,mixed-random,all,0,,endpoints,matched_endpoint_r2_successful_only,0.9202873937489172
LLE,mixed-random,all,0,,endpoints,matched_endpoint_mae_successful_only,0.0536863356410457
LLE,mixed-random,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.09307507176925008
LLE,mixed-random,all,0,,endpoints,max_equilibrium_rms,1.3474078631405035e-06
LLE,mixed-random,all,0,,endpoints,min_grid_tpd,-2.713978819457452e-09
LLE,mixed-random,all,0,,endpoints,r2_target_met,0.0
LLE,mixed-random,binary,0,,endpoints,conditions,419
LLE,mixed-random,binary,0,,endpoints,successful_conditions,419
LLE,mixed-random,binary,0,,endpoints,success_fraction,1.0
LLE,mixed-random,binary,0,,endpoints,failure_penalized_set_distance,0.027060882087700716
LLE,mixed-random,binary,0,,endpoints,observed_coverage_at_0.02,0.4916467780429594
LLE,mixed-random,binary,0,,endpoints,matched_endpoint_r2_successful_only,0.988608801273633
LLE,mixed-random,binary,0,,endpoints,matched_endpoint_mae_successful_only,0.024617012675302082
LLE,mixed-random,binary,0,,endpoints,matched_endpoint_rmse_successful_only,0.03766821624457301
LLE,mixed-random,binary,0,,endpoints,max_equilibrium_rms,1.0051892865197317e-14
LLE,mixed-random,binary,0,,endpoints,min_grid_tpd,-2.168404344971009e-15
LLE,mixed-random,binary,0,,endpoints,r2_target_met,1.0
LLE,mixed-random,ternary,0,,endpoints,conditions,238
LLE,mixed-random,ternary,0,,endpoints,successful_conditions,238
LLE,mixed-random,ternary,0,,endpoints,success_fraction,1.0
LLE,mixed-random,ternary,0,,endpoints,failure_penalized_set_distance,0.06084177128279245
LLE,mixed-random,ternary,0,,endpoints,observed_coverage_at_0.02,0.17760184002444068
LLE,mixed-random,ternary,0,,endpoints,matched_endpoint_r2_successful_only,0.9099112012398537
LLE,mixed-random,ternary,0,,endpoints,matched_endpoint_mae_successful_only,0.056786385817462405
LLE,mixed-random,ternary,0,,endpoints,matched_endpoint_rmse_successful_only,0.09713650911004215
LLE,mixed-random,ternary,0,,endpoints,max_equilibrium_rms,1.3474078631405035e-06
LLE,mixed-random,ternary,0,,endpoints,min_grid_tpd,-2.713978819457452e-09
LLE,mixed-random,ternary,0,,endpoints,r2_target_met,0.0
LLE,mixed-random,all,1,,endpoints,conditions,657
LLE,mixed-random,all,1,,endpoints,successful_conditions,657
LLE,mixed-random,all,1,,endpoints,success_fraction,1.0
LLE,mixed-random,all,1,,endpoints,failure_penalized_set_distance,0.037818459415445524
LLE,mixed-random,all,1,,endpoints,observed_coverage_at_0.02,0.3694878792903872
LLE,mixed-random,all,1,,endpoints,matched_endpoint_r2_successful_only,0.9384069767737124
LLE,mixed-random,all,1,,endpoints,matched_endpoint_mae_successful_only,0.04788277788889084
LLE,mixed-random,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.08296778402790285
LLE,mixed-random,all,1,,endpoints,max_equilibrium_rms,3.2419999484901075e-07
LLE,mixed-random,all,1,,endpoints,min_grid_tpd,-4.99779462259653e-09
LLE,mixed-random,all,1,,endpoints,r2_target_met,0.0
LLE,mixed-random,binary,1,,endpoints,conditions,419
LLE,mixed-random,binary,1,,endpoints,successful_conditions,419
LLE,mixed-random,binary,1,,endpoints,success_fraction,1.0
LLE,mixed-random,binary,1,,endpoints,failure_penalized_set_distance,0.02944466233712367
LLE,mixed-random,binary,1,,endpoints,observed_coverage_at_0.02,0.4701670644391408
LLE,mixed-random,binary,1,,endpoints,matched_endpoint_r2_successful_only,0.9870192761117388
LLE,mixed-random,binary,1,,endpoints,matched_endpoint_mae_successful_only,0.027095081371680752
LLE,mixed-random,binary,1,,endpoints,matched_endpoint_rmse_successful_only,0.04023772316881462
LLE,mixed-random,binary,1,,endpoints,max_equilibrium_rms,1.0132364050289396e-14
LLE,mixed-random,binary,1,,endpoints,min_grid_tpd,-3.1086244689504383e-15
LLE,mixed-random,binary,1,,endpoints,r2_target_met,1.0
LLE,mixed-random,ternary,1,,endpoints,conditions,238
LLE,mixed-random,ternary,1,,endpoints,successful_conditions,238
LLE,mixed-random,ternary,1,,endpoints,success_fraction,1.0
LLE,mixed-random,ternary,1,,endpoints,failure_penalized_set_distance,0.0525605643558525
LLE,mixed-random,ternary,1,,endpoints,observed_coverage_at_0.02,0.19224175081422004
LLE,mixed-random,ternary,1,,endpoints,matched_endpoint_r2_successful_only,0.9308931542253436
LLE,mixed-random,ternary,1,,endpoints,matched_endpoint_mae_successful_only,0.050146942681257384
LLE,mixed-random,ternary,1,,endpoints,matched_endpoint_rmse_successful_only,0.08635428902099605
LLE,mixed-random,ternary,1,,endpoints,max_equilibrium_rms,3.2419999484901075e-07
LLE,mixed-random,ternary,1,,endpoints,min_grid_tpd,-4.99779462259653e-09
LLE,mixed-random,ternary,1,,endpoints,r2_target_met,0.0
LLE,mixed-random,all,2,,endpoints,conditions,657
LLE,mixed-random,all,2,,endpoints,successful_conditions,657
LLE,mixed-random,all,2,,endpoints,success_fraction,1.0
LLE,mixed-random,all,2,,endpoints,failure_penalized_set_distance,0.040524364833717914
LLE,mixed-random,all,2,,endpoints,observed_coverage_at_0.02,0.39312283626680616
LLE,mixed-random,all,2,,endpoints,matched_endpoint_r2_successful_only,0.9280211226232193
LLE,mixed-random,all,2,,endpoints,matched_endpoint_mae_successful_only,0.05055235090839094
LLE,mixed-random,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.0879458433530506
LLE,mixed-random,all,2,,endpoints,max_equilibrium_rms,1.8490356545469113e-07
LLE,mixed-random,all,2,,endpoints,min_grid_tpd,-8.978309651297423e-09
LLE,mixed-random,all,2,,endpoints,r2_target_met,0.0
LLE,mixed-random,binary,2,,endpoints,conditions,419
LLE,mixed-random,binary,2,,endpoints,successful_conditions,419
LLE,mixed-random,binary,2,,endpoints,success_fraction,1.0
LLE,mixed-random,binary,2,,endpoints,failure_penalized_set_distance,0.029362067301719273
LLE,mixed-random,binary,2,,endpoints,observed_coverage_at_0.02,0.5
LLE,mixed-random,binary,2,,endpoints,matched_endpoint_r2_successful_only,0.9873476162042853
LLE,mixed-random,binary,2,,endpoints,matched_endpoint_mae_successful_only,0.02723406882998321
LLE,mixed-random,binary,2,,endpoints,matched_endpoint_rmse_successful_only,0.03994454534080831
LLE,mixed-random,binary,2,,endpoints,max_equilibrium_rms,5.2272765352031615e-15
LLE,mixed-random,binary,2,,endpoints,min_grid_tpd,-2.6645352591003757e-15
LLE,mixed-random,binary,2,,endpoints,r2_target_met,1.0
LLE,mixed-random,ternary,2,,endpoints,conditions,238
LLE,mixed-random,ternary,2,,endpoints,successful_conditions,238
LLE,mixed-random,ternary,2,,endpoints,success_fraction,1.0
LLE,mixed-random,ternary,2,,endpoints,failure_penalized_set_distance,0.060175636539211326
LLE,mixed-random,ternary,2,,endpoints,observed_coverage_at_0.02,0.2049651404508053
LLE,mixed-random,ternary,2,,endpoints,matched_endpoint_r2_successful_only,0.91826059142817
LLE,mixed-random,ternary,2,,endpoints,matched_endpoint_mae_successful_only,0.0531007316588788
LLE,mixed-random,ternary,2,,endpoints,matched_endpoint_rmse_successful_only,0.09168081965904727
LLE,mixed-random,ternary,2,,endpoints,max_equilibrium_rms,1.8490356545469113e-07
LLE,mixed-random,ternary,2,,endpoints,min_grid_tpd,-8.978309651297423e-09
LLE,mixed-random,ternary,2,,endpoints,r2_target_met,0.0
LLE,mixed-random,all,3,,endpoints,conditions,657
LLE,mixed-random,all,3,,endpoints,successful_conditions,657
LLE,mixed-random,all,3,,endpoints,success_fraction,1.0
LLE,mixed-random,all,3,,endpoints,failure_penalized_set_distance,0.042920694211668484
LLE,mixed-random,all,3,,endpoints,observed_coverage_at_0.02,0.349575743056524
LLE,mixed-random,all,3,,endpoints,matched_endpoint_r2_successful_only,0.9157021483320497
LLE,mixed-random,all,3,,endpoints,matched_endpoint_mae_successful_only,0.05714328557448974
LLE,mixed-random,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.0979172103017205
LLE,mixed-random,all,3,,endpoints,max_equilibrium_rms,2.744281103178477e-08
LLE,mixed-random,all,3,,endpoints,min_grid_tpd,-7.981775240750721e-10
LLE,mixed-random,all,3,,endpoints,r2_target_met,0.0
LLE,mixed-random,binary,3,,endpoints,conditions,419
LLE,mixed-random,binary,3,,endpoints,successful_conditions,419
LLE,mixed-random,binary,3,,endpoints,success_fraction,1.0
LLE,mixed-random,binary,3,,endpoints,failure_penalized_set_distance,0.03031109697094803
LLE,mixed-random,binary,3,,endpoints,observed_coverage_at_0.02,0.44630071599045346
LLE,mixed-random,binary,3,,endpoints,matched_endpoint_r2_successful_only,0.9872697067306304
LLE,mixed-random,binary,3,,endpoints,matched_endpoint_mae_successful_only,0.02817148797889974
LLE,mixed-random,binary,3,,endpoints,matched_endpoint_rmse_successful_only,0.03958245988488102
LLE,mixed-random,binary,3,,endpoints,max_equilibrium_rms,5.2272765352031615e-15
LLE,mixed-random,binary,3,,endpoints,min_grid_tpd,-3.3306690738754696e-15
LLE,mixed-random,binary,3,,endpoints,r2_target_met,1.0
LLE,mixed-random,ternary,3,,endpoints,conditions,238
LLE,mixed-random,ternary,3,,endpoints,successful_conditions,238
LLE,mixed-random,ternary,3,,endpoints,success_fraction,1.0
LLE,mixed-random,ternary,3,,endpoints,failure_penalized_set_distance,0.06511994313545787
LLE,mixed-random,ternary,3,,endpoints,observed_coverage_at_0.02,0.17929102179889184
LLE,mixed-random,ternary,3,,endpoints,matched_endpoint_r2_successful_only,0.9053336348508966
LLE,mixed-random,ternary,3,,endpoints,matched_endpoint_mae_successful_only,0.06016944936444007
LLE,mixed-random,ternary,3,,endpoints,matched_endpoint_rmse_successful_only,0.10210578308237521
LLE,mixed-random,ternary,3,,endpoints,max_equilibrium_rms,2.744281103178477e-08
LLE,mixed-random,ternary,3,,endpoints,min_grid_tpd,-7.981775240750721e-10
LLE,mixed-random,ternary,3,,endpoints,r2_target_met,0.0
LLE,mixed-random,all,4,,endpoints,conditions,657
LLE,mixed-random,all,4,,endpoints,successful_conditions,657
LLE,mixed-random,all,4,,endpoints,success_fraction,1.0
LLE,mixed-random,all,4,,endpoints,failure_penalized_set_distance,0.04085223371037657
LLE,mixed-random,all,4,,endpoints,observed_coverage_at_0.02,0.3353397764927445
LLE,mixed-random,all,4,,endpoints,matched_endpoint_r2_successful_only,0.9317890915113853
LLE,mixed-random,all,4,,endpoints,matched_endpoint_mae_successful_only,0.04961438488078273
LLE,mixed-random,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.08636551224509834
LLE,mixed-random,all,4,,endpoints,max_equilibrium_rms,7.091240724814532e-08
LLE,mixed-random,all,4,,endpoints,min_grid_tpd,-7.020877212937648e-10
LLE,mixed-random,all,4,,endpoints,r2_target_met,0.0
LLE,mixed-random,binary,4,,endpoints,conditions,419
LLE,mixed-random,binary,4,,endpoints,successful_conditions,419
LLE,mixed-random,binary,4,,endpoints,success_fraction,1.0
LLE,mixed-random,binary,4,,endpoints,failure_penalized_set_distance,0.03203699813551288
LLE,mixed-random,binary,4,,endpoints,observed_coverage_at_0.02,0.435958631662689
LLE,mixed-random,binary,4,,endpoints,matched_endpoint_r2_successful_only,0.9840949091800045
LLE,mixed-random,binary,4,,endpoints,matched_endpoint_mae_successful_only,0.028681136835744508
LLE,mixed-random,binary,4,,endpoints,matched_endpoint_rmse_successful_only,0.04437757606848839
LLE,mixed-random,binary,4,,endpoints,max_equilibrium_rms,4.019505691842009e-14
LLE,mixed-random,binary,4,,endpoints,min_grid_tpd,-3.552713678800501e-15
LLE,mixed-random,binary,4,,endpoints,r2_target_met,1.0
LLE,mixed-random,ternary,4,,endpoints,conditions,238
LLE,mixed-random,ternary,4,,endpoints,successful_conditions,238
LLE,mixed-random,ternary,4,,endpoints,success_fraction,1.0
LLE,mixed-random,ternary,4,,endpoints,failure_penalized_set_distance,0.05637149297872901
LLE,mixed-random,ternary,4,,endpoints,observed_coverage_at_0.02,0.15819985919775836
LLE,mixed-random,ternary,4,,endpoints,matched_endpoint_r2_successful_only,0.9235210374855153
LLE,mixed-random,ternary,4,,endpoints,matched_endpoint_mae_successful_only,0.05194576122800008
LLE,mixed-random,ternary,4,,endpoints,matched_endpoint_rmse_successful_only,0.08983536439077662
LLE,mixed-random,ternary,4,,endpoints,max_equilibrium_rms,7.091240724814532e-08
LLE,mixed-random,ternary,4,,endpoints,min_grid_tpd,-7.020877212937648e-10
LLE,mixed-random,ternary,4,,endpoints,r2_target_met,0.0
LLE,mixed-system,all,0,,endpoints,conditions,706
LLE,mixed-system,all,0,,endpoints,successful_conditions,706
LLE,mixed-system,all,0,,endpoints,success_fraction,1.0
LLE,mixed-system,all,0,,endpoints,failure_penalized_set_distance,0.09118004391866616
LLE,mixed-system,all,0,,endpoints,observed_coverage_at_0.02,0.08519399451305537
LLE,mixed-system,all,0,,endpoints,matched_endpoint_r2_successful_only,0.8799440806611345
LLE,mixed-system,all,0,,endpoints,matched_endpoint_mae_successful_only,0.07171425008622578
LLE,mixed-system,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.11516204499971351
LLE,mixed-system,all,0,,endpoints,max_equilibrium_rms,2.0719788068725257e-08
LLE,mixed-system,all,0,,endpoints,min_grid_tpd,-1.1192335946930143e-09
LLE,mixed-system,all,0,,endpoints,r2_target_met,0.0
LLE,mixed-system,binary,0,,endpoints,conditions,481
LLE,mixed-system,binary,0,,endpoints,successful_conditions,481
LLE,mixed-system,binary,0,,endpoints,success_fraction,1.0
LLE,mixed-system,binary,0,,endpoints,failure_penalized_set_distance,0.09321803758351103
LLE,mixed-system,binary,0,,endpoints,observed_coverage_at_0.02,0.09355509355509356
LLE,mixed-system,binary,0,,endpoints,matched_endpoint_r2_successful_only,0.8433465915952163
LLE,mixed-system,binary,0,,endpoints,matched_endpoint_mae_successful_only,0.07880311489905518
LLE,mixed-system,binary,0,,endpoints,matched_endpoint_rmse_successful_only,0.12177714371313916
LLE,mixed-system,binary,0,,endpoints,max_equilibrium_rms,1.884189210646661e-15
LLE,mixed-system,binary,0,,endpoints,min_grid_tpd,-1.7724537115793026e-15
LLE,mixed-system,binary,0,,endpoints,r2_target_met,0.0
LLE,mixed-system,ternary,0,,endpoints,conditions,225
LLE,mixed-system,ternary,0,,endpoints,successful_conditions,225
LLE,mixed-system,ternary,0,,endpoints,success_fraction,1.0
LLE,mixed-system,ternary,0,,endpoints,failure_penalized_set_distance,0.08682326635070897
LLE,mixed-system,ternary,0,,endpoints,observed_coverage_at_0.02,0.06731982278318707
LLE,mixed-system,ternary,0,,endpoints,matched_endpoint_r2_successful_only,0.8833488462195068
LLE,mixed-system,ternary,0,,endpoints,matched_endpoint_mae_successful_only,0.07080956529486103
LLE,mixed-system,ternary,0,,endpoints,matched_endpoint_rmse_successful_only,0.11429027611060577
LLE,mixed-system,ternary,0,,endpoints,max_equilibrium_rms,2.0719788068725257e-08
LLE,mixed-system,ternary,0,,endpoints,min_grid_tpd,-1.1192335946930143e-09
LLE,mixed-system,ternary,0,,endpoints,r2_target_met,0.0
LLE,mixed-system,all,1,,endpoints,conditions,742
LLE,mixed-system,all,1,,endpoints,successful_conditions,742
LLE,mixed-system,all,1,,endpoints,success_fraction,1.0
LLE,mixed-system,all,1,,endpoints,failure_penalized_set_distance,0.081817170003018
LLE,mixed-system,all,1,,endpoints,observed_coverage_at_0.02,0.15404286026626077
LLE,mixed-system,all,1,,endpoints,matched_endpoint_r2_successful_only,0.906888681952392
LLE,mixed-system,all,1,,endpoints,matched_endpoint_mae_successful_only,0.06260672992418033
LLE,mixed-system,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.10263079673751715
LLE,mixed-system,all,1,,endpoints,max_equilibrium_rms,3.707178548967577e-08
LLE,mixed-system,all,1,,endpoints,min_grid_tpd,-6.102087724002558e-10
LLE,mixed-system,all,1,,endpoints,r2_target_met,0.0
LLE,mixed-system,binary,1,,endpoints,conditions,501
LLE,mixed-system,binary,1,,endpoints,successful_conditions,501
LLE,mixed-system,binary,1,,endpoints,success_fraction,1.0
LLE,mixed-system,binary,1,,endpoints,failure_penalized_set_distance,0.08513606317907496
LLE,mixed-system,binary,1,,endpoints,observed_coverage_at_0.02,0.17764471057884232
LLE,mixed-system,binary,1,,endpoints,matched_endpoint_r2_successful_only,0.9000691726385084
LLE,mixed-system,binary,1,,endpoints,matched_endpoint_mae_successful_only,0.07518352990217023
LLE,mixed-system,binary,1,,endpoints,matched_endpoint_rmse_successful_only,0.10841202297544728
LLE,mixed-system,binary,1,,endpoints,max_equilibrium_rms,5.160447512283328e-15
LLE,mixed-system,binary,1,,endpoints,min_grid_tpd,-2.6645352591003757e-15
LLE,mixed-system,binary,1,,endpoints,r2_target_met,0.0
LLE,mixed-system,ternary,1,,endpoints,conditions,241
LLE,mixed-system,ternary,1,,endpoints,successful_conditions,241
LLE,mixed-system,ternary,1,,endpoints,success_fraction,1.0
LLE,mixed-system,ternary,1,,endpoints,failure_penalized_set_distance,0.0749177281722938
LLE,mixed-system,ternary,1,,endpoints,observed_coverage_at_0.02,0.10497843285296878
LLE,mixed-system,ternary,1,,endpoints,matched_endpoint_r2_successful_only,0.902052672357927
LLE,mixed-system,ternary,1,,endpoints,matched_endpoint_mae_successful_only,0.06113034819244673
LLE,mixed-system,ternary,1,,endpoints,matched_endpoint_rmse_successful_only,0.10193063997247644
LLE,mixed-system,ternary,1,,endpoints,max_equilibrium_rms,3.707178548967577e-08
LLE,mixed-system,ternary,1,,endpoints,min_grid_tpd,-6.102087724002558e-10
LLE,mixed-system,ternary,1,,endpoints,r2_target_met,0.0
LLE,mixed-system,all,2,,endpoints,conditions,722
LLE,mixed-system,all,2,,endpoints,successful_conditions,722
LLE,mixed-system,all,2,,endpoints,success_fraction,1.0
LLE,mixed-system,all,2,,endpoints,failure_penalized_set_distance,0.09662340822438419
LLE,mixed-system,all,2,,endpoints,observed_coverage_at_0.02,0.13717605281517659
LLE,mixed-system,all,2,,endpoints,matched_endpoint_r2_successful_only,0.8602174569675696
LLE,mixed-system,all,2,,endpoints,matched_endpoint_mae_successful_only,0.07447306215499716
LLE,mixed-system,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.12087756046067667
LLE,mixed-system,all,2,,endpoints,max_equilibrium_rms,1.386487258742978e-07
LLE,mixed-system,all,2,,endpoints,min_grid_tpd,-1.2312460828667326e-08
LLE,mixed-system,all,2,,endpoints,r2_target_met,0.0
LLE,mixed-system,binary,2,,endpoints,conditions,458
LLE,mixed-system,binary,2,,endpoints,successful_conditions,458
LLE,mixed-system,binary,2,,endpoints,success_fraction,1.0
LLE,mixed-system,binary,2,,endpoints,failure_penalized_set_distance,0.10447364188810118
LLE,mixed-system,binary,2,,endpoints,observed_coverage_at_0.02,0.15829694323144106
LLE,mixed-system,binary,2,,endpoints,matched_endpoint_r2_successful_only,0.8416120667359562
LLE,mixed-system,binary,2,,endpoints,matched_endpoint_mae_successful_only,0.08791177509082719
LLE,mixed-system,binary,2,,endpoints,matched_endpoint_rmse_successful_only,0.13864364766353482
LLE,mixed-system,binary,2,,endpoints,max_equilibrium_rms,1.541971128937257e-15
LLE,mixed-system,binary,2,,endpoints,min_grid_tpd,-1.7486012637846216e-15
LLE,mixed-system,binary,2,,endpoints,r2_target_met,0.0
LLE,mixed-system,ternary,2,,endpoints,conditions,264
LLE,mixed-system,ternary,2,,endpoints,successful_conditions,264
LLE,mixed-system,ternary,2,,endpoints,success_fraction,1.0
LLE,mixed-system,ternary,2,,endpoints,failure_penalized_set_distance,0.08300444224717825
LLE,mixed-system,ternary,2,,endpoints,observed_coverage_at_0.02,0.10053450807786932
LLE,mixed-system,ternary,2,,endpoints,matched_endpoint_r2_successful_only,0.8613484315882229
LLE,mixed-system,ternary,2,,endpoints,matched_endpoint_mae_successful_only,0.07302534626145547
LLE,mixed-system,ternary,2,,endpoints,matched_endpoint_rmse_successful_only,0.11880525673285554
LLE,mixed-system,ternary,2,,endpoints,max_equilibrium_rms,1.386487258742978e-07
LLE,mixed-system,ternary,2,,endpoints,min_grid_tpd,-1.2312460828667326e-08
LLE,mixed-system,ternary,2,,endpoints,r2_target_met,0.0
LLE,mixed-system,all,3,,endpoints,conditions,731
LLE,mixed-system,all,3,,endpoints,successful_conditions,731
LLE,mixed-system,all,3,,endpoints,success_fraction,1.0
LLE,mixed-system,all,3,,endpoints,failure_penalized_set_distance,0.06679167238854772
LLE,mixed-system,all,3,,endpoints,observed_coverage_at_0.02,0.16568775297244293
LLE,mixed-system,all,3,,endpoints,matched_endpoint_r2_successful_only,0.8618650854212344
LLE,mixed-system,all,3,,endpoints,matched_endpoint_mae_successful_only,0.0747830252508311
LLE,mixed-system,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.12111282889206765
LLE,mixed-system,all,3,,endpoints,max_equilibrium_rms,5.296884395797412e-09
LLE,mixed-system,all,3,,endpoints,min_grid_tpd,-3.041673579673443e-10
LLE,mixed-system,all,3,,endpoints,r2_target_met,0.0
LLE,mixed-system,binary,3,,endpoints,conditions,483
LLE,mixed-system,binary,3,,endpoints,successful_conditions,483
LLE,mixed-system,binary,3,,endpoints,success_fraction,1.0
LLE,mixed-system,binary,3,,endpoints,failure_penalized_set_distance,0.055873914392809726
LLE,mixed-system,binary,3,,endpoints,observed_coverage_at_0.02,0.20082815734989648
LLE,mixed-system,binary,3,,endpoints,matched_endpoint_r2_successful_only,0.9563493570141545
LLE,mixed-system,binary,3,,endpoints,matched_endpoint_mae_successful_only,0.04894920692199435
LLE,mixed-system,binary,3,,endpoints,matched_endpoint_rmse_successful_only,0.07347843709200759
LLE,mixed-system,binary,3,,endpoints,max_equilibrium_rms,2.554135118611712e-15
LLE,mixed-system,binary,3,,endpoints,min_grid_tpd,-1.942890293094024e-15
LLE,mixed-system,binary,3,,endpoints,r2_target_met,1.0
LLE,mixed-system,ternary,3,,endpoints,conditions,248
LLE,mixed-system,ternary,3,,endpoints,successful_conditions,248
LLE,mixed-system,ternary,3,,endpoints,success_fraction,1.0
LLE,mixed-system,ternary,3,,endpoints,failure_penalized_set_distance,0.08805488654960196
LLE,mixed-system,ternary,3,,endpoints,observed_coverage_at_0.02,0.09724898154377332
LLE,mixed-system,ternary,3,,endpoints,matched_endpoint_r2_successful_only,0.8453384448909995
LLE,mixed-system,ternary,3,,endpoints,matched_endpoint_mae_successful_only,0.07771951375979233
LLE,mixed-system,ternary,3,,endpoints,matched_endpoint_rmse_successful_only,0.12538714652456834
LLE,mixed-system,ternary,3,,endpoints,max_equilibrium_rms,5.296884395797412e-09
LLE,mixed-system,ternary,3,,endpoints,min_grid_tpd,-3.041673579673443e-10
LLE,mixed-system,ternary,3,,endpoints,r2_target_met,0.0
LLE,mixed-system,all,4,,endpoints,conditions,579
LLE,mixed-system,all,4,,endpoints,successful_conditions,579
LLE,mixed-system,all,4,,endpoints,success_fraction,1.0
LLE,mixed-system,all,4,,endpoints,failure_penalized_set_distance,0.07504922509447279
LLE,mixed-system,all,4,,endpoints,observed_coverage_at_0.02,0.13685444094337404
LLE,mixed-system,all,4,,endpoints,matched_endpoint_r2_successful_only,0.8692042851733752
LLE,mixed-system,all,4,,endpoints,matched_endpoint_mae_successful_only,0.07750861153159434
LLE,mixed-system,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.1231692329912615
LLE,mixed-system,all,4,,endpoints,max_equilibrium_rms,7.738208639477648e-08
LLE,mixed-system,all,4,,endpoints,min_grid_tpd,-7.562102943836635e-09
LLE,mixed-system,all,4,,endpoints,r2_target_met,0.0
