record_type,seed,sample_id,system_id,chemical_family,direction,state_unit,target_state,full_predicted_state,pairwise_predicted_state,full_state_abs_error,pairwise_state_abs_error,delta_state_error_pairwise_minus_full,full_y_mae,pairwise_y_mae,delta_y_error_pairwise_minus_full,mean_abs_manybody_delta_log_gamma,selection_rule,alpha_12_full,alpha_12_pairwise,delta_log_alpha_12_full_minus_pairwise,alpha_13_full,alpha_13_pairwise,delta_log_alpha_13_full_minus_pairwise,alpha_23_full,alpha_23_pairwise,delta_log_alpha_23_full_minus_pairwise,x_1,y_true_1,y_full_1,y_pairwise_1,delta_y_1_full_minus_pairwise,gamma_full_1,gamma_pairwise_1,delta_log_gamma_1_full_minus_pairwise,smiles_1,x_2,y_true_2,y_full_2,y_pairwise_2,delta_y_2_full_minus_pairwise,gamma_full_2,gamma_pairwise_2,delta_log_gamma_2_full_minus_pairwise,smiles_2,x_3,y_true_3,y_full_3,y_pairwise_3,delta_y_3_full_minus_pairwise,gamma_full_3,gamma_pairwise_3,delta_log_gamma_3_full_minus_pairwise,smiles_3,temperature_k,name_1,name_2,name_3,manybody_y_l1,third_component_fraction,ab_edge_ratio_x1_over_x1_plus_x2,ternary_x3_zero_minus_binary_log_gamma_1_full,ternary_x3_zero_minus_binary_log_gamma_2_full,ternary_x3_zero_minus_binary_log_alpha_12_full,ternary_x3_zero_minus_binary_log_gamma_1_pairwise,ternary_x3_zero_minus_binary_log_gamma_2_pairwise,ternary_x3_zero_minus_binary_log_alpha_12_pairwise,delta_log_alpha_12_from_true_binary_full,delta_log_alpha_12_from_true_binary_pairwise,delta_log_gamma_1_from_true_binary_full,delta_log_gamma_1_from_true_binary_pairwise,delta_log_gamma_2_from_true_binary_full,delta_log_gamma_2_from_true_binary_pairwise,delta_log_gamma_3_from_true_binary_full,delta_log_gamma_3_from_true_binary_pairwise
experimental_test,3,state_ec75f589d804aea6c5bc6439,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,61.999967369984,61.02915954589844,67.35745239257812,0.9708078240855613,5.357485022594126,4.386677198508565,0.0038080967485904504,0.07555930642088254,0.0717512096722921,0.11261532681233281,held-out ternary with all three experimental binary subsystems,0.30878413334922,0.480285128290304,-0.4417375096255679,0.3568394458009225,0.3296514769672404,0.0792499830104263,1.1556275315394984,0.6863661969728647,0.5209874926359941,0.0873999999999999,0.0257,0.0314121358096599,0.0341967456042766,-0.0027846097946166992,1.507300615310669,1.698882222175598,-0.1196501393814845,CC(C)C(=O)C(C)C,0.3153,0.3702,0.366990715265274,0.256861001253128,0.110129714012146,1.719553828239441,1.4741095304489136,0.15401075567202227,CC(C)CC(C)(C)C,0.5973,0.6041,0.6015971302986145,0.708942174911499,-0.10734504461288452,1.0336722135543823,1.10219407081604,-0.06418508538349169,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_ed6ed67e76c1f24b44379662,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,19.889964114816,18.60898971557617,13.583822250366213,1.280974399239831,6.306141864449787,5.025167465209956,0.04308265477220221,0.15946805630922326,0.11638540153702104,0.524453914674191,held-out ternary with all three experimental binary subsystems,0.3353509319765047,0.6161148294796985,-0.6082558159963258,0.23864238071166186,0.4884882165312234,-0.7163492331341383,0.7116198523890835,0.7928525546832653,-0.10809341713781251,0.7209,0.3243,0.3889240026473999,0.5635020732879639,-0.17457807064056396,0.9838640689849854,0.9003098607063293,0.08874875249052692,CC(C)C(=O)C(C)C,0.0305,0.0781,0.049067061394453,0.0386953428387641,0.0103717185556889,0.9917052388191224,0.5954530239105225,0.5101034242804793,CC(C)CC(C)(C)C,0.2486,0.5976,0.5620089769363403,0.3978025615215301,0.16420641541481024,1.0034492015838623,0.3786790370941162,0.9745095672515669,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_f113f324fa80576177930cec,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,38.460036786432,40.7475814819336,46.67171478271485,2.2875446955016017,8.211677996282852,5.92413330078125,0.007072126178940148,0.029535354732473682,0.022463228553533533,0.03834990059947753,held-out ternary with all three experimental binary subsystems,0.24477919797504116,0.26355900636088825,-0.07392070453516286,0.27512024666607793,0.22399005113542006,0.2056066264052656,1.1239527253215793,0.8498668067852446,0.2795273309404286,0.4678,0.1957999999999999,0.1942914128303527,0.1649726629257202,0.029318749904632513,1.1629784107208252,1.0609862804412842,0.09178538115838093,CC(C)C(=O)C(C)C,0.0122,0.0298,0.0207004006952047,0.0163242686539888,0.0043761320412159,1.6736630201339722,1.6776351928710938,-0.0023705288785172973,CC(C)CC(C)(C)C,0.52,0.7744,0.7850081920623779,0.8187029957771301,-0.0336948037147522,1.0344390869140625,1.0130499601364136,0.020893791761534358,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_f298a5a6da16387e0dca5054,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,24.94994794752,27.46191024780273,26.74888229370117,2.5119623002827325,1.79893434618117,-0.7130279541015625,0.05894883461892614,0.05267651429375018,-0.0062723203251759604,0.36313284929561035,held-out ternary with all three experimental binary subsystems,0.3352647031687919,0.4686392628065403,-0.33491293150283286,0.14085965648671955,0.3515062328281554,-0.9144633925507986,0.42014460560676004,0.7500571563788526,-0.5795504610479655,0.151,0.0816,0.0554064102470874,0.0766543820500373,-0.0212479718029499,0.98749840259552,1.1513727903366089,-0.15353536100559032,CC(C)C(=O)C(C)C,0.8388,0.8296,0.9180232286453248,0.9086147546768188,0.00940847396850597,0.995624542236328,1.0011391639709473,-0.0055235737091308,CC(C)CC(C)(C)C,0.0102,0.0888,0.026570314541459,0.014730829745531,0.011839484795928,1.7063088417053225,0.6730018854141235,0.9303396131721099,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_f580ad17db317fedaac4de27,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,36.189956826496,38.43983459472656,35.28356170654297,2.2498777682305615,0.9063951199530322,-1.3434826482775293,0.05393918272852905,0.05062157463729386,-0.0033176080912351927,0.34604552524524496,held-out ternary with all three experimental binary subsystems,0.39091747740811356,0.5621392318769337,-0.36325308027572534,0.13681804018990815,0.3361128591052776,-0.898795124531748,0.34999212902182836,0.5979174554016202,-0.5355420442560226,0.1509,0.0827,0.0635434240102768,0.0901208147406578,-0.026577390730381012,1.1123441457748413,1.3583524227142334,-0.19980287989923198,CC(C)C(=O)C(C)C,0.8382,0.822,0.9029088020324708,0.8905115723609924,0.012397229671478383,1.002362847328186,1.0070109367370603,-0.00462641419556767,CC(C)CC(C)(C)C,0.0109,0.0953,0.0335478298366069,0.0193676631897687,0.014180166646838202,1.989535212516785,0.8643251657485962,0.8337072816409352,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_fbe69128f64d458f0eb9c64a,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,56.95998189248,56.398475646972656,50.66253662109375,0.5615062455073456,6.297445271386252,5.735939025878906,0.01732892362276709,0.027153929750124567,0.009825006127357476,0.2098008720851823,held-out ternary with all three experimental binary subsystems,0.37884571688238,0.6000849823749436,-0.4599422397410332,0.17519025218041867,0.2828082851080986,-0.4788966915832036,0.4624316558785588,0.4712803909686829,-0.018954451842170594,0.1212999999999999,0.0358,0.037048190832138,0.0579451769590377,-0.0208969861268997,1.1837226152420044,1.5600829124450684,-0.2760747375050481,CC(C)C(=O)C(C)C,0.6071,0.4647,0.4894452095031738,0.4832856953144073,0.0061595141887664795,1.1006733179092407,1.083429217338562,0.015790887663923975,CC(C)CC(C)(C)C,0.2716,0.4995,0.4735066294670105,0.4587690830230713,0.014737546443939209,1.653468132019043,1.179791808128357,0.33753699108657487,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_0bcbb50c0370400bc6609df6,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,353.22,352.452880859375,352.3141784667969,0.7671191406250273,0.9058215332031523,0.138702392578125,0.04152071352799735,0.05534176309903463,0.013821049571037282,0.11210076294465421,held-out ternary with all three experimental binary subsystems,1.547541999899103,1.3204734902533264,0.15867748867590653,0.6369234462623068,0.6482779411481389,-0.01767005611860417,0.41157102443993965,0.4909435486082874,-0.17634754479451076,0.148,0.091,0.1532810777425766,0.1450754702091217,0.008205607533454895,1.3649755716323853,1.1979799270629885,0.1304997880570193,C1CCOCC1,0.5630000000000001,0.389,0.3767843246459961,0.417937159538269,-0.041152834892272894,1.2908295392990112,1.2135807275772097,0.061709796871950245,CC(C)CC(C)(C)C,0.289,0.52,0.4699346125125885,0.4369873404502868,0.03294727206230169,1.980970859527588,1.715139389038086,0.14409270390499307,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_1702815cd65a603bcfe1ba21,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,354.44,352.9200134277344,351.3122253417969,1.5199865722656227,3.1277746582031227,1.6077880859375,0.07776206493377681,0.05462961157162982,-0.02313245336214699,0.1623450091326172,held-out ternary with all three experimental binary subsystems,0.7746586931290343,0.9365023527598129,-0.18972949778320275,1.4951945219781408,1.337679604144877,0.11131983916835708,1.9301332770677209,1.4283782632289395,0.3010493369515599,0.251,0.225,0.3207994997501373,0.3036474585533142,0.017152041196823065,1.661436676979065,1.5243698358535769,0.08610159385821814,C1CCOCC1,0.049,0.06,0.0808435976505279,0.0632970035076141,0.017546594142913804,3.143958806991577,2.166558027267456,0.37234302666401864,CC(C)CC(C)(C)C,0.7,0.715,0.5983569025993347,0.6330556273460388,-0.0346987247467041,1.0282245874404907,1.0580462217330933,-0.028590406875614816,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_180122004c139d7416652990,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,352.25,351.2555236816406,350.6663818359375,0.994476318359375,1.5836181640625,0.589141845703125,0.059489839553833,0.04576987850666048,-0.013719961047172526,0.09924518861999031,held-out ternary with all three experimental binary subsystems,0.8614527960906312,0.9994108655727365,-0.14854570917823687,1.1634308704394556,1.1699121316066572,-0.005555357982289233,1.3505451206603942,1.1706017734119898,0.14299035119594763,0.157,0.108,0.1655296981334686,0.1725388616323471,-0.007009163498878507,1.439666509628296,1.4124728441238403,0.019069537776176815,C1CCOCC1,0.2219999999999999,0.24,0.2717050611972809,0.244115948677063,0.027589112520217896,2.43540358543396,1.875107765197754,0.2614463537624242,CC(C)CC(C)(C)C,0.621,0.652,0.5627652406692505,0.5833451747894287,-0.020579934120178223,1.1407033205032349,1.1212289333343506,0.017219674321369893,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_1a159492e655f23156b62ee0,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,354.99,354.3049011230469,354.4942626953125,0.6850988769531341,0.4957373046875091,-0.189361572265625,0.05000457036495206,0.05758212939898174,0.0075775590340296795,0.13967821096951621,held-out ternary with all three experimental binary subsystems,1.8125780939191376,1.444011150358231,0.22732543082316703,0.5338964983115594,0.5357987146293771,-0.0035565613455488254,0.2945508941670888,0.37104887624756633,-0.23088199216871585,0.164,0.113,0.1880068331956863,0.1703977286815643,0.01760910451412201,1.430984377861023,1.188811182975769,0.18540878169449845,C1CCOCC1,0.649,0.4379999999999999,0.4104664921760559,0.4669754803180694,-0.056508988142013494,1.1629352569580078,1.113135814666748,0.043766112386098927,CC(C)CC(C)(C)C,0.187,0.449,0.4015266299247741,0.3626268208026886,0.038899809122085516,2.4879488945007324,2.05772066116333,0.18985973882795126,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_1aa8f53307fb32fb27906397,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,350.92999999999995,351.0479431152344,350.8175048828125,0.11794311523442502,0.11249511718744998,-0.005447998046975044,0.02468095248937609,0.02588874748349193,0.0012077949941158399,0.09074190451111334,held-out ternary with all three experimental binary subsystems,0.9380460054045654,1.0506108568807702,-0.11332804837076213,1.0116809462700533,1.124161822311819,-0.10542446046416842,1.0784982191078467,1.070007810169999,0.007903587906593637,0.053,0.03,0.0522176995873451,0.0578472875058651,-0.005629587918519995,1.3536489009857178,1.3963217735290527,-0.031037638745175344,C1CCOCC1,0.3339999999999999,0.3359999999999999,0.3508037030696869,0.3469858169555664,0.0038178861141204834,2.1013646125793457,1.7646615505218506,0.17462803328522847,CC(C)CC(C)(C)C,0.613,0.634,0.5969785451889038,0.5951668620109558,0.001811683177947998,1.232840061187744,1.1534534692764282,0.06656004150293623,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_1e4746bd996eb413e262f92b,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,357.41,353.5541687011719,353.1014404296875,3.85583129882815,4.308559570312525,0.452728271484375,0.021647714138031,0.022391167839368186,0.0007434537013371878,0.10212865969550756,held-out ternary with all three experimental binary subsystems,1.045206594425116,1.0934406169958863,-0.0451146903235235,0.5500658052752329,0.5610761300843609,-0.01981868354142602,0.5262747175622058,0.5131290363310802,0.025296006782097424,0.541,0.465,0.4744225144386291,0.4820989370346069,-0.007676422595977783,1.118939757347107,1.0633535385131836,0.05095396204498935,C1CCOCC1,0.2729999999999999,0.2059999999999999,0.2290490567684173,0.2224878519773483,0.006561204791069003,1.5728163719177246,1.3059285879135132,0.1859535304108439,CC(C)CC(C)(C)C,0.186,0.329,0.2965284287929535,0.2954132854938507,0.0011151432991027832,1.8850327730178835,1.7585097551345823,0.06947848663068945,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_225f5c18ded7c655508f809a,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,354.83,352.12677001953125,351.65673828125,2.703229980468734,3.173261718749984,0.47003173828125,0.04652979914347327,0.04976152324676512,0.0032317241032918456,0.09226679058336827,held-out ternary with all three experimental binary subsystems,1.184440846107853,1.1417396903236923,0.03671766007372018,0.6729227592910814,0.6746366799161743,-0.0025437416701689086,0.5681353876830132,0.5908848449727708,-0.03926140174388926,0.34,0.25,0.3132875561714172,0.3102905750274658,0.0029969811439513605,1.226148247718811,1.1379165649414062,0.07467873429809418,C1CCOCC1,0.367,0.279,0.2855071127414703,0.2933517098426819,-0.007844597101211603,1.5132635831832886,1.328850269317627,0.12995452270174235,CC(C)CC(C)(C)C,0.293,0.471,0.4012052714824676,0.3963577151298523,0.004847556352615301,1.6830428838729858,1.565861701965332,0.07216711475026827,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_2513d6ab057f0519aa4d5fb7,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,354.1,351.474365234375,350.7440490722656,2.6256347656250227,3.3559509277343977,0.730316162109375,0.054177435596783945,0.05173985397815708,-0.002437581618626866,0.08985916705132375,held-out ternary with all three experimental binary subsystems,1.003107742150484,1.0475421111842436,-0.04334365051245587,0.8091639114958575,0.8114879520219901,-0.0028680337480294915,0.8066570294444687,0.7746590264563257,0.040475616764426126,0.357,0.266,0.3270925879478454,0.3307411074638366,-0.003648519515991211,1.2429906129837036,1.1878927946090698,0.045339283955857346,C1CCOCC1,0.252,0.2099999999999999,0.2301735430955886,0.2228686660528183,0.0073048770427703025,1.8071706295013428,1.5050957202911377,0.18290593640293912,CC(C)CC(C)(C)C,0.391,0.524,0.4427338242530823,0.4463902115821838,-0.003656387329101507,1.4167739152908323,1.3594090938568115,0.041332280795174814,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_307139e2992ee1928b0ec8bd,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,351.03,351.1703796386719,351.0071716308594,0.14037963867190228,0.022828369140597715,-0.11755126953130457,0.014575511465469988,0.035711325844128915,0.021135814378658926,0.07996800568199523,held-out ternary with all three experimental binary subsystems,1.219912162372057,1.1745431025842563,0.03789963498715407,0.8183749746552945,0.9069785305534437,-0.10279814320914257,0.6708474592662524,0.7721968896312864,-0.14069777819629675,0.048,0.025,0.0468632467091083,0.0489373356103897,-0.0020740889012814054,1.3365180492401123,1.2967337369918823,0.030219168550612463,C1CCOCC1,0.4649999999999999,0.374,0.3721478879451751,0.4036296606063843,-0.03148177266120916,1.5960817337036133,1.4672729969024658,0.08414613550415229,CC(C)CC(C)(C)C,0.487,0.601,0.5809888243675232,0.5474330186843872,0.033555805683135986,1.505181908607483,1.3276029825210571,0.12553871299122094,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_343dcd87b20bdd99272d27ce,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,355.96,352.16729736328125,351.5059509277344,3.7927026367187295,4.4540490722656045,0.661346435546875,0.040003059267997736,0.038380640705426496,-0.00162241856257124,0.09299206705816011,held-out ternary with all three experimental binary subsystems,1.0232585830904475,1.0655406755629493,-0.040490122499093534,0.6748426156634915,0.6775363217257881,-0.0039836610141566475,0.6595034987396152,0.6358615276397875,0.03650646148493675,0.452,0.36,0.3986363410949707,0.4027974903583526,-0.0041611492633819025,1.1721876859664917,1.1162716150283811,0.04887760295486937,C1CCOCC1,0.258,0.201,0.2223682254552841,0.2157734483480453,0.006594777107238797,1.6747857332229614,1.3957481384277344,0.18225466516650152,CC(C)CC(C)(C)C,0.29,0.439,0.3789953887462616,0.3814290165901184,-0.0024336278438568115,1.6045446395874023,1.5295844078063965,0.047843933053109466,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_346e35573d75961160e3836a,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,359.78,356.3462219238281,356.5967712402344,3.4337780761718477,3.1832287597655977,-0.25054931640625,0.02840653590361276,0.029662194530169172,0.0012556586265564107,0.12651334546656606,held-out ternary with all three experimental binary subsystems,1.4014393524294775,1.2800567564007794,0.09059539947083467,0.45740875415318755,0.4729724982782602,-0.033459823276652534,0.32638497938583116,0.36949338059677006,-0.12405522274748693,0.443,0.412,0.4546098113059997,0.4432453513145447,0.011364459991455023,1.207292079925537,1.0751008987426758,0.11596538470961017,C1CCOCC1,0.4659999999999999,0.351,0.3412295877933502,0.364247977733612,-0.023018389940261785,1.2780299186706543,1.1472625732421875,0.10794103252750334,CC(C)CC(C)(C)C,0.091,0.237,0.2041606158018112,0.1925067454576492,0.011653870344161987,2.4612693786621094,2.1065332889556885,0.15563361916258467,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_35cbe6ea681a3057af3436c1,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,364.02,362.133056640625,362.6632995605469,1.8869433593749818,1.3567004394531068,-0.530242919921875,0.07273572023709615,0.03781031092007955,-0.034925409317016605,0.22888233478264133,held-out ternary with all three experimental binary subsystems,2.29970928033957,1.6238180065172942,0.3480025445862732,0.39764673932810934,0.41621363376871695,-0.04563464964093633,0.17291174268314197,0.25631790760923806,-0.3936371942272099,0.194,0.201,0.3101035952568054,0.2552479207515716,0.05485567450523382,1.5956372022628784,1.1842176914215088,0.29819077574997566,C1CCOCC1,0.767,0.619,0.5331230759620667,0.6214675903320312,-0.0883445143699646,1.0498411655426023,1.025303840637207,0.02364988326135602,CC(C)CC(C)(C)C,0.039,0.18,0.1567733585834503,0.1232845783233642,0.03348878026008609,3.789667844772339,2.631284236907959,0.3648063453365924,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_390eaa413f9972263426f505,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,352.2,353.0382080078125,352.4066467285156,0.8382080078125114,0.20664672851563637,-0.631561279296875,0.03719332226117453,0.019646997312704667,-0.01754632494846986,0.15367820677017383,held-out ternary with all three experimental binary subsystems,0.6483940577335449,0.9272981449769221,-0.357776512035585,1.4598223960431904,1.4869129696992398,-0.018387356551971323,2.2514432059201552,1.6034896411188713,0.33938915548361376,0.056,0.046,0.0690788030624389,0.0754705145955085,-0.006391711533069611,1.597978115081787,1.6424251794815063,-0.027434765454549204,C1CCOCC1,0.126,0.2069999999999999,0.239711195230484,0.1831219494342804,0.05658924579620361,3.614233732223511,2.370355129241944,0.42184007670236556,CC(C)CC(C)(C)C,0.818,0.747,0.6912100315093994,0.741407573223114,-0.0501975417137146,1.0131865739822388,1.0251717567443848,-0.011759778153606723,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_3f5fc22c015cd3b240cc3505,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,355.97,354.8841552734375,355.1531982421875,1.0858447265625273,0.8168017578125273,-0.26904296875,0.049719147682189956,0.05750852394104006,0.007789376258850102,0.14907900576436195,held-out ternary with all three experimental binary subsystems,1.9120715999403088,1.4960771950986653,0.2453407823728075,0.5134748046180154,0.5169318659866554,-0.006710116381476006,0.2685437117700222,0.34552486173854424,-0.2520508987542833,0.15,0.105,0.1795787215232849,0.1609236001968383,0.018655121326446616,1.4694048166275024,1.2034696340560913,0.199648685593069,C1CCOCC1,0.681,0.4579999999999999,0.4263895452022552,0.4883391857147217,-0.061949640512466486,1.1343157291412354,1.0911476612091064,0.038799544790899754,CC(C)CC(C)(C)C,0.169,0.437,0.3940317332744598,0.3507372140884399,0.0432945191860199,2.6598196029663086,2.158620834350586,0.20878878690911706,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_3fd17d6c2bce1de43b918514,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,351.26,351.4064025878906,351.2991027832031,0.1464025878906341,0.039102783203134095,-0.1072998046875,0.03778971254825594,0.01951036634047827,-0.01827934620777767,0.12234660125525813,held-out ternary with all three experimental binary subsystems,0.7502632098337465,0.9774539091757991,-0.26452704760147777,1.2451726739642621,1.3196476324508255,-0.05809054160232663,1.659647784462448,1.3500868123424543,0.2064365059991512,0.055,0.037,0.0590421110391616,0.0662655159831047,-0.007223404943943107,1.4592849016189575,1.518776774406433,-0.03995873486953405,C1CCOCC1,0.2219999999999999,0.2829999999999999,0.3176424205303192,0.273641288280487,0.04400113224983221,2.835960149765014,2.068035364151001,0.31578149985408277,CC(C)CC(C)(C)C,0.723,0.68,0.6233153939247131,0.6600931286811829,-0.03677773475646973,1.0807164907455444,1.0685735940933228,0.011299569042157592,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_43eed00b85487caeb1715a62,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,353.07,352.2386779785156,351.3305358886719,0.8313220214843682,1.7394641113281182,0.90814208984375,0.06780067253112791,0.04354298611481983,-0.02425768641630808,0.1465304461873484,held-out ternary with all three experimental binary subsystems,0.7534813938841425,0.9503704879653846,-0.23214757106044714,1.4341655678332343,1.3502855639997395,0.06026709528268004,1.9033855108753435,1.4207991316002662,0.29241466634312724,0.156,0.125,0.1896417886018753,0.1903144717216491,-0.0006726831197737815,1.6123247146606443,1.5363800525665283,0.04824802551660495,C1CCOCC1,0.124,0.163,0.2000592201948166,0.1591753810644149,0.040883839130401695,3.129228115081787,2.151958703994751,0.37440791301719467,CC(C)CC(C)(C)C,0.72,0.712,0.6102989912033081,0.6505101323127747,-0.04021114110946655,1.038679599761963,1.056419849395752,-0.016935400028245583,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_4d852f379291f22a216d66dc,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,363.08,361.34906005859375,361.9500427246094,1.730939941406234,1.129957275390609,-0.600982666015625,0.07193796435991923,0.03917452398935953,-0.0327634403705597,0.21398400440410525,held-out ternary with all three experimental binary subsystems,2.192230648701711,1.594127543846429,0.31859299437096805,0.4030635441489193,0.42183156547325934,-0.04551187310550442,0.18386000779052275,0.26461594437759534,-0.36410486747647264,0.22,0.225,0.33290696144104,0.2811447978019714,0.051762163639068604,1.5440510511398315,1.1740608215332031,0.2739409881036189,C1CCOCC1,0.738,0.589,0.5094133019447327,0.5916169881820679,-0.0822036862373352,1.0629043579101562,1.031991958618164,0.02951424657560716,CC(C)CC(C)(C)C,0.042,0.186,0.1576797664165496,0.1272382140159607,0.030441552400588906,3.611737012863159,2.574594497680664,0.3384967785330898,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_4f09276cd404b1e650136cdb,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,357.52,353.546630859375,352.77813720703125,3.973369140624982,4.741862792968732,0.76849365234375,0.02110834554831183,0.011544978976249629,-0.009563366572062202,0.11088780254503132,held-out ternary with all three experimental binary subsystems,0.8996929214525466,1.017449797728814,-0.12300107054125048,0.5538390238003509,0.5708080956783117,-0.03017899477455832,0.6155867303103624,0.5610184374231426,0.09282207576669205,0.636,0.563,0.5402109026908875,0.5553321242332458,-0.015121221542358398,1.0840296745300293,1.0521820783615112,0.02981910004085879,C1CCOCC1,0.167,0.1260000000000001,0.157662495970726,0.1433174759149551,0.014345020055770902,1.7701444625854492,1.3865079879760742,0.24427281322591682,CC(C)CC(C)(C)C,0.197,0.311,0.3021265566349029,0.3013504147529602,0.0007761418819426935,1.813748359680176,1.7105656862258911,0.05857149436831832,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,4,state_533b69c74d7ae90e41272989,3c_c1f86c0bca7d787912fb,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isobaric,K,353.28,351.5030822753906,350.9895935058594,1.7769177246093477,2.2904064941405977,0.51348876953125,0.05007367618878685,0.05600105512142182,0.005927378932634966,0.08890207797712792,held-out ternary with all three experimental binary subsystems,1.169822137119244,1.1310940150468054,0.03366639842408414,0.7705784275073186,0.7834079593070602,-0.01651214374319457,0.6587141780415555,0.6926108253473893,-0.05017854216727863,0.244,0.162,0.2304070591926574,0.2297824174165725,0.0006246417760848999,1.279975175857544,1.1984305381774902,0.06582786796817064,C1CCOCC1,0.375,0.2959999999999999,0.3027034699916839,0.3122191429138183,-0.0095156729221344,1.5958970785140991,1.408008098602295,0.12526000023414746,CC(C)CC(C)(C)C,0.381,0.542,0.4668895006179809,0.4579983949661255,0.008891105651855413,1.5320836305618286,1.420501947402954,0.07561836572906566,CC(C)O,,,,,,,,,,,,,,,,,,,,,
