epoch,stage,train_boundary,train_chemical_bias,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_chemical_bias,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
11,experimental,0.0,6.823259530864234e-05,0.0,21.78710174560547,6.9393543120414245,0.03749292220676421,0.10289739991008584,0.0,0.0,0.09521999186612277,0.0062783695708313976,0.0,7.488734535113474e-05,0.0,0.04369985928845242,0.14319563266411722,0.0,0.0,0.12576278808578345,0.010465113169222372
12,experimental,0.0,6.851742780556926e-05,0.0,25.39137840270996,6.20268871202847,0.035791311510463754,0.09560468418079784,0.0,0.0,0.08953125371855719,0.005937600084568825,0.0,7.403245114092622e-05,0.0,0.04614156319319418,0.13409847430480146,0.0,0.0,0.12274444200792879,0.009553643343666662
13,experimental,0.0,7.016786329518293e-05,0.0,26.076366424560547,8.148726920116687,0.0346531413457262,0.09619393885653883,0.0,0.0,0.08827508345369985,0.005524972685347855,0.0,7.485171002789793e-05,0.0,0.03764803266273082,0.11236782174125066,0.0,0.0,0.10372337295097102,0.009891430269862889
14,experimental,0.0,7.263617908099377e-05,0.0,24.044694900512695,8.233112829065405,0.031563579617920855,0.07924912058301845,0.0,0.0,0.07616249386217736,0.004974353988081347,0.0,7.741490268467842e-05,0.0,0.027253369834293224,0.09347037798706431,0.0,0.0,0.08298323409958797,0.00899467672598897
15,experimental,0.0,7.410674470131072e-05,0.0,26.684024810791016,8.922541049986924,0.0295049422408906,0.07786982166423202,0.0,0.0,0.07321803436270188,0.0047781818931348875,0.0,7.888316340405566e-05,0.0,0.04068969147415111,0.10416234921602231,0.0,0.0,0.10141321102113571,0.008642344313831825
16,experimental,0.0,7.595704406010461e-05,0.0,23.985015869140625,6.802810674221867,0.024256739242265166,0.067701476252514,0.0,0.0,0.06239033461465083,0.0042828571408012415,0.0,8.168973763760343e-05,0.0,0.03721663966272271,0.09449903608931856,0.0,0.0,0.09112755494621429,0.0066613965798776415
17,experimental,0.0,7.855390109265773e-05,0.0,19.198556900024414,5.9773098030763725,0.024226028658179737,0.05937786587539625,0.0,0.0,0.057952566998637156,0.004037605355463175,0.0,8.719453090900212e-05,0.0,0.02425227086967642,0.060049319293684386,0.0,0.0,0.06064777274756107,0.006370842151435411
18,experimental,0.0,8.087769782242211e-05,0.0,18.7578067779541,8.554079790985988,0.0213412028662404,0.05555354439663394,0.0,0.0,0.05238004515720221,0.0032620698400921437,0.0,8.711545266080041e-05,0.0,0.026490331975143593,0.06971314210144365,0.0,0.0,0.06738180979839252,0.006034907374239227
19,experimental,0.0,8.119081660237048e-05,0.0,25.03314781188965,10.499979007418425,0.02102550847662956,0.052164978807981745,0.0,0.0,0.05000492740454877,0.002896929553281376,0.0,8.833971272300307e-05,0.0,0.01823956064939533,0.04868817225464962,0.0,0.0,0.04790938340591798,0.005325735947745546
20,experimental,0.0,8.400765663972312e-05,0.0,15.82905387878418,5.966697166974547,0.014522183967081671,0.04412676363657341,0.0,0.0,0.03905199406841043,0.002466428184799851,0.0,9.05259210635187e-05,0.0,0.01600593414153369,0.042084386041084394,0.0,0.0,0.04157331136676705,0.0045251838927859575
21,experimental,0.0,8.557937614623076e-05,0.0,21.78799057006836,8.59740578203298,0.01389760984800547,0.039094280707708165,0.0,0.0,0.03556302817031189,0.002118277752077193,0.0,8.936180275653368e-05,0.0,0.018093903100127626,0.03496813770008724,0.0,0.0,0.03984126943313203,0.004263297710333418
22,experimental,0.0,8.551819711880076e-05,0.0,21.65083885192871,7.8980579661405885,0.013785228441883934,0.03624591885468043,0.0,0.0,0.0338948418650918,0.001986653864085689,0.0,9.049220696333802e-05,0.0,0.014258511216960647,0.0337531171079348,0.0,0.0,0.035214415043187765,0.004079345039562192
23,experimental,0.0,8.807346892792715e-05,0.0,21.973127365112305,7.0243114778732,0.011365932436246964,0.029817238177438213,0.0,0.0,0.0279710248103845,0.0016964732922889422,0.0,9.13136340024774e-05,0.0,0.017427783704902222,0.03532225563067873,0.0,0.0,0.03925475812894641,0.004165847585422055
24,experimental,0.0,8.875218488756573e-05,0.0,21.785661697387695,8.324076972889062,0.01118240730683996,0.028766228314460296,0.0,0.0,0.027109991560123656,0.0015444699737875564,0.0,9.639511696876226e-05,0.0,0.0137997128339905,0.02355248647970411,0.0,0.0,0.028917627573107025,0.003341671141964613
25,experimental,0.0,9.009639474036602e-05,0.0,18.012006759643555,7.266013405568326,0.009468059341001535,0.027168243652828723,0.0,0.0,0.02432878350390227,0.0012766015614526344,0.0,9.544838635371935e-05,0.0,0.014766509098353864,0.027233171865148093,0.0,0.0,0.03185683812172908,0.003473742454743525
26,experimental,0.0,8.985504189820192e-05,0.0,27.028377532958984,8.868010927543796,0.010990542296834016,0.029460167344951563,0.0,0.0,0.027083620698093197,0.0013629941876691575,0.0,9.557509379007594e-05,0.0,0.009434856114969756,0.01785027909956834,0.0,0.0,0.02133913001225566,0.002979133436014357
27,experimental,0.0,9.01523353514857e-05,0.0,20.17098617553711,6.46495236092257,0.009418808840700559,0.02885247065762124,0.0,0.0,0.02502644009384662,0.0011813955482975395,0.0,9.52350616372143e-05,0.0,0.01680299235223497,0.01757187040266035,0.0,0.0,0.02854231550646312,0.0029533872261841496
28,experimental,0.0,8.870184473754439e-05,0.0,26.32225799560547,8.339484178145213,0.009606948287274476,0.02456342175075601,0.0,0.0,0.02289274178983693,0.0010040820122888712,0.0,9.352788053478395e-05,0.0,0.01048425391498525,0.014476788736171083,0.0,0.0,0.020727475742469213,0.0030048265109363713
29,experimental,0.0,8.850592192229254e-05,0.0,28.594017028808594,7.571677438984462,0.007989058831426669,0.023038113908112213,0.0,0.0,0.020423013921088497,0.0009148975084643742,0.0,9.391955929434113e-05,0.0,0.009756259175827923,0.013298256779766496,0.0,0.0,0.018983078498836327,0.002577689832146719
30,experimental,0.0,8.764574015025072e-05,0.0,19.8138370513916,5.769638619581837,0.006931539676458275,0.021405842714674182,0.0,0.0,0.018518497727437383,0.0008840360825344235,0.0,9.340259638223441e-05,0.0,0.026895952552105442,0.019102015607367847,0.0,0.0,0.03949042959506168,0.003043468819471612
31,experimental,0.0,8.776485106628579e-05,0.0,33.038394927978516,11.032312823604522,0.012388481933180895,0.026316800512012253,0.0,0.0,0.02662384544503267,0.0010769628216115914,0.0,9.349458692172034e-05,0.0,0.013462435151676643,0.013067737229039552,0.0,0.0,0.022517245637733233,0.0025209409714313817
32,experimental,0.0,8.90393961802857e-05,0.0,18.56678581237793,5.370107629524988,0.00637292658448604,0.018978724207021437,0.0,0.0,0.01669351753726368,0.0008312282342869951,0.0,9.693243049303194e-05,0.0,0.013509426001840621,0.012073591454811884,0.0,0.0,0.022191654196410535,0.0026454314138349456
33,experimental,0.0,8.874057893578386e-05,0.0,23.001026153564453,6.206866658828488,0.00738925740999767,0.02234351313316552,0.0,0.0,0.01947715145157521,0.000916137027123212,0.0,9.467860506014156e-05,0.0,0.011928375352977036,0.016607857780800487,0.0,0.0,0.02311003853856086,0.0028777332815915144
34,experimental,0.0,8.761377847681111e-05,0.0,37.216888427734375,12.127540659706609,0.01164901985814092,0.026146070563804642,0.0,0.0,0.025567943285235442,0.0008458878454430702,0.0,9.333405622085844e-05,0.0,0.011921389252873933,0.00989719234812172,0.0,0.0,0.019499797986371983,0.0026298113512871024
35,experimental,0.0,8.7434946422082e-05,0.0,14.920373916625977,4.645524765314156,0.005836467125270618,0.018153159753393083,0.0,0.0,0.01566915784805067,0.000756110380115504,0.0,9.313987921643177e-05,0.0,0.013003502198185595,0.010797694746379326,0.0,0.0,0.020932580322546916,0.0025302299716748965
36,experimental,0.0,8.816740053717894e-05,0.0,16.975133895874023,6.5382457949744275,0.006373594397122705,0.017910223362957313,0.0,0.0,0.01611488005959804,0.0007861733724808627,0.0,9.374353474750475e-05,0.0,0.013244592325347639,0.008334233719557885,0.0,0.0,0.019905828896392374,0.0024941185740365293
37,experimental,0.0,8.843572362125461e-05,0.0,18.94687271118164,5.794812845565038,0.0063850244099502235,0.01742123925092,0.0,0.0,0.015834112376641587,0.0007384678775292433,0.0,9.33198443370466e-05,0.0,0.011384892431308774,0.009684409883502698,0.0,0.0,0.018686440148699142,0.0024593417534605733
38,experimental,0.0,8.82650271625728e-05,0.0,30.952346801757812,9.808565963101378,0.007041564489045049,0.016352243001553527,0.0,0.0,0.015829867184257346,0.0006121806412672214,0.0,9.301198527481559e-05,0.0,0.011402526292619772,0.00712121282893208,0.0,0.0,0.017220950958075663,0.002257817164846212
39,experimental,0.0,8.76114080616445e-05,0.0,22.85661506652832,6.752995027067978,0.006300557441072115,0.016524948435157692,0.0,0.0,0.015199989328258296,0.0006369570817490675,0.0,9.293408833594946e-05,0.0,0.029606623880739823,0.016446503500143688,0.0,0.0,0.04055047394753593,0.002720598152518089
40,experimental,0.0,8.809822288976208e-05,0.0,20.884695053100586,6.920336431609581,0.007245449014346663,0.016517248534685915,0.0,0.0,0.01619117822733153,0.0006871043449014272,0.0,9.34358358395426e-05,0.0,0.011797390487353893,0.00829080463556936,0.0,0.0,0.018474062940392274,0.002531268832054396
41,experimental,0.0,8.825839654051265e-05,0.0,14.77561092376709,5.865914728091555,0.005255974406905756,0.015060912860166554,0.0,0.0,0.013417122917360955,0.0006306913484015751,0.0,9.40541768323227e-05,0.0,0.011771656944495805,0.006411520164117021,0.0,0.0,0.017223381798388518,0.0022459635103021292
42,experimental,0.0,8.775979060757244e-05,0.0,19.376672744750977,6.109705361527207,0.004869628385884216,0.013313024819850286,0.0,0.0,0.012096789161641676,0.0005706475956255722,0.0,9.26738121312044e-05,0.0,0.009804009222689102,0.006903224524585535,0.0,0.0,0.01566022459157727,0.002404601720860361
43,experimental,0.0,8.727882731908001e-05,0.0,18.909042358398438,8.12972685176069,0.0053191483765497,0.013296227510677442,0.0,0.0,0.012499763214787215,0.0005325002898510425,0.0,9.251520063992608e-05,0.0,0.014774496763467516,0.008008532658466412,0.0,0.0,0.02116360928354228,0.002384844998466442
44,experimental,0.0,8.919078655303205e-05,0.0,13.325517654418945,5.889659500580628,0.004722924030541357,0.012728536513795605,0.0,0.0,0.011665439153804897,0.0005782461008096259,0.0,9.551434555945474e-05,0.0,0.01916479918969451,0.008886074409950599,0.0,0.0,0.025972794084833682,0.0023649566766383683
45,experimental,0.0,8.93656015583677e-05,0.0,16.27638053894043,6.520362156776395,0.006054382875553494,0.014244745096717849,0.0,0.0,0.013783731231193079,0.0006069750951972284,0.0,9.559826230282963e-05,0.0,0.015878757464035435,0.009490157217436974,0.0,0.0,0.023025203252870434,0.0024013661692534527
46,experimental,0.0,9.085738790444682e-05,0.0,17.35692596435547,7.275525006109697,0.0060696698076634845,0.014451868324383514,0.0,0.0,0.013944424018511646,0.0006488193848160893,0.0,9.786019567766303e-05,0.0,0.011827788991441449,0.005584996092740793,0.0,0.0,0.017101316633988374,0.0024810283225303407
47,experimental,0.0,9.192004228558912e-05,0.0,20.012807846069336,5.611973755979331,0.005630726295659161,0.01364328098823106,0.0,0.0,0.013055078594862803,0.0006027109971587235,0.0,9.624184453274853e-05,0.0,0.01486342422037959,0.008200927631660077,0.0,0.0,0.021381654830414137,0.0024177661624733356
48,experimental,0.0,9.061771357135748e-05,0.0,13.358539581298828,5.477142083662141,0.0052192668229790054,0.011317308893169118,0.0,0.0,0.011507523003065089,0.0006296007577544884,0.0,9.585629206294143e-05,0.0,0.014575574543324964,0.008041347899639808,0.0,0.0,0.020991223751902238,0.0023949740477451566
49,experimental,0.0,9.272213196760264e-05,0.0,15.549708366394043,7.1403395077752245,0.007026271292729496,0.0129058578707638,0.0,0.0,0.01424339092311444,0.0007641899094565012,0.0,0.00010034024006781089,0.0,0.013263786909702405,0.00678086229544101,0.0,0.0,0.018913572664245357,0.002259353322360085
50,experimental,0.0,9.412948762227782e-05,0.0,11.001502990722656,4.61149162405047,0.004595178968693063,0.010244421202784125,0.0,0.0,0.010314537490017643,0.0005971470220883573,0.0,0.00010057361129972324,0.0,0.013656083939052807,0.009760401098258908,0.0,0.0,0.02087632847311941,0.0023400426646316475
51,experimental,0.0,9.442921808237032e-05,0.0,14.55997085571289,5.9029564006324495,0.004245477567579361,0.010785354493186369,0.0,0.0,0.010160756756261652,0.0005226008922195114,0.0,9.92371823209758e-05,0.0,0.013323038045941012,0.007809794608694211,0.0,0.0,0.01943875948556104,0.002210822979572962
52,experimental,0.0,9.502324264684215e-05,0.0,17.281810760498047,6.9385648699652265,0.005375324793912283,0.010502353169248755,0.0,0.0,0.011270899719191452,0.0006443973058374471,0.0,0.00010133256628037616,0.0,0.01425540053939022,0.006896799558048387,0.0,0.0,0.019899291756337645,0.0021954896859025927
53,experimental,0.0,9.444773077933098e-05,0.0,18.408432006835938,6.5141983757752735,0.004598750913956872,0.008764081420391312,0.0,0.0,0.009500990289507207,0.0005201976125175741,0.0,9.985822864292693e-05,0.0,0.015622775546946547,0.0056995406968912065,0.0,0.0,0.020872649169069585,0.0024001011481825977
54,experimental,0.0,9.457887702066296e-05,0.0,18.455760955810547,5.254244757207419,0.0035012739604936985,0.008068951662526662,0.0,0.0,0.008000325178543476,0.0004645745259824799,0.0,0.0001008309178363043,0.0,0.014027168997177368,0.009090720309466954,0.0,0.0,0.020961118026025776,0.0023885875708823455
